 	Area	XM	YM	Circ.	AR	Round	Solidity
54	3	415.500	20.500	0.809	3.000	0.333	1.000
55	1	702.500	19.500	1.000	1.000	1.000	1.000
56	2	184.500	21.000	1.000	2.000	0.500	1.000
57	2	216.500	21.000	1.000	2.000	0.500	1.000
58	9	730.500	21.500	1.000	1.000	1.000	1.000
59	4	798.000	20.500	0.740	4.000	0.250	1.000
60	1	568.500	21.500	1.000	1.000	1.000	1.000
61	7	78.500	23.500	1.000	1.596	0.626	0.875
62	4	235.000	23.000	1.000	1.000	1.000	1.000
63	8	274.625	23.625	1.000	1.229	0.814	0.941
64	3	1013.500	23.500	0.809	3.000	0.333	1.000
65	2	266.000	23.500	1.000	2.000	0.500	1.000
66	2	513.500	25.000	1.000	2.000	0.500	1.000
67	1	672.500	24.500	1.000	1.000	1.000	1.000
68	3	824.500	24.500	0.967	3.000	0.333	1.000
69	8	994.000	25.000	1.000	2.000	0.500	1.000
70	9	45.167	26.611	1.000	1.340	0.746	0.857
71	1	363.500	25.500	1.000	1.000	1.000	1.000
72	6	487.500	26.000	1.000	1.500	0.667	1.000
73	9	102.500	27.500	1.000	1.000	1.000	1.000
74	6	593.333	27.667	1.000	1.291	0.775	0.800
75	1	626.500	26.500	1.000	1.000	1.000	1.000
76	2	862.500	27.000	1.000	2.000	0.500	1.000
77	1	121.500	27.500	1.000	1.000	1.000	1.000
78	7	433.500	30.214	0.800	2.339	0.427	0.778
79	1	696.500	28.500	1.000	1.000	1.000	1.000
80	1	66.500	29.500	1.000	1.000	1.000	1.000
81	4	397.000	30.000	1.000	1.000	1.000	1.000
82	2	964.000	29.500	1.000	2.000	0.500	1.000
83	5	877.900	31.700	1.000	1.553	0.644	0.909
84	7	613.929	33.214	0.943	1.936	0.517	0.933
85	4	417.500	33.250	1.000	1.468	0.681	0.800
86	7	1004.500	33.214	1.000	1.069	0.936	0.875
87	2	38.000	34.000	0.785	2.646	0.378	0.667
88	2	684.500	34.000	1.000	2.000	0.500	1.000
89	4	60.000	35.000	1.000	1.000	1.000	1.000
90	14	765.500	37.500	0.911	1.326	0.754	0.875
91	5	894.900	37.700	1.000	1.553	0.644	0.909
92	10	47.500	39.000	1.000	1.551	0.645	0.909
93	4	834.500	38.250	1.000	1.468	0.681	0.800
94	2	154.500	39.000	1.000	2.000	0.500	1.000
95	6	411.500	39.000	1.000	1.500	0.667	1.000
96	1	599.500	38.500	1.000	1.000	1.000	1.000
97	2	606.500	39.000	1.000	2.000	0.500	1.000
98	4	677.500	38.750	1.000	1.468	0.681	0.800
99	1	751.500	38.500	1.000	1.000	1.000	1.000
100	4	807.500	39.000	1.000	2.031	0.492	0.800
101	3	186.167	39.833	1.000	1.464	0.683	0.857
102	7	353.786	40.357	1.000	1.380	0.725	0.875
103	3	536.167	40.167	1.000	1.464	0.683	0.857
104	2	693.500	40.000	1.000	2.000	0.500	1.000
105	1	868.500	39.500	1.000	1.000	1.000	1.000
106	10	93.500	42.000	1.000	1.551	0.645	0.909
107	4	555.000	42.000	1.000	1.000	1.000	1.000
108	5	994.100	42.300	1.000	1.553	0.644	0.909
109	11	104.500	43.500	0.976	1.469	0.681	0.846
110	3	145.167	43.167	1.000	1.464	0.683	0.857
111	2	641.500	43.000	1.000	2.000	0.500	1.000
112	6	510.500	44.000	1.000	1.500	0.667	1.000
113	1	924.500	43.500	1.000	1.000	1.000	1.000
114	4	297.000	45.000	1.000	1.000	1.000	1.000
115	2	331.500	45.000	1.000	2.000	0.500	1.000
116	5	342.300	45.100	1.000	1.553	0.644	0.909
117	2	517.500	46.000	1.000	2.000	0.500	1.000
118	9	555.389	46.833	1.000	1.340	0.746	0.857
119	3	909.833	45.833	1.000	1.464	0.683	0.857
120	6	827.000	47.500	1.000	1.500	0.667	1.000
121	12	320.833	48.833	0.851	1.389	0.720	0.774
122	5	663.300	48.100	1.000	1.553	0.644	0.909
123	4	46.000	49.000	1.000	1.000	1.000	1.000
124	1	288.500	48.500	1.000	1.000	1.000	1.000
125	13	412.115	50.115	1.000	1.159	0.863	0.897
126	3	853.833	49.167	1.000	1.464	0.683	0.857
127	4	248.000	50.000	1.000	1.000	1.000	1.000
128	1	482.500	49.500	1.000	1.000	1.000	1.000
129	8	94.375	51.625	1.000	1.229	0.814	0.941
130	3	151.833	51.167	1.000	1.464	0.683	0.857
131	2	176.000	51.500	1.000	2.000	0.500	1.000
132	3	573.167	51.833	1.000	1.464	0.683	0.857
133	2	610.000	51.500	1.000	2.000	0.500	1.000
134	6	708.000	52.500	1.000	1.500	0.667	1.000
135	1	726.500	51.500	1.000	1.000	1.000	1.000
136	2	977.000	51.500	1.000	2.000	0.500	1.000
137	2	11.000	52.500	1.000	2.000	0.500	1.000
138	6	984.000	53.500	1.000	1.500	0.667	1.000
139	1	140.500	53.500	1.000	1.000	1.000	1.000
140	4	157.000	54.000	1.000	1.000	1.000	1.000
141	10	222.300	55.400	0.806	1.690	0.592	0.833
142	5	627.900	55.700	1.000	1.553	0.644	0.909
143	3	914.833	55.167	1.000	1.464	0.683	0.857
144	1	488.500	55.500	1.000	1.000	1.000	1.000
145	2	258.500	57.000	1.000	2.000	0.500	1.000
146	3	295.167	56.833	1.000	1.464	0.683	0.857
147	2	360.000	58.500	1.000	2.000	0.500	1.000
148	7	694.500	59.500	1.000	1.596	0.626	0.875
149	1	841.500	58.500	1.000	1.000	1.000	1.000
150	5	949.300	58.900	1.000	1.553	0.644	0.909
151	2	21.000	59.500	1.000	2.000	0.500	1.000
152	4	325.000	60.000	1.000	1.000	1.000	1.000
153	4	390.000	60.000	1.000	1.000	1.000	1.000
154	11	850.409	61.136	1.000	1.372	0.729	0.957
155	4	141.750	61.500	0.857	1.468	0.681	0.800
156	4	939.000	61.000	1.000	1.000	1.000	1.000
157	6	1003.500	61.000	1.000	1.500	0.667	1.000
158	3	74.167	61.833	1.000	1.464	0.683	0.857
159	4	158.000	63.000	1.000	1.000	1.000	1.000
160	4	378.000	63.000	1.000	1.000	1.000	1.000
161	12	444.667	63.583	0.967	1.579	0.633	0.889
162	3	537.167	64.167	1.000	1.464	0.683	0.857
163	2	193.000	64.500	1.000	2.000	0.500	1.000
164	5	290.700	64.900	1.000	1.553	0.644	0.909
165	6	483.833	66.167	0.916	1.593	0.628	0.857
166	2	682.000	65.500	1.000	2.000	0.500	1.000
167	8	858.000	67.500	0.740	2.392	0.418	0.889
168	5	89.700	66.900	1.000	1.553	0.644	0.909
169	7	623.786	67.500	1.000	1.069	0.936	0.875
170	10	220.000	68.700	1.000	1.384	0.723	0.909
171	1	730.500	67.500	1.000	1.000	1.000	1.000
172	3	462.833	68.833	1.000	1.464	0.683	0.857
173	4	788.750	69.500	0.857	1.468	0.681	0.800
174	2	800.000	68.500	1.000	2.000	0.500	1.000
175	2	114.500	70.000	1.000	2.000	0.500	1.000
176	1	338.500	69.500	1.000	1.000	1.000	1.000
177	1	350.500	69.500	1.000	1.000	1.000	1.000
178	1	12.500	70.500	1.000	1.000	1.000	1.000
179	10	39.500	71.700	1.000	1.236	0.809	0.909
180	1	122.500	70.500	1.000	1.000	1.000	1.000
181	4	126.500	70.750	1.000	1.468	0.681	0.800
182	10	77.700	72.500	1.000	1.236	0.809	0.909
183	12	254.500	73.000	0.931	1.504	0.665	0.800
184	2	370.500	72.000	1.000	2.000	0.500	1.000
185	13	57.115	73.885	1.000	1.159	0.863	0.897
186	8	202.625	73.625	1.000	1.229	0.814	0.941
187	12	848.000	74.000	1.000	1.000	1.000	0.857
188	7	211.500	74.500	1.000	1.596	0.626	0.875
189	6	281.500	74.000	1.000	1.500	0.667	1.000
190	1	395.500	73.500	1.000	1.000	1.000	1.000
191	2	625.500	74.000	1.000	2.000	0.500	1.000
192	2	659.500	74.000	1.000	2.000	0.500	1.000
193	4	912.000	74.000	1.000	1.000	1.000	1.000
194	9	381.167	75.611	1.000	1.340	0.746	0.857
195	3	454.833	74.833	1.000	1.464	0.683	0.857
196	5	536.700	75.100	1.000	1.553	0.644	0.909
197	3	824.500	75.500	0.809	3.000	0.333	1.000
198	2	1001.500	75.000	1.000	2.000	0.500	1.000
199	10	266.700	76.500	1.000	1.236	0.809	0.909
200	11	418.318	77.591	0.887	1.772	0.564	0.846
201	6	229.500	77.000	1.000	1.500	0.667	1.000
202	2	640.000	76.500	1.000	2.000	0.500	1.000
203	5	94.700	77.900	1.000	1.553	0.644	0.909
204	2	104.000	77.500	1.000	2.000	0.500	1.000
205	5	153.500	78.500	0.873	1.000	1.000	0.714
206	2	650.500	78.000	1.000	2.000	0.500	1.000
207	2	864.500	78.000	1.000	2.000	0.500	1.000
208	6	31.000	80.000	0.809	2.082	0.480	0.857
209	2	68.500	79.000	1.000	2.000	0.500	1.000
210	6	142.500	79.000	1.000	1.500	0.667	1.000
211	2	704.500	79.000	1.000	2.000	0.500	1.000
212	3	1013.500	79.500	0.809	3.000	0.333	1.000
213	1	312.500	79.500	1.000	1.000	1.000	1.000
214	3	118.167	80.833	1.000	1.464	0.683	0.857
215	4	291.500	81.000	1.000	2.031	0.492	0.800
216	4	78.000	82.000	1.000	1.000	1.000	1.000
217	2	548.000	81.500	1.000	2.000	0.500	1.000
218	1	246.500	82.500	1.000	1.000	1.000	1.000
219	1	257.500	82.500	1.000	1.000	1.000	1.000
220	6	369.500	83.000	1.000	1.500	0.667	1.000
221	1	505.500	82.500	1.000	1.000	1.000	1.000
222	13	712.731	84.500	0.922	1.802	0.555	0.812
223	9	970.389	83.722	0.923	1.539	0.650	0.900
224	1	993.500	82.500	1.000	1.000	1.000	1.000
225	8	512.375	84.625	1.000	1.229	0.814	0.941
226	12	659.167	85.000	1.000	1.281	0.781	0.857
227	1	687.500	83.500	1.000	1.000	1.000	1.000
228	2	843.000	84.000	0.785	2.646	0.378	0.667
229	5	612.100	85.300	1.000	1.553	0.644	0.909
230	2	799.000	84.500	1.000	2.000	0.500	1.000
231	1	331.500	85.500	1.000	1.000	1.000	1.000
232	1	400.500	85.500	1.000	1.000	1.000	1.000
233	2	221.500	87.000	1.000	2.000	0.500	1.000
234	2	234.000	87.000	0.785	2.646	0.378	0.667
235	1	641.500	86.500	1.000	1.000	1.000	1.000
236	2	778.500	87.000	1.000	2.000	0.500	1.000
237	7	831.500	87.500	1.000	1.596	0.626	0.875
238	1	914.500	86.500	1.000	1.000	1.000	1.000
239	5	156.700	88.100	1.000	1.553	0.644	0.909
240	13	164.808	88.500	0.956	1.551	0.645	0.929
241	2	184.500	88.000	1.000	2.000	0.500	1.000
242	17	107.324	89.382	0.786	2.585	0.387	0.895
243	7	114.643	89.214	0.718	2.423	0.413	0.824
244	3	130.500	88.500	0.967	3.000	0.333	1.000
245	1	358.500	88.500	1.000	1.000	1.000	1.000
246	14	491.429	89.786	0.993	1.468	0.681	0.848
247	7	769.071	89.786	0.943	1.936	0.517	0.933
248	13	48.962	91.115	1.000	1.450	0.690	0.897
249	9	97.944	90.389	1.000	1.817	0.550	0.857
250	4	528.250	90.500	0.857	1.468	0.681	0.800
251	1	741.500	89.500	1.000	1.000	1.000	1.000
252	4	564.500	90.750	1.000	1.468	0.681	0.800
253	2	961.000	91.000	0.785	2.646	0.378	0.667
254	8	211.750	92.875	0.914	1.435	0.697	0.842
255	1	976.500	91.500	1.000	1.000	1.000	1.000
256	1	250.500	93.500	1.000	1.000	1.000	1.000
257	1	680.500	93.500	1.000	1.000	1.000	1.000
258	11	31.864	95.409	1.000	1.372	0.729	0.957
259	2	454.500	95.000	1.000	2.000	0.500	1.000
260	2	480.500	95.000	1.000	2.000	0.500	1.000
261	13	813.269	95.731	1.000	1.420	0.704	0.812
262	6	20.500	96.000	1.000	1.500	0.667	1.000
263	1	671.500	95.500	1.000	1.000	1.000	1.000
264	3	74.500	96.500	0.967	3.000	0.333	1.000
265	4	140.500	97.250	1.000	1.468	0.681	0.800
266	9	829.389	97.722	0.923	1.539	0.650	0.900
267	1	87.500	97.500	1.000	1.000	1.000	1.000
268	3	159.500	97.500	0.967	3.000	0.333	1.000
269	2	233.500	98.000	1.000	2.000	0.500	1.000
270	2	419.000	97.500	1.000	2.000	0.500	1.000
271	3	136.500	98.500	0.967	3.000	0.333	1.000
272	3	146.167	98.833	1.000	1.464	0.683	0.857
273	11	380.409	99.864	1.000	1.372	0.729	0.957
274	9	492.389	99.833	1.000	1.340	0.746	0.857
275	2	769.000	98.500	1.000	2.000	0.500	1.000
276	6	967.333	99.833	0.916	1.124	0.890	0.800
277	12	324.750	100.833	1.000	1.135	0.881	0.857
278	1	407.500	99.500	1.000	1.000	1.000	1.000
279	3	437.167	100.167	1.000	1.464	0.683	0.857
280	6	480.667	100.333	1.000	1.291	0.775	0.800
281	4	364.000	101.000	1.000	1.000	1.000	1.000
282	5	446.700	100.900	1.000	1.553	0.644	0.909
283	4	546.250	101.500	0.857	1.468	0.681	0.800
284	7	987.214	101.071	0.943	1.936	0.517	0.933
285	2	709.000	101.500	1.000	2.000	0.500	1.000
286	6	997.000	102.500	1.000	1.500	0.667	1.000
287	14	214.286	104.214	0.993	1.371	0.729	0.848
288	6	243.500	103.000	1.000	1.500	0.667	1.000
289	5	298.300	103.100	1.000	1.553	0.644	0.909
290	2	865.500	103.000	1.000	2.000	0.500	1.000
291	11	423.682	105.409	0.887	1.772	0.564	0.846
292	3	957.167	104.167	1.000	1.464	0.683	0.857
293	1	818.500	104.500	1.000	1.000	1.000	1.000
294	2	22.500	106.000	1.000	2.000	0.500	1.000
295	4	284.000	106.000	1.000	1.000	1.000	1.000
296	2	413.000	105.500	1.000	2.000	0.500	1.000
297	5	1013.100	106.300	1.000	1.553	0.644	0.909
298	4	78.000	107.500	0.857	2.031	0.492	0.800
299	5	451.500	108.500	0.873	1.000	1.000	0.714
300	1	280.500	108.500	1.000	1.000	1.000	1.000
301	1	186.500	109.500	1.000	1.000	1.000	1.000
302	8	333.750	110.875	0.914	1.435	0.697	0.842
303	9	354.389	111.167	1.000	1.340	0.746	0.857
304	1	457.500	109.500	1.000	1.000	1.000	1.000
305	2	844.500	110.000	1.000	2.000	0.500	1.000
306	7	250.500	111.500	1.000	1.596	0.626	0.875
307	2	327.000	111.000	0.785	2.646	0.378	0.667
308	2	710.000	110.500	1.000	2.000	0.500	1.000
309	4	231.500	112.000	1.000	2.031	0.492	0.800
310	6	342.667	112.333	1.000	1.291	0.775	0.800
311	1	917.500	111.500	1.000	1.000	1.000	1.000
312	5	48.100	113.700	1.000	1.553	0.644	0.909
313	5	115.700	112.900	1.000	1.553	0.644	0.909
314	3	291.833	112.833	1.000	1.464	0.683	0.857
315	6	388.000	113.167	0.916	1.809	0.553	0.857
316	4	939.750	113.500	0.857	1.468	0.681	0.800
317	1	92.500	113.500	1.000	1.000	1.000	1.000
318	1	824.500	113.500	1.000	1.000	1.000	1.000
319	4	1009.000	114.000	1.000	1.000	1.000	1.000
320	5	79.500	115.500	0.873	1.000	1.000	0.714
321	6	210.000	115.500	1.000	1.500	0.667	1.000
322	2	860.500	115.000	1.000	2.000	0.500	1.000
323	1	966.500	114.500	1.000	1.000	1.000	1.000
324	8	16.375	116.625	1.000	1.229	0.814	0.941
325	6	59.333	116.667	1.000	1.291	0.775	0.800
326	4	272.000	116.000	1.000	1.000	1.000	1.000
327	5	318.700	115.900	1.000	1.553	0.644	0.909
328	2	425.500	116.000	1.000	2.000	0.500	1.000
329	6	544.500	116.000	1.000	1.500	0.667	1.000
330	3	146.167	117.167	1.000	1.464	0.683	0.857
331	3	890.167	116.833	1.000	1.464	0.683	0.857
332	1	869.500	117.500	1.000	1.000	1.000	1.000
333	6	173.000	120.000	0.809	2.082	0.480	0.857
334	11	69.136	121.591	0.780	1.432	0.698	0.759
335	6	224.333	120.333	1.000	1.291	0.775	0.800
336	11	345.682	121.318	0.976	1.035	0.966	0.846
337	2	156.500	121.000	1.000	2.000	0.500	1.000
338	5	578.700	121.100	1.000	1.553	0.644	0.909
339	5	850.900	121.300	1.000	1.553	0.644	0.909
340	2	945.000	120.500	1.000	2.000	0.500	1.000
341	1	164.500	121.500	1.000	1.000	1.000	1.000
342	1	184.500	121.500	1.000	1.000	1.000	1.000
343	4	433.000	122.000	1.000	1.000	1.000	1.000
344	2	725.000	121.500	1.000	2.000	0.500	1.000
345	4	804.000	122.000	1.000	1.000	1.000	1.000
346	5	32.900	123.700	1.000	1.553	0.644	0.909
347	1	332.500	122.500	1.000	1.000	1.000	1.000
348	5	445.300	122.900	1.000	1.553	0.644	0.909
349	2	532.500	123.000	1.000	2.000	0.500	1.000
350	4	708.000	123.000	1.000	1.000	1.000	1.000
351	6	788.000	124.000	0.809	2.082	0.480	0.857
352	4	115.000	124.000	1.000	1.000	1.000	1.000
353	15	288.033	125.900	0.804	2.468	0.405	0.811
354	2	96.500	125.000	1.000	2.000	0.500	1.000
355	7	298.214	126.071	0.800	1.668	0.600	0.778
356	8	398.500	126.000	0.914	1.195	0.837	0.800
357	2	51.000	125.500	1.000	2.000	0.500	1.000
358	3	193.500	126.500	0.809	3.000	0.333	1.000
359	4	213.250	126.250	0.857	2.000	0.500	0.800
360	12	408.417	127.667	0.967	1.579	0.633	0.889
361	1	649.500	125.500	1.000	1.000	1.000	1.000
362	2	476.500	127.000	1.000	2.000	0.500	1.000
363	4	15.000	128.000	1.000	1.000	1.000	1.000
364	3	41.833	127.833	1.000	1.464	0.683	0.857
365	6	322.833	128.333	0.916	1.124	0.890	0.800
366	5	372.700	127.900	1.000	1.553	0.644	0.909
367	2	390.000	127.500	1.000	2.000	0.500	1.000
368	12	61.000	130.500	0.851	1.504	0.665	0.800
369	5	176.700	129.300	0.873	2.308	0.433	0.769
370	5	725.100	130.700	1.000	1.553	0.644	0.909
371	8	873.625	130.375	1.000	1.229	0.814	0.941
372	4	166.000	131.000	1.000	1.000	1.000	1.000
373	1	223.500	130.500	1.000	1.000	1.000	1.000
374	8	337.375	131.375	1.000	1.229	0.814	0.941
375	2	541.500	131.000	1.000	2.000	0.500	1.000
376	5	823.300	131.100	1.000	1.553	0.644	0.909
377	7	204.500	132.500	1.000	1.596	0.626	0.875
378	1	848.500	131.500	1.000	1.000	1.000	1.000
379	7	292.214	133.500	1.000	1.069	0.936	0.875
380	7	643.643	134.071	0.800	1.387	0.721	0.737
381	2	302.000	134.000	0.785	2.646	0.378	0.667
382	8	50.625	135.625	1.000	1.229	0.814	0.941
383	10	231.300	136.200	1.000	1.559	0.641	0.909
384	8	33.375	136.625	1.000	1.229	0.814	0.941
385	2	115.500	136.000	1.000	2.000	0.500	1.000
386	4	246.000	136.000	1.000	1.000	1.000	1.000
387	3	423.167	135.833	1.000	1.464	0.683	0.857
388	6	761.333	136.333	1.000	1.291	0.775	0.800
389	2	1009.000	136.000	0.785	2.646	0.378	0.667
390	4	127.500	137.000	1.000	2.031	0.492	0.800
391	5	329.300	137.100	1.000	1.553	0.644	0.909
392	1	312.500	137.500	1.000	1.000	1.000	1.000
393	2	798.000	137.500	1.000	2.000	0.500	1.000
394	2	660.500	139.000	1.000	2.000	0.500	1.000
395	9	855.500	139.500	1.000	1.000	1.000	1.000
396	10	90.500	140.700	1.000	1.236	0.809	0.909
397	6	108.000	140.167	0.916	1.809	0.553	0.857
398	1	148.500	139.500	1.000	1.000	1.000	1.000
399	5	478.300	139.900	1.000	1.553	0.644	0.909
400	6	61.500	143.000	0.686	1.675	0.597	0.667
401	1	355.500	141.500	1.000	1.000	1.000	1.000
402	4	391.500	141.750	1.000	1.468	0.681	0.800
403	8	992.625	142.625	1.000	1.229	0.814	0.941
404	13	52.885	143.885	1.000	1.159	0.863	0.897
405	4	295.000	143.000	1.000	1.000	1.000	1.000
406	3	675.833	143.167	1.000	1.464	0.683	0.857
407	1	741.500	142.500	1.000	1.000	1.000	1.000
408	6	817.500	145.000	0.458	6.000	0.167	1.000
409	5	23.700	143.900	1.000	1.553	0.644	0.909
410	4	365.000	144.000	1.000	1.000	1.000	1.000
411	2	542.500	144.000	1.000	2.000	0.500	1.000
412	14	942.214	144.643	0.993	1.310	0.763	0.848
413	1	772.500	144.500	1.000	1.000	1.000	1.000
414	6	99.000	146.500	1.000	1.500	0.667	1.000
415	1	266.500	145.500	1.000	1.000	1.000	1.000
416	9	287.833	146.389	1.000	1.340	0.746	0.857
417	1	712.500	145.500	1.000	1.000	1.000	1.000
418	4	34.000	147.000	1.000	1.000	1.000	1.000
419	1	676.500	147.500	1.000	1.000	1.000	1.000
420	16	126.688	150.312	1.000	1.314	0.761	0.914
421	16	336.062	150.750	1.000	1.234	0.810	0.889
422	1	397.500	148.500	1.000	1.000	1.000	1.000
423	6	805.000	149.500	1.000	1.500	0.667	1.000
424	5	400.700	149.900	1.000	1.553	0.644	0.909
425	6	721.500	150.000	1.000	1.500	0.667	1.000
426	4	24.750	151.500	0.857	1.468	0.681	0.800
427	3	43.167	151.167	1.000	1.464	0.683	0.857
428	5	61.900	152.700	1.000	1.553	0.644	0.909
429	5	89.300	152.100	1.000	1.553	0.644	0.909
430	9	347.833	152.389	1.000	1.340	0.746	0.857
431	5	915.900	152.700	1.000	1.553	0.644	0.909
432	13	52.731	154.731	0.922	1.420	0.704	0.812
433	6	995.333	153.667	1.000	1.291	0.775	0.800
434	2	71.500	154.000	1.000	2.000	0.500	1.000
435	5	107.300	153.900	1.000	1.553	0.644	0.909
436	5	934.300	153.900	1.000	1.553	0.644	0.909
437	1	953.500	153.500	1.000	1.000	1.000	1.000
438	8	964.000	154.000	1.000	2.000	0.500	1.000
439	4	976.000	154.000	1.000	1.000	1.000	1.000
440	2	304.500	155.000	1.000	2.000	0.500	1.000
441	1	375.500	154.500	1.000	1.000	1.000	1.000
442	3	943.500	154.500	0.967	3.000	0.333	1.000
443	9	100.389	157.389	0.799	2.113	0.473	0.818
444	7	798.786	156.500	1.000	1.069	0.936	0.875
445	3	808.167	156.167	1.000	1.464	0.683	0.857
446	1	953.500	155.500	1.000	1.000	1.000	1.000
447	10	34.100	157.800	0.982	1.976	0.506	0.800
448	1	176.500	156.500	1.000	1.000	1.000	1.000
449	1	15.500	157.500	1.000	1.000	1.000	1.000
450	2	118.000	157.500	1.000	2.000	0.500	1.000
451	7	63.071	160.357	0.647	2.731	0.366	0.824
452	10	341.000	159.300	1.000	1.327	0.753	0.909
453	1	233.500	159.500	1.000	1.000	1.000	1.000
454	5	871.300	159.900	1.000	1.553	0.644	0.909
455	7	44.500	161.214	1.000	1.069	0.936	0.875
456	3	416.833	161.167	1.000	1.464	0.683	0.857
457	3	767.167	160.833	1.000	1.464	0.683	0.857
458	4	83.000	162.000	1.000	1.000	1.000	1.000
459	4	279.000	162.000	1.000	1.000	1.000	1.000
460	3	933.167	161.833	1.000	1.464	0.683	0.857
461	6	25.333	163.333	1.000	1.291	0.775	0.800
462	5	90.500	163.500	0.873	1.000	1.000	0.714
463	1	137.500	162.500	1.000	1.000	1.000	1.000
464	6	167.000	163.000	0.916	2.082	0.480	0.857
465	11	72.591	166.227	0.887	1.892	0.528	0.880
466	6	146.833	166.000	0.809	1.809	0.553	0.857
467	3	545.167	164.833	1.000	1.464	0.683	0.857
468	1	790.500	164.500	1.000	1.000	1.000	1.000
469	8	1009.625	165.625	1.000	1.229	0.814	0.941
470	4	102.000	166.000	1.000	1.000	1.000	1.000
471	3	193.167	166.167	1.000	1.464	0.683	0.857
472	7	312.214	165.929	0.943	1.936	0.517	0.933
473	9	406.167	166.389	1.000	1.340	0.746	0.857
474	4	717.000	166.000	1.000	1.000	1.000	1.000
475	1	32.500	166.500	1.000	1.000	1.000	1.000
476	9	295.833	168.722	1.000	1.185	0.844	0.857
477	3	331.833	167.833	1.000	1.464	0.683	0.857
478	13	341.731	168.885	1.000	1.093	0.915	0.897
479	4	351.000	168.000	1.000	1.000	1.000	1.000
480	4	534.000	168.000	1.000	1.000	1.000	1.000
481	1	776.500	167.500	1.000	1.000	1.000	1.000
482	1	118.500	168.500	1.000	1.000	1.000	1.000
483	4	742.000	169.000	1.000	1.000	1.000	1.000
484	7	63.929	171.214	0.943	1.936	0.517	0.933
485	15	81.967	171.367	1.000	1.127	0.887	0.857
486	3	285.500	169.500	0.967	3.000	0.333	1.000
487	9	760.833	171.389	1.000	1.340	0.746	0.857
488	5	996.700	171.100	1.000	1.553	0.644	0.909
489	2	862.500	172.000	1.000	2.000	0.500	1.000
490	1	929.500	171.500	1.000	1.000	1.000	1.000
491	10	24.800	174.300	1.000	1.559	0.641	0.909
492	1	798.500	173.500	1.000	1.000	1.000	1.000
493	4	1005.500	175.000	0.645	4.000	0.250	1.000
494	14	360.214	176.571	0.993	1.468	0.681	0.848
495	2	110.000	175.500	1.000	2.000	0.500	1.000
496	7	231.500	176.500	1.000	1.596	0.626	0.875
497	2	445.500	176.000	1.000	2.000	0.500	1.000
