 	Area	XM	YM	Circ.	AR	Round	Solidity
122	1	210.500	50.500	1.000	1.000	1.000	1.000
123	2	40.000	51.500	1.000	2.000	0.500	1.000
124	6	96.000	53.000	0.809	2.082	0.480	0.857
125	1	124.500	51.500	1.000	1.000	1.000	1.000
126	6	152.833	53.000	0.809	1.809	0.553	0.857
127	12	463.000	53.000	1.000	1.000	1.000	0.857
128	1	800.500	51.500	1.000	1.000	1.000	1.000
129	2	827.000	51.500	1.000	2.000	0.500	1.000
130	8	1012.625	52.375	1.000	1.229	0.814	0.941
131	4	25.000	53.000	1.000	1.000	1.000	1.000
132	8	295.500	54.000	0.914	1.195	0.837	0.800
133	6	313.667	53.500	1.000	1.809	0.553	0.800
134	3	356.833	52.833	1.000	1.464	0.683	0.857
135	1	500.500	52.500	1.000	1.000	1.000	1.000
136	3	634.833	53.167	1.000	1.464	0.683	0.857
137	2	755.500	53.000	1.000	2.000	0.500	1.000
138	4	76.750	54.250	0.857	2.000	0.500	0.800
139	5	349.300	54.100	1.000	1.553	0.644	0.909
140	6	727.333	54.333	1.000	1.291	0.775	0.800
141	4	818.000	54.000	1.000	1.000	1.000	1.000
142	1	655.500	54.500	1.000	1.000	1.000	1.000
143	2	681.500	55.000	1.000	2.000	0.500	1.000
144	3	142.833	56.167	1.000	1.464	0.683	0.857
145	1	376.500	55.500	1.000	1.000	1.000	1.000
146	3	32.167	57.833	1.000	1.464	0.683	0.857
147	7	165.500	58.214	1.000	1.069	0.936	0.875
148	1	365.500	57.500	1.000	1.000	1.000	1.000
149	4	608.000	58.000	1.000	1.000	1.000	1.000
150	3	619.167	58.167	1.000	1.464	0.683	0.857
151	1	435.500	58.500	1.000	1.000	1.000	1.000
152	2	598.500	59.000	1.000	2.000	0.500	1.000
153	8	664.000	59.500	1.000	1.195	0.837	0.800
154	4	673.000	59.000	1.000	1.000	1.000	1.000
155	2	911.000	58.500	1.000	2.000	0.500	1.000
156	3	60.167	59.833	1.000	1.464	0.683	0.857
157	8	645.500	60.750	0.914	1.554	0.644	0.800
158	1	690.500	59.500	1.000	1.000	1.000	1.000
159	8	735.125	61.375	0.820	1.767	0.566	0.842
160	4	830.000	60.000	1.000	1.000	1.000	1.000
161	6	324.667	61.333	1.000	1.291	0.775	0.800
162	4	990.000	61.000	1.000	1.000	1.000	1.000
163	1	1010.500	60.500	1.000	1.000	1.000	1.000
164	3	84.167	62.167	1.000	1.464	0.683	0.857
165	1	94.500	61.500	1.000	1.000	1.000	1.000
166	2	384.500	63.000	1.000	2.000	0.500	1.000
167	7	636.643	63.214	1.000	1.380	0.725	0.875
168	8	725.000	63.250	0.914	1.989	0.503	0.800
169	5	629.100	64.700	1.000	1.553	0.644	0.909
170	5	746.700	64.300	0.873	2.308	0.433	0.769
171	3	374.167	64.833	1.000	1.464	0.683	0.857
172	13	682.731	65.731	1.000	1.370	0.730	0.929
173	3	172.167	66.167	1.000	1.464	0.683	0.857
174	7	181.214	67.500	1.000	1.069	0.936	0.875
175	4	349.000	67.500	0.857	2.031	0.492	0.800
176	4	492.500	67.000	1.000	2.031	0.492	0.800
177	3	815.833	66.833	1.000	1.464	0.683	0.857
178	4	442.000	68.000	1.000	1.000	1.000	1.000
179	1	764.500	67.500	1.000	1.000	1.000	1.000
180	7	928.071	68.643	0.898	1.387	0.721	0.737
181	2	69.000	68.500	1.000	2.000	0.500	1.000
182	7	420.357	69.214	0.718	2.423	0.413	0.824
183	1	454.500	68.500	1.000	1.000	1.000	1.000
184	8	717.375	69.375	1.000	1.229	0.814	0.941
185	1	40.500	70.500	1.000	1.000	1.000	1.000
186	1	736.500	70.500	1.000	1.000	1.000	1.000
187	12	756.833	71.583	0.967	1.218	0.821	0.889
188	1	12.500	71.500	1.000	1.000	1.000	1.000
189	2	144.000	72.000	0.785	2.646	0.378	0.667
190	1	200.500	71.500	1.000	1.000	1.000	1.000
191	4	585.000	72.000	1.000	1.000	1.000	1.000
192	1	228.500	72.500	1.000	1.000	1.000	1.000
193	1	891.500	72.500	1.000	1.000	1.000	1.000
194	1	122.500	73.500	1.000	1.000	1.000	1.000
195	5	133.900	74.300	1.000	1.553	0.644	0.909
196	10	190.000	74.500	1.000	1.551	0.645	0.909
197	3	501.833	73.833	1.000	1.464	0.683	0.857
198	19	564.237	75.079	0.944	1.656	0.604	0.884
199	1	687.500	74.500	1.000	1.000	1.000	1.000
200	7	700.500	75.214	1.000	1.069	0.936	0.875
201	11	800.318	75.864	0.976	1.714	0.583	0.846
202	6	99.500	77.000	1.000	1.500	0.667	1.000
203	1	156.500	76.500	1.000	1.000	1.000	1.000
204	2	449.000	76.500	1.000	2.000	0.500	1.000
205	1	512.500	76.500	1.000	1.000	1.000	1.000
206	2	609.000	76.500	1.000	2.000	0.500	1.000
207	3	218.167	77.833	1.000	1.464	0.683	0.857
208	10	459.000	78.700	1.000	1.384	0.723	0.909
209	2	63.500	79.000	1.000	2.000	0.500	1.000
210	1	238.500	78.500	1.000	1.000	1.000	1.000
211	1	1008.500	78.500	1.000	1.000	1.000	1.000
212	7	434.786	79.929	1.000	1.936	0.517	0.933
213	1	864.500	79.500	1.000	1.000	1.000	1.000
214	3	165.833	80.833	1.000	1.464	0.683	0.857
215	1	237.500	80.500	1.000	1.000	1.000	1.000
216	4	376.000	81.000	1.000	1.000	1.000	1.000
217	5	397.300	82.100	1.000	1.553	0.644	0.909
218	1	618.500	81.500	1.000	1.000	1.000	1.000
219	1	735.500	81.500	1.000	1.000	1.000	1.000
220	6	790.500	82.000	1.000	1.500	0.667	1.000
221	1	845.500	81.500	1.000	1.000	1.000	1.000
222	4	481.000	83.000	1.000	1.000	1.000	1.000
223	9	565.389	85.167	1.000	1.340	0.746	0.857
224	1	664.500	83.500	1.000	1.000	1.000	1.000
225	2	595.000	84.500	1.000	2.000	0.500	1.000
226	1	752.500	84.500	1.000	1.000	1.000	1.000
227	8	837.625	85.375	1.000	1.229	0.814	0.941
228	6	116.667	86.667	1.000	1.291	0.775	0.800
229	4	109.000	87.000	1.000	1.000	1.000	1.000
230	7	274.214	88.500	1.000	1.069	0.936	0.875
231	4	321.750	88.500	0.857	1.468	0.681	0.800
232	16	367.000	89.000	0.857	2.299	0.435	0.842
233	5	446.900	88.300	1.000	1.553	0.644	0.909
234	2	494.000	88.500	1.000	2.000	0.500	1.000
235	6	64.667	90.500	1.000	1.809	0.553	0.800
236	10	76.800	90.300	1.000	1.559	0.641	0.909
237	7	239.214	91.500	1.000	1.069	0.936	0.875
238	8	432.875	90.875	0.740	2.564	0.390	0.889
239	17	587.794	91.500	0.786	2.224	0.450	0.895
240	2	861.000	90.500	1.000	2.000	0.500	1.000
241	1	310.500	91.500	1.000	1.000	1.000	1.000
242	9	870.056	92.611	0.799	1.417	0.706	0.750
243	6	209.333	93.333	1.000	1.291	0.775	0.800
244	4	308.000	93.000	1.000	1.000	1.000	1.000
245	8	667.625	93.625	1.000	1.229	0.814	0.941
246	7	23.214	94.357	0.800	1.895	0.528	0.737
247	3	734.833	94.167	1.000	1.464	0.683	0.857
248	10	803.500	95.000	1.000	1.551	0.645	0.909
249	12	172.167	96.417	0.967	1.218	0.821	0.889
250	2	530.000	94.500	1.000	2.000	0.500	1.000
251	7	567.214	95.071	0.943	1.936	0.517	0.933
252	9	609.389	95.944	1.000	1.817	0.550	0.857
253	1	754.500	94.500	1.000	1.000	1.000	1.000
254	5	767.900	95.300	1.000	1.553	0.644	0.909
255	7	821.214	94.929	0.943	1.936	0.517	0.933
256	1	56.500	95.500	1.000	1.000	1.000	1.000
257	1	113.500	95.500	1.000	1.000	1.000	1.000
258	4	392.000	96.000	1.000	1.000	1.000	1.000
259	1	255.500	96.500	1.000	1.000	1.000	1.000
260	11	631.227	96.955	0.741	2.858	0.350	0.957
261	1	678.500	97.500	1.000	1.000	1.000	1.000
262	4	847.000	98.000	1.000	1.000	1.000	1.000
263	4	913.000	98.000	1.000	1.000	1.000	1.000
264	2	113.500	99.000	1.000	2.000	0.500	1.000
265	2	495.500	99.000	1.000	2.000	0.500	1.000
266	3	72.167	100.167	1.000	1.464	0.683	0.857
267	1	100.500	99.500	1.000	1.000	1.000	1.000
268	6	319.000	99.833	0.916	1.809	0.553	0.857
269	5	435.700	100.100	1.000	1.553	0.644	0.909
270	6	542.500	100.000	1.000	1.500	0.667	1.000
271	4	90.000	101.000	1.000	1.000	1.000	1.000
272	5	142.700	100.900	1.000	1.553	0.644	0.909
273	2	152.500	101.000	1.000	2.000	0.500	1.000
274	13	402.346	102.500	1.000	1.622	0.617	0.929
275	1	424.500	101.500	1.000	1.000	1.000	1.000
276	10	553.500	103.000	1.000	1.551	0.645	0.909
277	3	161.500	102.500	0.967	3.000	0.333	1.000
278	1	456.500	102.500	1.000	1.000	1.000	1.000
279	9	788.611	104.833	0.638	2.452	0.408	0.692
280	1	304.500	103.500	1.000	1.000	1.000	1.000
281	3	722.167	104.167	1.000	1.464	0.683	0.857
282	4	38.250	105.500	0.857	1.468	0.681	0.800
283	4	573.000	105.000	1.000	1.000	1.000	1.000
284	10	740.600	105.300	0.887	1.690	0.592	0.833
285	13	815.115	105.885	1.000	1.159	0.863	0.897
286	1	248.500	105.500	1.000	1.000	1.000	1.000
287	2	582.500	106.000	1.000	2.000	0.500	1.000
288	8	594.375	106.625	1.000	1.229	0.814	0.941
289	4	604.000	105.500	0.740	4.000	0.250	1.000
290	3	975.167	105.833	1.000	1.464	0.683	0.857
291	6	412.167	107.667	0.809	2.237	0.447	0.857
292	6	772.500	107.000	1.000	1.500	0.667	1.000
293	2	134.500	108.000	1.000	2.000	0.500	1.000
294	1	151.500	107.500	1.000	1.000	1.000	1.000
295	4	227.500	108.000	1.000	2.031	0.492	0.800
296	6	491.000	108.000	0.916	2.082	0.480	0.857
297	9	903.833	108.389	1.000	1.340	0.746	0.857
298	2	941.500	108.000	1.000	2.000	0.500	1.000
299	8	436.000	109.500	1.000	1.195	0.837	0.800
300	12	623.750	110.083	1.000	1.281	0.780	0.857
301	4	763.000	109.000	1.000	1.000	1.000	1.000
302	3	44.833	109.833	1.000	1.464	0.683	0.857
303	11	114.682	111.409	0.887	1.772	0.564	0.846
304	14	94.214	111.857	1.000	1.239	0.807	0.933
305	2	453.500	113.000	1.000	2.000	0.500	1.000
306	1	182.500	113.500	1.000	1.000	1.000	1.000
307	1	312.500	113.500	1.000	1.000	1.000	1.000
308	2	702.000	113.500	1.000	2.000	0.500	1.000
309	4	519.500	115.250	1.000	1.468	0.681	0.800
310	2	685.000	114.500	1.000	2.000	0.500	1.000
311	10	228.000	116.500	1.000	1.551	0.645	0.909
312	4	358.250	117.000	0.539	3.093	0.323	0.667
313	11	509.409	117.136	1.000	1.372	0.729	0.957
314	11	741.682	116.682	0.976	1.035	0.966	0.846
315	8	772.375	116.625	1.000	1.229	0.814	0.941
316	6	787.667	116.667	1.000	1.291	0.775	0.800
317	2	883.500	116.000	1.000	2.000	0.500	1.000
318	12	598.250	118.250	0.883	2.000	0.500	0.889
319	17	122.382	119.088	1.000	1.263	0.792	0.919
320	9	485.833	118.056	0.662	3.003	0.333	0.857
321	14	904.714	118.857	0.993	1.264	0.791	0.848
322	5	388.900	119.300	1.000	1.553	0.644	0.909
323	6	677.333	119.500	1.000	1.809	0.553	0.800
324	4	973.000	119.000	1.000	1.000	1.000	1.000
325	5	14.300	119.900	1.000	1.553	0.644	0.909
326	4	103.000	120.000	1.000	1.000	1.000	1.000
327	1	138.500	119.500	1.000	1.000	1.000	1.000
328	4	301.000	120.000	1.000	1.000	1.000	1.000
329	1	368.500	119.500	1.000	1.000	1.000	1.000
330	1	498.500	119.500	1.000	1.000	1.000	1.000
331	2	1007.500	120.000	1.000	2.000	0.500	1.000
332	2	432.500	121.000	1.000	2.000	0.500	1.000
333	13	752.192	121.500	1.000	1.551	0.645	0.929
334	4	58.000	122.000	1.000	1.000	1.000	1.000
335	2	560.500	122.000	1.000	2.000	0.500	1.000
336	11	323.773	123.864	1.000	1.269	0.788	0.815
337	9	376.944	123.833	1.000	1.536	0.651	0.857
338	9	641.944	123.833	1.000	1.536	0.651	0.857
339	13	163.885	125.115	1.000	1.159	0.863	0.897
340	6	78.500	125.333	0.615	2.806	0.356	0.750
341	3	201.167	125.167	1.000	1.464	0.683	0.857
342	12	605.000	126.000	1.000	1.000	1.000	0.857
343	8	804.000	125.500	1.000	1.195	0.837	0.800
344	3	248.500	125.500	0.967	3.000	0.333	1.000
345	7	620.214	126.500	1.000	1.069	0.936	0.875
346	7	763.500	126.500	1.000	1.596	0.626	0.875
347	3	488.833	127.167	1.000	1.464	0.683	0.857
348	9	795.944	127.167	1.000	1.536	0.651	0.857
349	8	815.625	127.625	1.000	1.229	0.814	0.941
350	1	895.500	126.500	1.000	1.000	1.000	1.000
351	9	340.833	128.500	0.726	1.878	0.533	0.750
352	1	671.500	127.500	1.000	1.000	1.000	1.000
353	2	744.000	128.000	0.785	2.646	0.378	0.667
354	7	786.214	128.500	1.000	1.069	0.936	0.875
355	1	90.500	128.500	1.000	1.000	1.000	1.000
356	13	447.500	130.269	0.922	1.802	0.555	0.812
357	4	842.750	129.500	0.857	1.468	0.681	0.800
358	3	39.833	130.167	1.000	1.464	0.683	0.857
359	8	136.750	130.250	1.000	1.416	0.706	0.800
360	4	432.750	130.500	0.857	1.468	0.681	0.800
361	2	469.500	130.000	1.000	2.000	0.500	1.000
362	10	593.700	131.000	1.000	1.327	0.753	0.909
363	6	1001.000	130.500	1.000	1.500	0.667	1.000
364	4	499.000	131.000	1.000	1.000	1.000	1.000
365	3	753.167	130.833	1.000	1.464	0.683	0.857
366	1	383.500	132.500	1.000	1.000	1.000	1.000
367	6	626.500	133.000	1.000	1.500	0.667	1.000
368	7	646.357	135.071	0.800	2.041	0.490	0.778
369	16	635.500	135.625	0.958	1.441	0.694	0.889
370	8	716.750	135.875	0.914	1.435	0.697	0.842
371	11	806.409	135.682	0.976	1.772	0.564	0.846
372	3	227.833	136.167	1.000	1.464	0.683	0.857
373	3	395.500	135.500	0.967	3.000	0.333	1.000
374	3	533.167	136.167	1.000	1.464	0.683	0.857
375	5	977.700	136.100	1.000	1.553	0.644	0.909
376	2	318.500	137.000	1.000	2.000	0.500	1.000
377	6	606.333	137.333	1.000	1.291	0.775	0.800
378	1	890.500	136.500	1.000	1.000	1.000	1.000
379	12	999.417	138.667	0.967	1.579	0.633	0.889
380	2	53.500	138.000	1.000	2.000	0.500	1.000
381	1	267.500	137.500	1.000	1.000	1.000	1.000
382	1	485.500	137.500	1.000	1.000	1.000	1.000
383	11	585.682	139.045	1.000	1.450	0.689	0.846
384	4	819.000	138.000	1.000	1.000	1.000	1.000
385	4	862.000	138.000	1.000	1.000	1.000	1.000
386	2	504.500	139.000	1.000	2.000	0.500	1.000
387	1	828.500	138.500	1.000	1.000	1.000	1.000
388	14	238.429	142.286	0.838	2.030	0.493	0.903
389	8	785.000	140.000	1.000	2.000	0.500	1.000
390	5	876.300	140.100	1.000	1.553	0.644	0.909
391	1	959.500	139.500	1.000	1.000	1.000	1.000
392	9	64.167	141.611	1.000	1.340	0.746	0.857
393	13	563.962	141.654	1.000	1.148	0.871	0.897
394	6	911.500	141.000	1.000	1.500	0.667	1.000
395	1	928.500	140.500	1.000	1.000	1.000	1.000
396	8	1013.000	142.000	1.000	2.000	0.500	1.000
397	6	219.167	143.000	0.809	1.809	0.553	0.857
398	10	625.800	143.200	0.982	1.241	0.806	0.800
399	7	735.786	142.500	1.000	1.069	0.936	0.875
400	1	899.500	141.500	1.000	1.000	1.000	1.000
401	4	990.000	142.000	1.000	1.000	1.000	1.000
402	3	12.500	143.500	0.809	3.000	0.333	1.000
403	1	415.500	142.500	1.000	1.000	1.000	1.000
404	9	524.056	143.833	1.000	1.536	0.651	0.857
405	1	28.500	143.500	1.000	1.000	1.000	1.000
406	2	181.500	144.000	1.000	2.000	0.500	1.000
407	4	808.500	144.000	1.000	2.031	0.492	0.800
408	11	126.591	145.864	1.000	1.372	0.729	0.957
409	4	460.000	145.500	0.857	2.031	0.492	0.800
410	4	675.000	145.000	1.000	1.000	1.000	1.000
411	1	854.500	144.500	1.000	1.000	1.000	1.000
412	9	617.389	146.833	1.000	1.340	0.746	0.857
413	10	944.000	146.700	1.000	1.384	0.723	0.909
414	1	275.500	146.500	1.000	1.000	1.000	1.000
415	4	294.500	148.000	0.645	4.000	0.250	1.000
416	5	368.100	147.300	1.000	1.553	0.644	0.909
417	7	58.643	149.929	0.800	1.387	0.721	0.737
418	5	229.900	149.700	1.000	1.553	0.644	0.909
419	2	248.500	149.000	1.000	2.000	0.500	1.000
420	5	404.900	149.700	1.000	1.553	0.644	0.909
421	4	474.000	149.000	1.000	1.000	1.000	1.000
422	12	791.000	149.500	1.000	1.333	0.750	1.000
423	9	75.167	150.389	1.000	1.340	0.746	0.857
424	8	172.375	150.625	1.000	1.229	0.814	0.941
425	4	379.000	150.000	1.000	1.000	1.000	1.000
426	13	665.885	151.885	1.000	1.159	0.863	0.897
427	7	143.500	152.214	1.000	1.069	0.936	0.875
428	13	302.577	153.808	0.779	2.140	0.467	0.839
429	3	450.167	151.833	1.000	1.464	0.683	0.857
430	4	181.500	153.250	1.000	1.468	0.681	0.800
431	5	341.300	152.900	1.000	1.553	0.644	0.909
432	11	815.409	154.136	1.000	1.372	0.729	0.957
433	4	871.000	153.000	1.000	1.000	1.000	1.000
434	2	238.000	153.500	1.000	2.000	0.500	1.000
435	6	163.167	157.000	0.809	1.809	0.553	0.857
436	6	200.667	156.333	1.000	1.291	0.775	0.800
437	7	219.786	156.500	1.000	1.069	0.936	0.875
438	1	703.500	155.500	1.000	1.000	1.000	1.000
439	2	604.000	156.500	1.000	2.000	0.500	1.000
440	10	1003.800	157.800	0.982	1.241	0.806	0.800
441	1	118.500	157.500	1.000	1.000	1.000	1.000
442	8	210.250	158.875	0.914	1.605	0.623	0.800
443	16	228.812	159.938	0.958	1.320	0.758	0.914
444	1	833.500	157.500	1.000	1.000	1.000	1.000
445	4	313.000	159.500	0.857	2.031	0.492	0.800
446	1	332.500	158.500	1.000	1.000	1.000	1.000
447	1	840.500	158.500	1.000	1.000	1.000	1.000
448	4	941.000	159.000	1.000	1.000	1.000	1.000
449	8	71.750	160.625	1.000	1.939	0.516	0.842
450	11	365.409	161.136	1.000	1.372	0.729	0.957
451	1	399.500	159.500	1.000	1.000	1.000	1.000
452	9	567.500	160.500	1.000	1.000	1.000	1.000
453	6	1013.000	160.500	1.000	1.500	0.667	1.000
454	12	154.000	162.000	1.000	1.000	1.000	0.857
455	10	172.500	162.000	1.000	1.551	0.645	0.909
456	2	795.000	160.500	1.000	2.000	0.500	1.000
457	7	863.357	161.214	0.718	2.423	0.413	0.824
458	13	353.885	163.115	1.000	1.159	0.863	0.897
459	11	375.591	162.682	0.976	1.229	0.814	0.846
460	1	850.500	161.500	1.000	1.000	1.000	1.000
461	10	892.000	162.700	1.000	1.384	0.723	0.909
462	14	342.643	163.429	1.000	1.662	0.602	0.966
463	11	501.682	164.045	1.000	1.450	0.689	0.846
464	9	818.722	163.722	0.799	2.278	0.439	0.750
465	6	21.500	164.000	1.000	1.500	0.667	1.000
466	3	219.500	164.500	0.809	3.000	0.333	1.000
467	2	576.000	163.500	1.000	2.000	0.500	1.000
468	4	604.000	165.000	1.000	1.000	1.000	1.000
469	1	660.500	164.500	1.000	1.000	1.000	1.000
470	2	107.500	166.000	1.000	2.000	0.500	1.000
471	7	594.929	166.643	0.898	1.387	0.721	0.737
472	9	946.611	166.833	1.000	1.340	0.746	0.857
473	2	985.500	166.000	1.000	2.000	0.500	1.000
474	4	165.000	167.500	0.857	2.031	0.492	0.800
475	3	702.167	167.167	1.000	1.464	0.683	0.857
476	10	841.200	168.200	0.982	1.241	0.806	0.800
477	8	874.500	166.875	0.820	2.232	0.448	0.889
478	3	1002.833	167.167	1.000	1.464	0.683	0.857
479	2	39.000	167.500	1.000	2.000	0.500	1.000
480	4	145.750	168.500	0.857	1.468	0.681	0.800
481	15	303.033	169.633	1.000	1.127	0.887	0.857
482	2	385.000	167.500	1.000	2.000	0.500	1.000
483	9	11.389	170.167	1.000	1.340	0.746	0.857
484	3	209.833	168.833	1.000	1.464	0.683	0.857
485	13	228.500	169.500	1.000	1.735	0.576	0.929
486	3	246.167	169.167	1.000	1.464	0.683	0.857
487	2	444.000	168.500	1.000	2.000	0.500	1.000
488	1	560.500	168.500	1.000	1.000	1.000	1.000
489	6	68.167	170.167	0.916	1.593	0.628	0.857
490	2	475.500	170.000	1.000	2.000	0.500	1.000
491	4	853.000	170.000	1.000	1.000	1.000	1.000
492	3	884.833	169.833	1.000	1.464	0.683	0.857
493	7	78.643	171.214	1.000	1.380	0.725	0.875
494	4	930.000	171.000	1.000	1.000	1.000	1.000
495	6	347.500	172.000	1.000	1.500	0.667	1.000
496	7	431.500	172.214	1.000	1.069	0.936	0.875
497	1	571.500	171.500	1.000	1.000	1.000	1.000
