 	Area	XM	YM	Circ.	AR	Round	Solidity
40	3	574.500	18.500	0.809	3.000	0.333	1.000
41	1	65.500	18.500	1.000	1.000	1.000	1.000
42	3	563.833	19.167	1.000	1.464	0.683	0.857
43	8	747.000	19.750	0.914	1.989	0.503	0.800
44	3	965.500	18.500	0.967	3.000	0.333	1.000
45	6	976.500	19.000	1.000	1.500	0.667	1.000
46	1	429.500	19.500	1.000	1.000	1.000	1.000
47	10	846.300	20.600	0.650	3.176	0.315	0.741
48	8	149.625	21.750	0.914	1.939	0.516	0.842
49	4	374.000	21.000	1.000	1.000	1.000	1.000
50	13	167.500	22.500	1.000	1.735	0.576	0.929
51	4	324.000	22.000	1.000	1.000	1.000	1.000
52	1	471.500	21.500	1.000	1.000	1.000	1.000
53	16	586.875	23.188	0.927	1.504	0.665	0.821
54	4	614.500	22.000	1.000	2.031	0.492	0.800
55	7	861.786	23.929	0.800	1.668	0.600	0.778
56	7	24.214	24.929	0.800	1.668	0.600	0.778
57	1	357.500	23.500	1.000	1.000	1.000	1.000
58	3	631.167	24.167	1.000	1.464	0.683	0.857
59	6	687.500	24.000	1.000	1.500	0.667	1.000
60	9	806.389	24.389	0.923	1.343	0.745	0.857
61	8	1007.875	24.250	1.000	1.605	0.623	0.800
62	1	34.500	24.500	1.000	1.000	1.000	1.000
63	3	89.167	24.833	1.000	1.464	0.683	0.857
64	2	417.000	25.000	0.785	2.646	0.378	0.667
65	3	572.833	24.833	1.000	1.464	0.683	0.857
66	4	72.000	26.000	1.000	1.000	1.000	1.000
67	4	214.500	26.000	1.000	2.031	0.492	0.800
68	1	332.500	25.500	1.000	1.000	1.000	1.000
69	8	348.500	27.000	0.914	1.195	0.837	0.800
70	2	739.000	25.500	1.000	2.000	0.500	1.000
71	1	670.500	26.500	1.000	1.000	1.000	1.000
72	6	718.500	27.000	1.000	1.500	0.667	1.000
73	1	954.500	26.500	1.000	1.000	1.000	1.000
74	12	121.583	28.833	1.000	1.218	0.821	0.889
75	3	393.833	27.833	1.000	1.464	0.683	0.857
76	16	452.250	28.750	0.831	1.803	0.555	0.800
77	6	640.000	28.500	1.000	1.500	0.667	1.000
78	4	277.000	29.000	1.000	1.000	1.000	1.000
79	10	516.500	30.000	1.000	1.551	0.645	0.909
80	1	54.500	29.500	1.000	1.000	1.000	1.000
81	8	374.375	30.375	1.000	1.229	0.814	0.941
82	11	83.136	32.591	0.780	1.925	0.520	0.759
83	2	694.500	31.000	1.000	2.000	0.500	1.000
84	8	705.625	31.375	1.000	1.229	0.814	0.941
85	1	969.500	30.500	1.000	1.000	1.000	1.000
86	7	241.786	32.500	1.000	1.069	0.936	0.875
87	2	476.000	31.500	1.000	2.000	0.500	1.000
88	9	111.056	34.278	0.799	1.709	0.585	0.750
89	12	687.083	33.750	1.000	1.281	0.780	0.857
90	8	789.500	34.000	0.914	1.195	0.837	0.800
91	1	357.500	33.500	1.000	1.000	1.000	1.000
92	4	726.000	34.000	1.000	1.000	1.000	1.000
93	8	761.500	34.000	0.820	2.392	0.418	0.889
94	1	884.500	34.500	1.000	1.000	1.000	1.000
95	8	63.250	36.500	0.914	1.554	0.644	0.800
96	4	93.000	36.000	1.000	1.000	1.000	1.000
97	6	290.500	36.000	1.000	1.500	0.667	1.000
98	5	73.700	37.100	1.000	1.553	0.644	0.909
99	8	407.500	38.000	0.914	1.195	0.837	0.800
100	5	712.300	37.100	1.000	1.553	0.644	0.909
101	1	1002.500	36.500	1.000	1.000	1.000	1.000
102	5	461.300	37.900	1.000	1.553	0.644	0.909
103	2	120.500	39.000	1.000	2.000	0.500	1.000
104	5	139.900	39.300	1.000	1.553	0.644	0.909
105	7	159.500	39.214	1.000	1.069	0.936	0.875
106	5	372.900	39.700	1.000	1.553	0.644	0.909
107	7	942.786	39.500	1.000	1.069	0.936	0.875
108	6	495.000	40.500	1.000	1.500	0.667	1.000
109	7	609.929	41.357	0.647	2.731	0.366	0.824
110	8	625.625	41.375	1.000	1.229	0.814	0.941
111	13	350.500	42.654	1.000	1.622	0.617	0.929
112	7	435.786	42.500	1.000	1.069	0.936	0.875
113	2	80.500	43.000	1.000	2.000	0.500	1.000
114	8	522.250	43.750	0.914	1.416	0.706	0.800
115	2	919.500	43.000	1.000	2.000	0.500	1.000
116	4	976.000	43.000	1.000	1.000	1.000	1.000
117	3	149.833	43.833	1.000	1.464	0.683	0.857
118	5	549.300	43.900	1.000	1.553	0.644	0.909
119	6	824.500	44.000	1.000	1.500	0.667	1.000
120	3	888.167	44.167	1.000	1.464	0.683	0.857
121	6	983.500	44.000	1.000	1.500	0.667	1.000
122	2	113.000	44.500	1.000	2.000	0.500	1.000
123	10	290.500	46.300	1.000	1.236	0.809	0.909
124	1	545.500	44.500	1.000	1.000	1.000	1.000
125	5	768.300	45.100	1.000	1.553	0.644	0.909
126	3	790.167	45.167	1.000	1.464	0.683	0.857
127	18	90.500	47.000	1.000	1.362	0.734	0.947
128	13	233.885	46.654	0.956	1.291	0.775	0.897
129	7	699.786	46.500	1.000	1.069	0.936	0.875
130	7	483.214	47.071	0.943	1.936	0.517	0.933
131	9	571.167	47.611	1.000	1.340	0.746	0.857
132	6	428.833	49.000	0.809	1.809	0.553	0.857
133	16	897.125	49.625	0.927	1.058	0.945	0.821
134	1	140.500	48.500	1.000	1.000	1.000	1.000
135	5	165.700	49.100	1.000	1.553	0.644	0.909
136	2	742.500	49.000	1.000	2.000	0.500	1.000
137	2	857.000	48.500	1.000	2.000	0.500	1.000
138	13	323.500	51.500	1.000	1.735	0.576	0.929
139	6	386.000	50.500	1.000	1.500	0.667	1.000
140	3	918.833	49.833	1.000	1.464	0.683	0.857
141	3	175.167	51.167	1.000	1.464	0.683	0.857
142	10	356.700	51.600	0.887	1.976	0.506	0.800
143	1	403.500	50.500	1.000	1.000	1.000	1.000
144	7	471.500	51.500	1.000	1.596	0.626	0.875
145	1	503.500	50.500	1.000	1.000	1.000	1.000
146	5	945.300	50.900	1.000	1.553	0.644	0.909
147	2	678.500	52.000	1.000	2.000	0.500	1.000
148	11	820.136	52.591	1.000	1.372	0.729	0.957
149	4	990.000	52.000	1.000	1.000	1.000	1.000
150	2	189.000	52.500	1.000	2.000	0.500	1.000
151	5	377.100	53.300	1.000	1.553	0.644	0.909
152	12	528.000	54.000	1.000	1.000	1.000	0.857
153	6	548.000	55.000	0.809	2.082	0.480	0.857
154	3	148.833	55.833	1.000	1.464	0.683	0.857
155	18	482.278	57.556	1.000	1.094	0.914	0.857
156	6	571.167	57.500	0.769	2.153	0.464	0.667
157	1	587.500	56.500	1.000	1.000	1.000	1.000
158	3	790.167	56.833	1.000	1.464	0.683	0.857
159	6	854.500	57.667	1.000	1.809	0.553	0.800
160	6	108.333	58.667	1.000	1.291	0.775	0.800
161	11	273.045	58.773	0.887	1.915	0.522	0.880
162	4	332.750	58.500	0.857	1.468	0.681	0.800
163	7	454.214	58.071	0.943	1.936	0.517	0.933
164	2	558.000	57.500	1.000	2.000	0.500	1.000
165	2	89.000	58.500	1.000	2.000	0.500	1.000
166	2	250.500	59.000	1.000	2.000	0.500	1.000
167	1	427.500	58.500	1.000	1.000	1.000	1.000
168	6	956.500	59.000	1.000	1.500	0.667	1.000
169	4	158.250	60.500	0.857	1.468	0.681	0.800
170	6	303.167	60.833	0.916	1.593	0.628	0.857
171	4	177.000	61.000	1.000	1.000	1.000	1.000
172	5	351.700	60.900	1.000	1.553	0.644	0.909
173	4	363.000	61.000	1.000	1.000	1.000	1.000
174	1	697.500	60.500	1.000	1.000	1.000	1.000
175	1	727.500	60.500	1.000	1.000	1.000	1.000
176	5	139.300	61.900	1.000	1.553	0.644	0.909
177	4	838.000	62.500	0.857	2.031	0.492	0.800
178	10	48.500	64.300	1.000	1.236	0.809	0.909
179	5	224.900	63.300	1.000	1.553	0.644	0.909
180	9	373.833	63.611	1.000	1.340	0.746	0.857
181	13	596.346	64.115	1.000	1.714	0.583	0.839
182	4	795.000	63.000	1.000	1.000	1.000	1.000
183	4	821.500	63.000	1.000	2.031	0.492	0.800
184	1	82.500	63.500	1.000	1.000	1.000	1.000
185	11	292.500	65.500	0.887	1.469	0.681	0.846
186	2	318.000	63.500	1.000	2.000	0.500	1.000
187	9	530.167	64.611	1.000	1.340	0.746	0.857
188	11	149.864	65.409	1.000	1.372	0.729	0.957
189	4	605.750	65.500	0.857	1.468	0.681	0.800
190	5	744.900	65.300	1.000	1.553	0.644	0.909
191	2	513.500	66.000	1.000	2.000	0.500	1.000
192	1	578.500	65.500	1.000	1.000	1.000	1.000
193	3	551.833	67.167	1.000	1.464	0.683	0.857
194	1	129.500	67.500	1.000	1.000	1.000	1.000
195	1	216.500	68.500	1.000	1.000	1.000	1.000
196	18	235.222	70.000	0.895	1.500	0.667	0.878
197	7	723.214	69.929	0.800	1.668	0.600	0.778
198	6	962.000	69.500	1.000	1.500	0.667	1.000
199	1	385.500	69.500	1.000	1.000	1.000	1.000
200	2	701.500	70.000	1.000	2.000	0.500	1.000
201	2	972.000	69.500	1.000	2.000	0.500	1.000
202	7	158.500	71.500	1.000	1.596	0.626	0.875
203	6	246.000	71.500	1.000	1.500	0.667	1.000
204	9	349.167	72.278	0.726	1.425	0.702	0.750
205	4	407.000	70.500	0.740	4.000	0.250	1.000
206	1	488.500	70.500	1.000	1.000	1.000	1.000
207	4	566.000	71.000	1.000	1.000	1.000	1.000
208	11	754.136	71.591	1.000	1.372	0.729	0.957
209	7	13.214	72.500	1.000	1.069	0.936	0.875
210	11	441.591	72.864	1.000	1.372	0.729	0.957
211	2	914.500	72.000	1.000	2.000	0.500	1.000
212	1	120.500	72.500	1.000	1.000	1.000	1.000
213	8	263.500	73.000	0.820	2.392	0.418	0.889
214	1	644.500	72.500	1.000	1.000	1.000	1.000
215	2	906.000	72.500	1.000	2.000	0.500	1.000
216	7	100.500	74.214	1.000	1.069	0.936	0.875
217	7	430.500	74.786	1.000	1.069	0.936	0.875
218	7	509.786	74.500	1.000	1.069	0.936	0.875
219	11	557.136	74.955	1.000	1.139	0.878	0.815
220	5	45.300	75.100	1.000	1.553	0.644	0.909
221	4	310.000	75.000	1.000	1.000	1.000	1.000
222	4	837.000	75.000	1.000	1.000	1.000	1.000
223	3	335.500	75.500	0.967	3.000	0.333	1.000
224	2	338.500	76.000	1.000	2.000	0.500	1.000
225	6	361.333	76.333	1.000	1.291	0.775	0.800
226	9	384.278	77.944	0.884	1.158	0.864	0.750
227	4	464.250	77.500	0.857	1.468	0.681	0.800
228	7	866.786	77.500	1.000	1.069	0.936	0.875
229	9	923.500	77.500	1.000	1.000	1.000	1.000
230	12	130.000	79.000	1.000	1.000	1.000	0.857
231	5	201.300	77.900	1.000	1.553	0.644	0.909
232	2	711.000	77.500	1.000	2.000	0.500	1.000
233	10	763.600	79.100	0.887	1.327	0.754	0.800
234	2	858.000	77.500	1.000	2.000	0.500	1.000
235	1	216.500	78.500	1.000	1.000	1.000	1.000
236	1	254.500	78.500	1.000	1.000	1.000	1.000
237	9	271.167	79.389	1.000	1.340	0.746	0.857
238	1	402.500	78.500	1.000	1.000	1.000	1.000
239	2	789.500	79.000	1.000	2.000	0.500	1.000
240	4	1013.250	79.750	0.857	2.000	0.500	0.800
241	5	91.700	79.900	1.000	1.553	0.644	0.909
242	2	196.000	79.500	1.000	2.000	0.500	1.000
243	9	494.500	80.500	1.000	1.000	1.000	1.000
244	2	745.000	79.500	1.000	2.000	0.500	1.000
245	14	960.214	80.857	1.000	1.239	0.807	0.933
246	5	121.900	81.300	1.000	1.553	0.644	0.909
247	13	159.654	82.269	1.000	1.312	0.762	0.812
248	5	817.300	80.900	1.000	1.553	0.644	0.909
249	5	301.700	81.900	1.000	1.553	0.644	0.909
250	2	912.000	81.500	1.000	2.000	0.500	1.000
251	4	332.250	83.500	0.857	1.468	0.681	0.800
252	2	850.500	83.000	1.000	2.000	0.500	1.000
253	13	15.115	85.115	1.000	1.159	0.863	0.897
254	1	846.500	83.500	1.000	1.000	1.000	1.000
255	13	73.500	86.500	1.000	1.735	0.576	0.929
256	7	206.214	85.500	1.000	1.069	0.936	0.875
257	2	225.500	85.000	1.000	2.000	0.500	1.000
258	6	243.333	85.667	1.000	1.291	0.775	0.800
259	3	279.833	84.833	1.000	1.464	0.683	0.857
260	9	343.611	85.389	1.000	1.343	0.745	0.857
261	9	887.167	85.500	1.000	1.542	0.648	0.857
262	13	187.731	86.731	1.000	1.370	0.730	0.929
263	5	770.900	86.300	1.000	1.553	0.644	0.909
264	4	1011.500	86.250	1.000	1.468	0.681	0.800
265	5	82.700	87.100	1.000	1.553	0.644	0.909
266	10	150.000	87.500	1.000	1.551	0.645	0.909
267	8	468.625	87.375	1.000	1.229	0.814	0.941
268	3	168.833	87.833	1.000	1.464	0.683	0.857
269	2	254.500	88.000	1.000	2.000	0.500	1.000
270	3	289.167	87.833	1.000	1.464	0.683	0.857
271	2	727.000	87.500	1.000	2.000	0.500	1.000
272	6	859.500	88.000	1.000	1.500	0.667	1.000
273	6	130.000	89.500	1.000	1.500	0.667	1.000
274	14	197.000	90.786	1.000	1.020	0.981	0.933
275	3	705.167	89.833	1.000	1.464	0.683	0.857
276	18	121.278	93.111	0.965	1.704	0.587	0.878
277	9	316.389	92.167	1.000	1.340	0.746	0.857
278	2	451.500	91.000	1.000	2.000	0.500	1.000
279	11	818.136	91.591	1.000	1.372	0.729	0.957
280	6	178.333	92.667	1.000	1.291	0.775	0.800
281	7	232.500	92.214	1.000	1.069	0.936	0.875
282	5	332.300	92.100	1.000	1.553	0.644	0.909
283	1	554.500	91.500	1.000	1.000	1.000	1.000
284	4	159.000	93.000	1.000	1.000	1.000	1.000
285	4	336.500	93.000	1.000	2.031	0.492	0.800
286	1	592.500	92.500	1.000	1.000	1.000	1.000
287	2	802.500	94.000	1.000	2.000	0.500	1.000
288	2	442.000	95.000	0.785	2.646	0.378	0.667
289	3	775.500	94.500	0.967	3.000	0.333	1.000
290	2	930.500	95.000	1.000	2.000	0.500	1.000
291	15	242.233	97.167	0.976	1.186	0.843	0.882
292	6	1006.500	96.000	1.000	1.500	0.667	1.000
293	7	82.786	97.500	1.000	1.069	0.936	0.875
294	14	187.000	98.000	1.000	1.319	0.758	0.933
295	11	224.591	98.136	1.000	1.372	0.729	0.957
296	13	363.500	97.500	1.000	1.735	0.576	0.929
297	7	696.500	97.500	1.000	1.596	0.626	0.875
298	6	812.500	97.000	1.000	1.500	0.667	1.000
299	7	918.500	97.214	1.000	1.069	0.936	0.875
300	8	149.500	99.000	0.914	1.195	0.837	0.800
301	10	169.500	98.000	0.925	2.500	0.400	1.000
302	8	426.375	98.375	1.000	1.229	0.814	0.941
303	1	433.500	97.500	1.000	1.000	1.000	1.000
304	6	744.667	98.667	1.000	1.291	0.775	0.800
305	8	93.375	99.625	1.000	1.229	0.814	0.941
306	9	112.389	99.833	1.000	1.340	0.746	0.857
307	9	131.500	99.500	1.000	1.000	1.000	1.000
308	9	253.167	99.389	1.000	1.340	0.746	0.857
309	5	644.700	99.100	1.000	1.553	0.644	0.909
310	1	717.500	98.500	1.000	1.000	1.000	1.000
311	2	234.500	101.000	1.000	2.000	0.500	1.000
312	7	415.214	101.357	1.000	1.380	0.725	0.875
313	4	765.500	100.750	1.000	1.468	0.681	0.800
314	2	783.500	101.000	1.000	2.000	0.500	1.000
315	7	34.214	102.929	0.800	1.668	0.600	0.778
316	11	196.136	103.045	0.976	1.851	0.540	0.846
317	2	337.500	102.000	1.000	2.000	0.500	1.000
318	1	610.500	101.500	1.000	1.000	1.000	1.000
319	13	631.269	102.731	1.000	1.370	0.730	0.929
320	7	833.357	102.214	1.000	1.380	0.725	0.875
321	12	846.000	102.500	1.000	1.333	0.750	1.000
322	7	159.357	103.929	0.800	1.387	0.721	0.737
323	1	547.500	102.500	1.000	1.000	1.000	1.000
324	1	558.500	102.500	1.000	1.000	1.000	1.000
325	1	74.500	103.500	1.000	1.000	1.000	1.000
326	1	178.500	103.500	1.000	1.000	1.000	1.000
327	8	807.625	104.625	1.000	1.229	0.814	0.941
328	11	82.773	106.409	0.887	1.892	0.528	0.880
329	7	361.500	106.786	1.000	1.069	0.936	0.875
330	8	242.625	107.625	1.000	1.229	0.814	0.941
331	15	696.367	108.300	1.000	1.439	0.695	0.857
332	2	878.500	107.000	1.000	2.000	0.500	1.000
333	1	893.500	106.500	1.000	1.000	1.000	1.000
334	14	168.857	108.786	1.000	1.239	0.807	0.933
335	6	188.500	108.000	1.000	1.500	0.667	1.000
336	1	225.500	107.500	1.000	1.000	1.000	1.000
337	12	423.000	108.500	1.000	1.333	0.750	1.000
338	2	567.500	108.000	1.000	2.000	0.500	1.000
339	2	615.500	108.000	1.000	2.000	0.500	1.000
340	12	743.000	109.000	1.000	1.000	1.000	0.857
341	12	20.333	109.417	1.000	1.579	0.633	0.889
342	7	66.071	109.786	0.943	1.936	0.517	0.933
343	3	131.500	109.500	0.809	3.000	0.333	1.000
344	10	150.000	109.300	1.000	1.327	0.753	0.909
345	3	205.167	109.167	1.000	1.464	0.683	0.857
346	11	869.682	109.955	1.000	1.450	0.689	0.846
347	4	901.000	109.000	1.000	1.000	1.000	1.000
348	6	92.833	110.833	0.916	1.593	0.628	0.857
349	1	505.500	109.500	1.000	1.000	1.000	1.000
350	2	636.500	110.000	1.000	2.000	0.500	1.000
351	3	767.833	110.167	1.000	1.464	0.683	0.857
352	1	112.500	110.500	1.000	1.000	1.000	1.000
353	6	625.500	111.000	1.000	1.500	0.667	1.000
354	7	40.786	111.929	1.000	1.936	0.517	0.933
355	5	73.900	112.700	1.000	1.553	0.644	0.909
356	7	352.214	112.071	0.943	1.936	0.517	0.933
357	1	391.500	111.500	1.000	1.000	1.000	1.000
358	1	408.500	111.500	1.000	1.000	1.000	1.000
359	7	555.500	112.786	1.000	1.069	0.936	0.875
360	11	159.409	114.136	1.000	1.372	0.729	0.957
361	4	179.000	113.000	1.000	1.000	1.000	1.000
362	15	196.367	114.367	0.942	1.517	0.659	0.789
363	2	234.000	112.500	1.000	2.000	0.500	1.000
364	7	315.214	113.500	1.000	1.069	0.936	0.875
365	14	382.000	114.000	1.000	1.319	0.758	0.933
366	2	670.500	113.000	1.000	2.000	0.500	1.000
367	4	751.250	113.500	0.857	1.468	0.681	0.800
368	3	140.167	113.833	1.000	1.464	0.683	0.857
369	16	516.750	114.750	0.468	3.599	0.278	0.711
370	1	659.500	113.500	1.000	1.000	1.000	1.000
371	1	368.500	114.500	1.000	1.000	1.000	1.000
372	1	428.500	114.500	1.000	1.000	1.000	1.000
373	1	546.500	114.500	1.000	1.000	1.000	1.000
374	2	727.000	114.500	1.000	2.000	0.500	1.000
375	6	83.500	116.000	1.000	1.500	0.667	1.000
376	9	101.833	116.389	1.000	1.340	0.746	0.857
377	17	225.147	117.324	0.911	1.434	0.697	0.872
378	8	306.250	117.125	0.914	1.605	0.623	0.800
379	5	13.300	116.900	1.000	1.553	0.644	0.909
380	2	341.500	117.000	1.000	2.000	0.500	1.000
381	1	437.500	116.500	1.000	1.000	1.000	1.000
382	2	716.500	117.000	1.000	2.000	0.500	1.000
383	8	914.375	117.625	1.000	1.229	0.814	0.941
384	2	323.500	118.000	1.000	2.000	0.500	1.000
385	8	488.875	118.250	1.000	1.605	0.623	0.800
386	5	150.500	119.500	0.873	1.000	1.000	0.714
387	5	187.700	118.900	1.000	1.553	0.644	0.909
388	10	400.000	120.000	0.982	2.217	0.451	0.833
389	4	643.000	119.000	1.000	1.000	1.000	1.000
390	6	817.333	119.333	1.000	1.291	0.775	0.800
391	1	876.500	118.500	1.000	1.000	1.000	1.000
392	7	112.071	120.786	0.898	1.668	0.600	0.778
393	5	131.900	120.700	1.000	1.553	0.644	0.909
394	2	206.000	119.500	1.000	2.000	0.500	1.000
395	3	254.833	119.833	1.000	1.464	0.683	0.857
396	2	631.000	119.500	1.000	2.000	0.500	1.000
397	16	41.125	122.250	1.000	1.150	0.869	0.889
398	4	67.000	121.000	1.000	1.000	1.000	1.000
399	1	598.500	120.500	1.000	1.000	1.000	1.000
400	1	679.500	120.500	1.000	1.000	1.000	1.000
401	6	771.500	121.000	1.000	1.500	0.667	1.000
402	5	923.100	121.300	1.000	1.553	0.644	0.909
403	10	53.000	122.500	1.000	1.551	0.645	0.909
404	6	167.667	122.500	1.000	1.809	0.553	0.800
405	10	755.000	122.700	1.000	1.384	0.723	0.909
406	9	215.500	123.833	1.000	1.542	0.648	0.857
407	9	331.944	123.167	1.000	1.536	0.651	0.857
408	1	90.500	123.500	1.000	1.000	1.000	1.000
409	10	141.500	125.300	1.000	1.236	0.809	0.909
410	3	178.167	123.833	1.000	1.464	0.683	0.857
411	7	298.929	124.786	0.943	1.936	0.517	0.933
412	7	522.786	124.071	1.000	1.936	0.517	0.933
413	2	707.500	124.000	1.000	2.000	0.500	1.000
414	2	159.500	125.000	1.000	2.000	0.500	1.000
415	4	197.000	124.750	0.611	3.093	0.323	0.667
416	1	314.500	124.500	1.000	1.000	1.000	1.000
417	4	497.000	125.500	0.857	2.031	0.492	0.800
418	7	607.786	125.929	1.000	1.936	0.517	0.933
419	4	102.250	127.250	0.857	2.000	0.500	0.800
420	6	243.667	127.500	1.000	1.809	0.553	0.800
421	8	453.375	127.625	1.000	1.229	0.814	0.941
422	2	685.000	126.500	1.000	2.000	0.500	1.000
423	7	14.786	128.500	1.000	1.069	0.936	0.875
424	3	26.833	127.833	1.000	1.464	0.683	0.857
425	9	206.500	129.500	1.000	1.000	1.000	1.000
426	1	260.500	128.500	1.000	1.000	1.000	1.000
427	5	324.300	129.100	1.000	1.553	0.644	0.909
428	18	548.667	130.222	0.755	1.776	0.563	0.837
429	6	82.500	130.000	1.000	1.500	0.667	1.000
430	5	150.900	130.300	1.000	1.553	0.644	0.909
431	8	427.000	131.000	1.000	2.000	0.500	1.000
432	1	443.500	129.500	1.000	1.000	1.000	1.000
433	1	579.500	129.500	1.000	1.000	1.000	1.000
434	6	773.333	130.333	1.000	1.291	0.775	0.800
435	6	131.500	131.000	1.000	1.500	0.667	1.000
436	6	559.167	131.667	0.916	1.124	0.890	0.800
437	9	93.389	133.167	1.000	1.340	0.746	0.857
438	12	197.417	134.333	0.967	1.579	0.633	0.889
439	5	235.700	132.900	1.000	1.553	0.644	0.909
440	1	333.500	132.500	1.000	1.000	1.000	1.000
441	1	217.500	133.500	1.000	1.000	1.000	1.000
442	17	298.088	135.382	1.000	1.263	0.792	0.919
443	5	365.100	134.700	1.000	1.553	0.644	0.909
444	4	159.750	135.500	0.857	1.468	0.681	0.800
445	12	177.583	135.833	1.000	1.218	0.821	0.889
446	2	521.000	134.500	1.000	2.000	0.500	1.000
447	1	656.500	134.500	1.000	1.000	1.000	1.000
448	12	675.833	135.833	1.000	1.651	0.606	0.889
449	13	75.115	137.115	1.000	1.159	0.863	0.897
450	11	103.318	137.409	0.887	1.229	0.814	0.846
451	11	141.591	137.136	1.000	1.372	0.729	0.957
452	4	497.000	136.500	0.857	2.031	0.492	0.800
453	5	831.300	136.100	1.000	1.553	0.644	0.909
454	6	414.167	138.000	0.809	1.809	0.553	0.857
455	7	864.500	137.500	1.000	1.596	0.626	0.875
456	2	1013.500	137.000	1.000	2.000	0.500	1.000
457	1	64.500	137.500	1.000	1.000	1.000	1.000
458	15	84.967	139.633	1.000	1.127	0.887	0.857
459	4	281.500	138.000	1.000	2.031	0.492	0.800
460	2	809.000	137.500	1.000	2.000	0.500	1.000
461	3	924.833	138.167	1.000	1.464	0.683	0.857
462	7	975.500	138.786	1.000	1.069	0.936	0.875
463	8	245.000	139.000	1.000	2.000	0.500	1.000
464	13	307.346	140.500	1.000	1.622	0.617	0.929
465	12	666.500	140.000	1.000	1.333	0.750	1.000
466	1	952.500	138.500	1.000	1.000	1.000	1.000
467	10	187.300	140.500	1.000	1.236	0.809	0.909
468	10	206.800	140.300	1.000	1.559	0.641	0.909
469	3	225.167	140.167	1.000	1.464	0.683	0.857
470	7	442.786	140.500	1.000	1.069	0.936	0.875
471	7	999.214	140.500	1.000	1.069	0.936	0.875
472	1	452.500	140.500	1.000	1.000	1.000	1.000
473	3	462.167	140.833	1.000	1.464	0.683	0.857
474	7	112.786	141.929	1.000	1.936	0.517	0.933
475	2	131.000	141.500	1.000	2.000	0.500	1.000
476	10	234.500	143.000	1.000	1.551	0.645	0.909
477	17	290.324	143.676	0.985	1.131	0.884	0.829
478	13	423.500	142.500	1.000	1.735	0.576	0.929
479	3	507.167	141.833	1.000	1.464	0.683	0.857
480	7	535.500	142.214	1.000	1.069	0.936	0.875
481	6	431.500	143.000	1.000	1.500	0.667	1.000
482	12	54.833	145.000	1.000	1.281	0.781	0.857
483	5	93.700	144.100	1.000	1.553	0.644	0.909
484	7	216.214	144.500	1.000	1.069	0.936	0.875
485	9	390.500	144.500	1.000	1.000	1.000	1.000
486	3	816.833	144.167	1.000	1.464	0.683	0.857
487	4	527.250	145.500	0.857	1.468	0.681	0.800
488	4	889.500	145.000	1.000	2.031	0.492	0.800
489	7	405.071	146.786	0.943	1.936	0.517	0.933
490	1	569.500	145.500	1.000	1.000	1.000	1.000
491	5	831.100	146.700	1.000	1.553	0.644	0.909
492	4	141.000	147.000	1.000	1.000	1.000	1.000
493	4	160.000	147.000	1.000	1.000	1.000	1.000
494	4	197.000	146.500	0.740	4.000	0.250	1.000
495	1	844.500	146.500	1.000	1.000	1.000	1.000
496	7	44.500	148.500	1.000	1.596	0.626	0.875
497	21	103.500	149.500	1.000	1.000	1.000	0.913
