 	Area	XM	YM	Circ.	AR	Round	Solidity
93	2	124.500	38.000	1.000	2.000	0.500	1.000
94	11	328.955	40.318	0.976	1.450	0.689	0.846
95	7	771.786	39.500	1.000	1.069	0.936	0.875
96	2	972.000	38.500	1.000	2.000	0.500	1.000
97	2	1004.500	39.000	1.000	2.000	0.500	1.000
98	4	60.000	40.000	1.000	1.000	1.000	1.000
99	4	139.500	39.750	1.000	1.468	0.681	0.800
100	5	361.300	40.100	1.000	1.553	0.644	0.909
101	9	649.167	40.944	1.000	1.536	0.651	0.857
102	5	658.900	40.700	1.000	1.553	0.644	0.909
103	10	694.000	40.100	0.736	2.686	0.372	0.909
104	2	754.500	40.000	1.000	2.000	0.500	1.000
105	10	525.700	41.500	1.000	1.236	0.809	0.909
106	3	764.500	41.500	0.809	3.000	0.333	1.000
107	1	341.500	41.500	1.000	1.000	1.000	1.000
108	10	380.000	42.700	1.000	1.384	0.723	0.909
109	2	398.500	42.000	1.000	2.000	0.500	1.000
110	30	506.400	43.467	0.528	3.941	0.254	0.779
111	1	560.500	41.500	1.000	1.000	1.000	1.000
112	2	714.000	41.500	1.000	2.000	0.500	1.000
113	4	926.000	43.000	1.000	1.000	1.000	1.000
114	4	786.000	44.000	1.000	1.000	1.000	1.000
115	2	21.500	45.000	1.000	2.000	0.500	1.000
116	1	83.500	44.500	1.000	1.000	1.000	1.000
117	13	599.038	45.808	0.922	1.389	0.720	0.812
118	14	908.000	46.500	0.993	1.928	0.519	0.875
119	7	232.214	46.500	1.000	1.069	0.936	0.875
120	7	669.500	46.500	1.000	1.596	0.626	0.875
121	2	643.000	46.500	1.000	2.000	0.500	1.000
122	3	737.167	46.833	1.000	1.464	0.683	0.857
123	7	185.214	47.929	0.943	1.936	0.517	0.933
124	4	196.000	48.000	1.000	1.000	1.000	1.000
125	3	11.500	49.500	0.809	3.000	0.333	1.000
126	4	325.500	49.250	1.000	1.468	0.681	0.800
127	4	365.750	49.500	0.857	1.468	0.681	0.800
128	6	1011.000	49.000	0.916	2.082	0.480	0.857
129	9	138.167	50.611	1.000	1.340	0.746	0.857
130	2	452.500	50.000	1.000	2.000	0.500	1.000
131	2	474.000	49.500	1.000	2.000	0.500	1.000
132	7	695.786	50.500	1.000	1.069	0.936	0.875
133	2	718.500	50.000	1.000	2.000	0.500	1.000
134	3	955.167	49.833	1.000	1.464	0.683	0.857
135	1	516.500	50.500	1.000	1.000	1.000	1.000
136	4	566.000	51.000	1.000	1.000	1.000	1.000
137	15	780.433	53.100	0.898	2.148	0.466	0.909
138	1	305.500	51.500	1.000	1.000	1.000	1.000
139	2	608.000	51.500	1.000	2.000	0.500	1.000
140	4	52.000	53.000	1.000	1.000	1.000	1.000
141	12	61.583	54.667	0.967	1.579	0.633	0.889
142	1	174.500	52.500	1.000	1.000	1.000	1.000
143	5	575.100	53.300	1.000	1.553	0.644	0.909
144	11	805.409	54.136	1.000	1.372	0.729	0.957
145	16	631.000	54.500	0.958	2.001	0.500	0.941
146	13	73.731	55.346	0.956	1.796	0.557	0.929
147	8	946.625	55.875	0.820	1.767	0.566	0.842
148	2	870.500	56.000	1.000	2.000	0.500	1.000
149	2	131.000	57.500	1.000	2.000	0.500	1.000
150	3	215.167	58.167	1.000	1.464	0.683	0.857
151	7	430.786	58.071	1.000	1.936	0.517	0.933
152	2	641.000	57.500	1.000	2.000	0.500	1.000
153	4	715.000	58.000	1.000	1.000	1.000	1.000
154	2	725.500	58.000	1.000	2.000	0.500	1.000
155	4	985.000	58.000	1.000	1.000	1.000	1.000
156	11	992.864	58.955	1.000	1.139	0.878	0.815
157	1	859.500	58.500	1.000	1.000	1.000	1.000
158	2	906.000	58.500	1.000	2.000	0.500	1.000
159	4	493.500	59.750	1.000	1.468	0.681	0.800
160	11	597.409	62.136	1.000	1.372	0.729	0.957
161	5	11.300	61.900	1.000	1.553	0.644	0.909
162	8	167.500	63.000	0.914	1.195	0.837	0.800
163	6	350.333	62.333	1.000	1.291	0.775	0.800
164	5	623.300	62.100	1.000	1.553	0.644	0.909
165	11	397.591	64.136	1.000	1.372	0.729	0.957
166	2	385.500	64.000	1.000	2.000	0.500	1.000
167	6	665.500	64.000	1.000	1.500	0.667	1.000
168	5	94.100	65.700	1.000	1.553	0.644	0.909
169	3	330.833	65.167	1.000	1.464	0.683	0.857
170	11	760.409	66.773	0.887	1.892	0.528	0.880
171	1	802.500	64.500	1.000	1.000	1.000	1.000
172	4	23.000	66.000	1.000	1.000	1.000	1.000
173	2	204.000	65.500	1.000	2.000	0.500	1.000
174	9	458.833	66.611	1.000	1.340	0.746	0.857
175	9	578.389	67.167	1.000	1.340	0.746	0.857
176	1	727.500	65.500	1.000	1.000	1.000	1.000
177	3	901.833	66.167	1.000	1.464	0.683	0.857
178	9	128.722	67.833	1.000	1.185	0.844	0.857
179	6	587.333	67.667	1.000	1.291	0.775	0.800
180	8	717.375	67.375	1.000	1.229	0.814	0.941
181	6	357.833	68.667	0.809	2.237	0.447	0.857
182	10	493.200	68.800	0.982	1.241	0.806	0.800
183	10	515.200	68.600	0.887	1.921	0.521	0.800
184	1	690.500	67.500	1.000	1.000	1.000	1.000
185	12	773.417	69.167	0.931	2.360	0.424	0.800
186	1	864.500	67.500	1.000	1.000	1.000	1.000
187	5	34.100	70.700	1.000	1.553	0.644	0.909
188	3	855.833	69.833	1.000	1.464	0.683	0.857
189	1	195.500	70.500	1.000	1.000	1.000	1.000
190	5	306.900	71.700	1.000	1.553	0.644	0.909
191	1	638.500	70.500	1.000	1.000	1.000	1.000
192	2	794.000	70.500	1.000	2.000	0.500	1.000
193	2	245.500	72.000	1.000	2.000	0.500	1.000
194	3	110.167	72.833	1.000	1.464	0.683	0.857
195	10	648.900	73.800	0.982	1.028	0.973	0.769
196	1	1013.500	72.500	1.000	1.000	1.000	1.000
197	5	28.500	74.500	0.873	1.000	1.000	0.714
198	2	172.500	74.000	1.000	2.000	0.500	1.000
199	6	398.500	74.000	1.000	1.500	0.667	1.000
200	4	596.000	74.000	1.000	1.000	1.000	1.000
201	8	120.375	75.625	1.000	1.229	0.814	0.941
202	2	287.500	75.000	1.000	2.000	0.500	1.000
203	3	455.167	74.833	1.000	1.464	0.683	0.857
204	10	907.400	75.300	0.887	1.690	0.592	0.833
205	1	60.500	75.500	1.000	1.000	1.000	1.000
206	2	255.000	75.500	1.000	2.000	0.500	1.000
207	5	422.500	76.500	0.873	2.188	0.457	0.714
208	2	44.500	77.000	1.000	2.000	0.500	1.000
209	1	51.500	76.500	1.000	1.000	1.000	1.000
210	11	558.682	79.318	0.976	1.035	0.966	0.846
211	2	148.500	79.000	1.000	2.000	0.500	1.000
212	3	298.500	78.500	0.967	3.000	0.333	1.000
213	2	568.000	78.500	1.000	2.000	0.500	1.000
214	1	829.500	78.500	1.000	1.000	1.000	1.000
215	7	981.500	79.214	1.000	1.069	0.936	0.875
216	1	990.500	78.500	1.000	1.000	1.000	1.000
217	2	442.000	79.500	1.000	2.000	0.500	1.000
218	3	588.167	79.833	1.000	1.464	0.683	0.857
219	8	640.125	80.750	1.000	1.605	0.623	0.800
220	2	673.500	80.000	1.000	2.000	0.500	1.000
221	4	942.000	80.000	1.000	1.000	1.000	1.000
222	7	950.071	80.786	0.943	1.936	0.517	0.933
223	2	230.500	81.000	1.000	2.000	0.500	1.000
224	1	764.500	80.500	1.000	1.000	1.000	1.000
225	11	108.591	82.318	0.887	2.173	0.460	0.846
226	3	138.833	81.833	1.000	1.464	0.683	0.857
227	3	267.833	81.833	1.000	1.464	0.683	0.857
228	3	332.833	82.167	1.000	1.464	0.683	0.857
229	1	352.500	81.500	1.000	1.000	1.000	1.000
230	15	384.833	83.233	0.804	1.857	0.539	0.789
231	2	619.000	81.500	1.000	2.000	0.500	1.000
232	14	716.286	83.929	0.838	1.859	0.538	0.875
233	2	245.000	82.500	1.000	2.000	0.500	1.000
234	2	278.000	82.500	1.000	2.000	0.500	1.000
235	4	396.000	83.000	1.000	1.000	1.000	1.000
236	5	879.300	82.700	0.674	2.749	0.364	0.769
237	1	1013.500	82.500	1.000	1.000	1.000	1.000
238	4	374.500	84.250	1.000	1.468	0.681	0.800
239	3	610.167	84.167	1.000	1.464	0.683	0.857
240	5	167.300	85.100	1.000	1.553	0.644	0.909
241	10	205.200	86.200	0.982	1.241	0.806	0.800
242	2	730.500	85.000	1.000	2.000	0.500	1.000
243	3	287.167	86.167	1.000	1.464	0.683	0.857
244	1	420.500	85.500	1.000	1.000	1.000	1.000
245	7	577.214	86.500	1.000	1.069	0.936	0.875
246	7	599.071	86.214	0.898	1.668	0.600	0.778
247	8	691.375	87.625	1.000	1.229	0.814	0.941
248	10	44.300	88.500	1.000	1.236	0.809	0.909
249	2	62.000	88.000	0.785	2.646	0.378	0.667
250	4	634.000	88.000	1.000	1.000	1.000	1.000
251	2	680.500	88.000	1.000	2.000	0.500	1.000
252	9	706.389	88.722	0.799	1.679	0.596	0.750
253	1	748.500	87.500	1.000	1.000	1.000	1.000
254	6	791.833	88.667	0.916	1.124	0.890	0.800
255	3	830.167	88.167	1.000	1.464	0.683	0.857
256	2	80.000	88.500	1.000	2.000	0.500	1.000
257	6	234.000	89.500	1.000	1.500	0.667	1.000
258	4	269.500	89.250	1.000	1.468	0.681	0.800
259	8	468.000	89.500	1.000	1.195	0.837	0.800
260	10	819.400	90.600	0.806	1.577	0.634	0.800
261	1	626.500	89.500	1.000	1.000	1.000	1.000
262	6	977.667	90.667	1.000	1.291	0.775	0.800
263	10	348.800	92.100	0.806	1.894	0.528	0.833
264	1	809.500	91.500	1.000	1.000	1.000	1.000
265	1	986.500	91.500	1.000	1.000	1.000	1.000
266	10	26.000	93.500	1.000	1.551	0.645	0.909
267	9	110.500	93.500	1.000	1.000	1.000	1.000
268	3	141.833	93.167	1.000	1.464	0.683	0.857
269	2	309.000	92.500	1.000	2.000	0.500	1.000
270	1	590.500	92.500	1.000	1.000	1.000	1.000
271	2	712.000	93.500	1.000	2.000	0.500	1.000
272	5	865.100	94.300	1.000	1.553	0.644	0.909
273	6	280.000	95.500	1.000	1.500	0.667	1.000
274	5	289.900	95.700	1.000	1.553	0.644	0.909
275	2	552.000	94.500	1.000	2.000	0.500	1.000
276	3	733.833	94.833	1.000	1.464	0.683	0.857
277	4	915.000	95.500	0.857	2.031	0.492	0.800
278	1	84.500	95.500	1.000	1.000	1.000	1.000
279	9	168.833	96.833	0.884	1.915	0.522	0.783
280	1	225.500	95.500	1.000	1.000	1.000	1.000
281	4	477.000	96.000	1.000	1.000	1.000	1.000
282	11	924.136	96.591	1.000	1.372	0.729	0.957
283	3	56.500	96.500	0.967	3.000	0.333	1.000
284	1	557.500	96.500	1.000	1.000	1.000	1.000
285	4	601.250	97.500	0.857	1.468	0.681	0.800
286	8	436.500	98.250	0.710	2.350	0.425	0.727
287	10	635.600	98.200	0.806	2.041	0.490	0.800
288	2	791.500	98.000	1.000	2.000	0.500	1.000
289	7	63.786	98.929	1.000	1.936	0.517	0.933
290	8	91.500	100.250	0.914	1.554	0.644	0.800
291	4	150.500	99.250	1.000	1.468	0.681	0.800
292	7	235.500	99.500	1.000	1.596	0.626	0.875
293	5	317.900	99.700	1.000	1.553	0.644	0.909
294	1	532.500	98.500	1.000	1.000	1.000	1.000
295	2	619.000	98.500	1.000	2.000	0.500	1.000
296	5	944.900	99.700	1.000	1.553	0.644	0.909
297	10	215.500	101.300	1.000	1.236	0.809	0.909
298	1	401.500	99.500	1.000	1.000	1.000	1.000
299	5	975.900	100.700	1.000	1.553	0.644	0.909
300	7	831.500	101.786	1.000	1.069	0.936	0.875
301	1	856.500	101.500	1.000	1.000	1.000	1.000
302	2	108.000	102.500	1.000	2.000	0.500	1.000
303	3	195.833	102.833	1.000	1.464	0.683	0.857
304	3	346.167	102.833	1.000	1.464	0.683	0.857
305	7	523.500	103.500	1.000	1.596	0.626	0.875
306	7	761.071	103.786	0.943	1.936	0.517	0.933
307	1	427.500	103.500	1.000	1.000	1.000	1.000
308	5	712.700	103.900	1.000	1.553	0.644	0.909
309	12	123.333	105.417	1.000	1.579	0.633	0.889
310	1	178.500	104.500	1.000	1.000	1.000	1.000
311	2	482.000	104.500	1.000	2.000	0.500	1.000
312	4	801.000	105.000	1.000	1.000	1.000	1.000
313	2	326.000	105.500	1.000	2.000	0.500	1.000
314	9	632.278	106.833	1.000	1.185	0.844	0.857
315	3	692.833	105.833	1.000	1.464	0.683	0.857
316	3	413.833	106.833	1.000	1.464	0.683	0.857
317	8	652.375	107.625	1.000	1.229	0.814	0.941
318	2	804.500	107.000	1.000	2.000	0.500	1.000
319	4	69.000	108.000	1.000	1.000	1.000	1.000
320	10	169.500	109.000	1.000	1.551	0.645	0.909
321	2	205.000	107.500	1.000	2.000	0.500	1.000
322	14	594.786	109.286	0.993	1.371	0.729	0.848
323	10	614.600	108.400	0.887	1.577	0.634	0.800
324	3	721.500	107.500	0.967	3.000	0.333	1.000
325	11	813.136	108.409	1.000	1.372	0.729	0.957
326	1	839.500	107.500	1.000	1.000	1.000	1.000
327	6	903.500	108.000	1.000	1.500	0.667	1.000
328	2	338.000	109.000	0.785	2.646	0.378	0.667
329	9	221.833	110.167	0.662	2.779	0.360	0.857
330	1	235.500	109.500	1.000	1.000	1.000	1.000
331	6	770.667	110.667	1.000	1.291	0.775	0.800
332	1	823.500	110.500	1.000	1.000	1.000	1.000
333	5	93.900	112.300	1.000	1.553	0.644	0.909
334	2	147.000	111.500	1.000	2.000	0.500	1.000
335	17	17.147	115.088	0.911	1.304	0.767	0.850
336	1	380.500	112.500	1.000	1.000	1.000	1.000
337	7	444.786	113.500	1.000	1.069	0.936	0.875
338	10	472.700	114.500	1.000	1.236	0.809	0.909
339	4	781.000	114.000	1.000	1.000	1.000	1.000
340	2	867.000	113.500	1.000	2.000	0.500	1.000
341	4	359.000	115.000	1.000	1.000	1.000	1.000
342	6	414.500	115.000	1.000	1.500	0.667	1.000
343	1	645.500	114.500	1.000	1.000	1.000	1.000
344	2	887.000	114.500	1.000	2.000	0.500	1.000
345	6	242.500	116.000	1.000	1.500	0.667	1.000
346	1	295.500	115.500	1.000	1.000	1.000	1.000
347	1	675.500	115.500	1.000	1.000	1.000	1.000
348	2	549.000	116.500	1.000	2.000	0.500	1.000
349	14	615.571	118.357	0.993	1.601	0.625	0.848
350	1	740.500	116.500	1.000	1.000	1.000	1.000
351	11	42.773	118.409	0.887	1.892	0.528	0.880
352	6	189.000	118.000	0.916	2.082	0.480	0.857
353	8	802.500	119.500	0.820	1.363	0.734	0.800
354	2	53.500	119.000	1.000	2.000	0.500	1.000
355	6	205.000	119.500	1.000	1.500	0.667	1.000
356	9	858.500	119.500	1.000	1.000	1.000	1.000
357	9	983.167	119.389	1.000	1.340	0.746	0.857
358	2	89.000	119.500	1.000	2.000	0.500	1.000
359	6	598.667	120.333	1.000	1.291	0.775	0.800
360	11	730.773	120.409	0.887	1.892	0.528	0.880
361	6	168.000	122.000	0.809	2.082	0.480	0.857
362	8	234.375	122.625	1.000	1.229	0.814	0.941
363	6	926.000	123.000	0.809	2.082	0.480	0.857
364	4	935.500	122.000	1.000	2.031	0.492	0.800
365	4	467.500	122.750	1.000	1.468	0.681	0.800
366	12	516.250	124.667	0.851	1.881	0.532	0.800
367	10	564.500	123.700	1.000	1.236	0.809	0.909
368	1	776.500	122.500	1.000	1.000	1.000	1.000
369	1	27.500	123.500	1.000	1.000	1.000	1.000
370	3	331.833	123.833	1.000	1.464	0.683	0.857
371	7	419.357	124.786	1.000	1.380	0.725	0.875
372	4	813.000	124.000	1.000	1.000	1.000	1.000
373	7	17.786	125.500	1.000	1.069	0.936	0.875
374	4	280.000	125.000	1.000	1.000	1.000	1.000
375	3	457.833	125.167	1.000	1.464	0.683	0.857
376	4	225.000	126.000	1.000	1.000	1.000	1.000
377	8	793.625	126.625	1.000	1.229	0.814	0.941
378	1	36.500	126.500	1.000	1.000	1.000	1.000
379	5	291.500	126.500	0.599	5.000	0.200	1.000
380	1	311.500	127.500	1.000	1.000	1.000	1.000
381	5	410.100	128.700	1.000	1.553	0.644	0.909
382	5	606.900	128.700	1.000	1.553	0.644	0.909
383	5	616.900	128.300	1.000	1.553	0.644	0.909
384	7	822.071	129.214	0.943	1.936	0.517	0.933
385	9	907.611	128.833	1.000	1.340	0.746	0.857
386	1	44.500	128.500	1.000	1.000	1.000	1.000
387	2	123.500	129.000	1.000	2.000	0.500	1.000
388	7	205.214	129.500	1.000	1.069	0.936	0.875
389	4	708.250	129.250	0.857	2.000	0.500	0.800
390	5	948.900	129.700	1.000	1.553	0.644	0.909
391	6	140.667	130.333	1.000	1.291	0.775	0.800
392	2	400.500	130.000	1.000	2.000	0.500	1.000
393	6	102.167	131.667	0.809	2.237	0.447	0.857
394	1	843.500	131.500	1.000	1.000	1.000	1.000
395	13	112.808	134.038	0.922	1.223	0.817	0.812
396	2	401.500	133.000	1.000	2.000	0.500	1.000
397	6	596.667	133.667	1.000	1.291	0.775	0.800
398	4	626.250	133.500	0.857	1.468	0.681	0.800
399	13	830.808	134.038	0.922	1.223	0.817	0.812
400	10	196.800	134.700	1.000	1.559	0.641	0.909
401	1	448.500	133.500	1.000	1.000	1.000	1.000
402	4	638.000	134.000	1.000	1.000	1.000	1.000
403	5	691.900	134.700	1.000	1.553	0.644	0.909
404	8	381.375	135.625	1.000	1.229	0.814	0.941
405	1	458.500	134.500	1.000	1.000	1.000	1.000
406	7	148.500	136.786	1.000	1.069	0.936	0.875
407	8	297.125	136.250	0.914	1.605	0.623	0.800
408	4	680.000	136.000	1.000	1.000	1.000	1.000
409	15	813.167	136.500	0.898	1.866	0.536	0.909
410	3	851.833	135.833	1.000	1.464	0.683	0.857
411	1	104.500	136.500	1.000	1.000	1.000	1.000
412	1	127.500	136.500	1.000	1.000	1.000	1.000
413	20	531.800	137.850	0.994	1.500	0.667	0.909
414	2	762.000	136.500	1.000	2.000	0.500	1.000
415	1	42.500	137.500	1.000	1.000	1.000	1.000
416	9	540.167	138.389	1.000	1.340	0.746	0.857
417	1	659.500	137.500	1.000	1.000	1.000	1.000
418	1	842.500	137.500	1.000	1.000	1.000	1.000
419	4	935.000	139.500	0.857	2.031	0.492	0.800
420	2	986.500	139.000	1.000	2.000	0.500	1.000
421	7	159.500	140.500	1.000	1.596	0.626	0.875
422	11	334.409	141.136	1.000	1.372	0.729	0.957
423	1	438.500	139.500	1.000	1.000	1.000	1.000
424	12	254.583	142.750	0.967	1.756	0.570	0.889
425	1	345.500	141.500	1.000	1.000	1.000	1.000
426	5	425.100	142.700	1.000	1.553	0.644	0.909
427	15	446.100	143.167	0.804	1.936	0.517	0.789
428	5	511.100	142.300	1.000	1.553	0.644	0.909
429	5	773.100	142.700	1.000	1.553	0.644	0.909
430	4	370.000	143.000	1.000	1.000	1.000	1.000
431	1	463.500	142.500	1.000	1.000	1.000	1.000
432	2	620.000	143.500	1.000	2.000	0.500	1.000
433	2	651.500	144.000	1.000	2.000	0.500	1.000
434	7	502.071	145.643	0.800	2.408	0.415	0.737
435	2	713.000	144.500	1.000	2.000	0.500	1.000
436	5	51.300	145.900	1.000	1.553	0.644	0.909
437	1	187.500	145.500	1.000	1.000	1.000	1.000
438	2	195.500	146.000	1.000	2.000	0.500	1.000
439	13	299.577	146.885	0.922	1.287	0.777	0.812
440	1	831.500	146.500	1.000	1.000	1.000	1.000
441	3	883.167	146.833	1.000	1.464	0.683	0.857
442	6	891.500	147.000	1.000	1.500	0.667	1.000
443	4	144.000	148.000	1.000	1.000	1.000	1.000
444	4	379.500	147.750	1.000	1.468	0.681	0.800
445	1	409.500	147.500	1.000	1.000	1.000	1.000
446	1	660.500	147.500	1.000	1.000	1.000	1.000
447	2	309.500	149.000	1.000	2.000	0.500	1.000
448	5	703.300	149.100	1.000	1.553	0.644	0.909
449	3	85.500	149.500	0.967	3.000	0.333	1.000
450	1	542.500	149.500	1.000	1.000	1.000	1.000
451	3	659.167	150.167	1.000	1.464	0.683	0.857
452	1	969.500	149.500	1.000	1.000	1.000	1.000
453	2	98.000	150.500	1.000	2.000	0.500	1.000
454	5	87.900	152.700	1.000	1.553	0.644	0.909
455	9	160.389	152.833	1.000	1.340	0.746	0.857
456	3	170.833	152.167	1.000	1.464	0.683	0.857
457	8	619.000	152.500	1.000	1.195	0.837	0.800
458	11	752.864	153.500	0.780	1.660	0.603	0.759
459	5	774.700	152.100	1.000	1.553	0.644	0.909
460	7	254.500	153.214	1.000	1.069	0.936	0.875
461	1	444.500	152.500	1.000	1.000	1.000	1.000
462	4	488.750	153.500	0.857	1.468	0.681	0.800
463	4	528.750	153.500	0.857	1.468	0.681	0.800
464	1	596.500	152.500	1.000	1.000	1.000	1.000
465	4	318.000	154.000	1.000	1.000	1.000	1.000
466	2	362.000	153.500	1.000	2.000	0.500	1.000
467	16	402.500	155.000	1.000	1.209	0.827	0.889
468	17	562.618	155.324	0.763	1.944	0.514	0.756
469	5	823.700	153.900	1.000	1.553	0.644	0.909
470	10	454.800	156.200	0.982	1.241	0.806	0.800
471	5	627.300	155.100	1.000	1.553	0.644	0.909
472	3	827.500	154.500	0.967	3.000	0.333	1.000
473	1	877.500	154.500	1.000	1.000	1.000	1.000
474	6	938.500	155.000	1.000	1.500	0.667	1.000
475	2	218.000	155.500	1.000	2.000	0.500	1.000
476	6	236.333	156.667	1.000	1.291	0.775	0.800
477	6	380.333	156.667	1.000	1.291	0.775	0.800
478	5	391.700	155.900	1.000	1.553	0.644	0.909
479	8	887.000	156.000	1.000	2.000	0.500	1.000
480	1	136.500	156.500	1.000	1.000	1.000	1.000
481	2	227.000	156.500	1.000	2.000	0.500	1.000
482	2	280.000	156.500	1.000	2.000	0.500	1.000
483	10	326.400	157.100	0.674	2.953	0.339	0.909
484	2	995.000	157.000	0.785	2.646	0.378	0.667
485	2	169.000	157.500	1.000	2.000	0.500	1.000
486	8	179.000	158.500	1.000	1.195	0.837	0.800
487	2	248.000	158.500	1.000	2.000	0.500	1.000
488	6	308.667	160.833	0.916	1.124	0.890	0.800
489	6	744.667	160.667	1.000	1.291	0.775	0.800
490	3	290.500	161.500	0.809	3.000	0.333	1.000
491	6	842.500	161.000	1.000	1.500	0.667	1.000
492	2	868.000	160.500	1.000	2.000	0.500	1.000
493	2	39.000	161.500	1.000	2.000	0.500	1.000
494	2	53.000	162.000	0.785	2.646	0.378	0.667
495	4	442.500	162.000	1.000	2.031	0.492	0.800
496	1	900.500	161.500	1.000	1.000	1.000	1.000
497	2	602.000	162.500	1.000	2.000	0.500	1.000
