 	Area	XM	YM	Circ.	AR	Round	Solidity
54	10	275.000	24.300	1.000	1.327	0.753	0.909
55	2	1013.500	24.000	1.000	2.000	0.500	1.000
56	3	259.833	25.167	1.000	1.464	0.683	0.857
57	5	410.700	25.100	1.000	1.553	0.644	0.909
58	2	242.000	25.500	1.000	2.000	0.500	1.000
59	2	877.000	25.500	1.000	2.000	0.500	1.000
60	1	294.500	26.500	1.000	1.000	1.000	1.000
61	3	562.167	27.167	1.000	1.464	0.683	0.857
62	2	714.000	26.500	1.000	2.000	0.500	1.000
63	1	205.500	27.500	1.000	1.000	1.000	1.000
64	9	369.500	28.500	1.000	1.000	1.000	1.000
65	11	49.500	29.864	0.853	1.660	0.603	0.759
66	4	67.000	29.000	1.000	1.000	1.000	1.000
67	19	327.763	30.342	1.000	1.336	0.749	0.884
68	1	418.500	28.500	1.000	1.000	1.000	1.000
69	10	765.000	29.500	1.000	1.551	0.645	0.909
70	19	776.342	30.342	1.000	1.161	0.861	0.884
71	4	36.000	30.000	1.000	1.000	1.000	1.000
72	6	235.000	30.500	1.000	1.500	0.667	1.000
73	7	17.071	31.786	0.943	1.936	0.517	0.933
74	6	160.000	31.500	1.000	1.500	0.667	1.000
75	6	26.833	33.000	0.809	1.809	0.553	0.857
76	3	126.833	31.833	1.000	1.464	0.683	0.857
77	3	302.167	32.167	1.000	1.464	0.683	0.857
78	4	317.500	32.000	1.000	2.031	0.492	0.800
79	4	528.000	32.000	1.000	1.000	1.000	1.000
80	5	906.700	32.100	1.000	1.553	0.644	0.909
81	5	1013.100	32.700	1.000	1.553	0.644	0.909
82	4	995.000	33.000	1.000	1.000	1.000	1.000
83	2	1005.000	32.500	1.000	2.000	0.500	1.000
84	4	429.500	33.750	1.000	1.468	0.681	0.800
85	4	634.000	34.000	1.000	1.000	1.000	1.000
86	3	104.167	34.833	1.000	1.464	0.683	0.857
87	2	272.500	35.000	1.000	2.000	0.500	1.000
88	2	484.500	35.000	1.000	2.000	0.500	1.000
89	3	949.167	34.833	1.000	1.464	0.683	0.857
90	4	538.000	36.000	1.000	1.000	1.000	1.000
91	2	243.000	36.500	1.000	2.000	0.500	1.000
92	11	448.136	37.409	1.000	1.372	0.729	0.957
93	4	520.500	37.250	1.000	1.468	0.681	0.800
94	10	930.800	37.800	0.982	1.241	0.806	0.800
95	5	294.100	38.300	1.000	1.553	0.644	0.909
96	6	119.500	39.000	1.000	1.500	0.667	1.000
97	6	342.000	39.500	1.000	1.500	0.667	1.000
98	5	733.300	38.900	1.000	1.553	0.644	0.909
99	2	205.500	40.000	1.000	2.000	0.500	1.000
100	7	217.500	40.500	1.000	1.596	0.626	0.875
101	8	591.875	40.250	1.000	1.605	0.623	0.800
102	2	796.500	40.000	1.000	2.000	0.500	1.000
103	1	12.500	40.500	1.000	1.000	1.000	1.000
104	8	180.000	41.500	1.000	1.195	0.837	0.800
105	13	386.731	41.346	0.956	1.796	0.557	0.929
106	9	609.500	41.500	1.000	1.000	1.000	1.000
107	16	625.500	41.625	0.958	1.441	0.694	0.889
108	7	986.357	41.214	1.000	1.380	0.725	0.875
109	2	1013.000	40.500	1.000	2.000	0.500	1.000
110	20	94.450	43.600	1.000	1.083	0.923	0.889
111	2	363.000	41.500	1.000	2.000	0.500	1.000
112	5	475.100	42.300	1.000	1.553	0.644	0.909
113	1	920.500	41.500	1.000	1.000	1.000	1.000
114	1	427.500	42.500	1.000	1.000	1.000	1.000
115	2	994.000	42.500	1.000	2.000	0.500	1.000
116	2	1001.000	42.500	1.000	2.000	0.500	1.000
117	5	66.100	44.300	1.000	1.553	0.644	0.909
118	1	104.500	43.500	1.000	1.000	1.000	1.000
119	10	465.100	46.300	0.806	1.785	0.560	0.833
120	2	485.000	44.500	1.000	2.000	0.500	1.000
121	2	678.000	44.500	1.000	2.000	0.500	1.000
122	7	84.500	46.214	1.000	1.069	0.936	0.875
123	10	395.800	46.800	0.982	1.241	0.806	0.800
124	4	419.000	46.000	1.000	1.000	1.000	1.000
125	5	571.300	46.100	1.000	1.553	0.644	0.909
126	2	663.500	46.000	1.000	2.000	0.500	1.000
127	8	261.375	47.375	1.000	1.229	0.814	0.941
128	6	542.000	47.000	0.916	2.082	0.480	0.857
129	2	713.500	47.000	1.000	2.000	0.500	1.000
130	9	731.611	48.167	1.000	1.340	0.746	0.857
131	4	937.000	47.000	1.000	1.000	1.000	1.000
132	5	952.500	47.500	0.873	1.000	1.000	0.714
133	7	454.500	48.786	1.000	1.069	0.936	0.875
134	8	493.000	49.000	1.000	2.000	0.500	1.000
135	4	113.250	48.750	1.000	2.000	0.500	0.800
136	2	188.500	49.000	1.000	2.000	0.500	1.000
137	2	360.000	48.500	1.000	2.000	0.500	1.000
138	5	160.100	50.300	1.000	1.553	0.644	0.909
139	6	179.167	50.833	0.916	1.593	0.628	0.857
140	5	1001.300	50.100	1.000	1.553	0.644	0.909
141	6	1009.500	50.000	1.000	1.500	0.667	1.000
142	14	520.786	52.000	1.000	1.020	0.981	0.933
143	9	531.500	51.500	1.000	1.000	1.000	1.000
144	1	582.500	50.500	1.000	1.000	1.000	1.000
145	10	627.000	51.300	1.000	1.327	0.753	0.909
146	11	821.955	51.864	1.000	1.139	0.878	0.815
147	3	71.833	51.833	1.000	1.464	0.683	0.857
148	1	236.500	51.500	1.000	1.000	1.000	1.000
149	1	668.500	51.500	1.000	1.000	1.000	1.000
150	2	695.500	52.000	1.000	2.000	0.500	1.000
151	1	971.500	51.500	1.000	1.000	1.000	1.000
152	9	59.389	53.833	1.000	1.340	0.746	0.857
153	3	596.167	53.167	1.000	1.464	0.683	0.857
154	1	87.500	53.500	1.000	1.000	1.000	1.000
155	8	347.375	55.625	1.000	1.229	0.814	0.941
156	2	432.000	54.500	1.000	2.000	0.500	1.000
157	1	794.500	54.500	1.000	1.000	1.000	1.000
158	4	375.500	55.750	1.000	1.468	0.681	0.800
159	4	752.000	56.000	1.000	1.000	1.000	1.000
160	7	942.500	56.643	0.718	1.579	0.633	0.737
161	3	896.833	57.167	1.000	1.464	0.683	0.857
162	3	859.167	58.167	1.000	1.464	0.683	0.857
163	2	914.500	58.000	1.000	2.000	0.500	1.000
164	10	999.300	58.800	0.887	1.866	0.536	0.800
165	7	133.786	59.357	1.000	1.380	0.725	0.875
166	1	244.500	58.500	1.000	1.000	1.000	1.000
167	3	422.167	59.167	1.000	1.464	0.683	0.857
168	8	451.125	60.125	0.740	2.564	0.390	0.889
169	2	461.500	59.000	1.000	2.000	0.500	1.000
170	6	547.000	59.500	1.000	1.500	0.667	1.000
171	5	559.100	59.700	1.000	1.553	0.644	0.909
172	2	689.000	58.500	1.000	2.000	0.500	1.000
173	9	712.611	60.167	1.000	1.340	0.746	0.857
174	7	99.214	60.500	1.000	1.069	0.936	0.875
175	6	115.333	60.333	1.000	1.291	0.775	0.800
176	6	276.500	60.000	1.000	1.500	0.667	1.000
177	3	1006.833	59.833	1.000	1.464	0.683	0.857
178	4	1013.500	61.000	0.645	4.000	0.250	1.000
179	1	827.500	60.500	1.000	1.000	1.000	1.000
180	10	598.200	62.700	0.599	3.397	0.294	0.714
181	3	669.833	61.833	1.000	1.464	0.683	0.857
182	4	803.000	62.000	1.000	1.000	1.000	1.000
183	2	77.500	63.000	1.000	2.000	0.500	1.000
184	4	330.250	63.500	0.698	2.654	0.377	0.667
185	2	382.000	62.500	1.000	2.000	0.500	1.000
186	1	412.500	62.500	1.000	1.000	1.000	1.000
187	2	569.500	63.000	1.000	2.000	0.500	1.000
188	10	41.500	65.000	1.000	1.551	0.645	0.909
189	4	149.000	64.000	1.000	1.000	1.000	1.000
190	5	361.700	63.900	1.000	1.553	0.644	0.909
191	3	378.500	64.167	0.754	2.702	0.370	0.667
192	3	398.833	63.833	1.000	1.464	0.683	0.857
193	10	747.700	64.800	0.982	1.491	0.670	0.800
194	6	840.333	65.667	1.000	1.291	0.775	0.800
195	11	32.136	66.591	1.000	1.372	0.729	0.957
196	6	264.667	66.333	1.000	1.291	0.775	0.800
197	11	299.409	67.136	1.000	1.372	0.729	0.957
198	13	311.115	66.885	1.000	1.159	0.863	0.897
199	3	760.167	65.833	1.000	1.464	0.683	0.857
200	4	950.000	66.000	1.000	1.000	1.000	1.000
201	4	505.000	67.000	1.000	1.000	1.000	1.000
202	8	633.750	68.125	0.914	1.605	0.623	0.800
203	2	686.500	67.000	1.000	2.000	0.500	1.000
204	2	208.500	68.000	1.000	2.000	0.500	1.000
205	5	389.100	68.700	1.000	1.553	0.644	0.909
206	1	480.500	67.500	1.000	1.000	1.000	1.000
207	8	494.500	69.000	0.914	1.195	0.837	0.800
208	5	651.300	68.100	1.000	1.553	0.644	0.909
209	6	662.500	68.000	1.000	1.500	0.667	1.000
210	4	729.000	68.000	1.000	1.000	1.000	1.000
211	6	982.000	68.500	1.000	1.500	0.667	1.000
212	5	132.300	69.100	1.000	1.553	0.644	0.909
213	2	469.500	69.000	1.000	2.000	0.500	1.000
214	1	932.500	68.500	1.000	1.000	1.000	1.000
215	2	997.500	69.000	1.000	2.000	0.500	1.000
216	1	157.500	69.500	1.000	1.000	1.000	1.000
217	4	961.000	70.000	1.000	1.000	1.000	1.000
218	14	66.571	72.643	1.000	1.662	0.602	0.966
219	1	1006.500	70.500	1.000	1.000	1.000	1.000
220	4	446.500	72.250	1.000	1.468	0.681	0.800
221	12	520.583	72.667	0.489	3.330	0.300	0.615
222	3	677.500	72.500	0.809	3.000	0.333	1.000
223	8	707.000	72.375	0.914	1.308	0.764	0.800
224	1	958.500	71.500	1.000	1.000	1.000	1.000
225	4	44.000	73.000	1.000	1.000	1.000	1.000
226	5	180.100	73.700	1.000	1.553	0.644	0.909
227	7	459.214	73.500	1.000	1.069	0.936	0.875
228	8	141.125	74.750	1.000	1.605	0.623	0.800
229	3	148.833	74.833	1.000	1.464	0.683	0.857
230	1	329.500	74.500	1.000	1.000	1.000	1.000
231	5	362.300	76.100	1.000	1.553	0.644	0.909
232	2	35.000	77.500	1.000	2.000	0.500	1.000
233	6	373.000	78.500	1.000	1.500	0.667	1.000
234	7	729.500	78.500	1.000	1.596	0.626	0.875
235	2	752.500	78.000	1.000	2.000	0.500	1.000
236	1	1004.500	77.500	1.000	1.000	1.000	1.000
237	4	188.250	79.750	0.857	2.000	0.500	0.800
238	7	440.643	79.929	0.800	1.387	0.721	0.737
239	11	464.955	80.227	0.780	1.599	0.626	0.733
240	6	830.000	79.500	1.000	1.500	0.667	1.000
241	14	996.143	80.714	0.993	1.264	0.791	0.848
242	14	567.857	81.214	1.000	1.239	0.807	0.933
243	2	777.000	79.500	1.000	2.000	0.500	1.000
244	2	816.000	79.500	1.000	2.000	0.500	1.000
245	2	544.500	81.000	1.000	2.000	0.500	1.000
246	5	552.900	81.500	0.641	2.126	0.470	0.625
247	2	117.000	82.500	1.000	2.000	0.500	1.000
248	1	152.500	82.500	1.000	1.000	1.000	1.000
249	3	217.167	82.833	1.000	1.464	0.683	0.857
250	2	504.000	82.500	1.000	2.000	0.500	1.000
251	12	580.333	83.583	1.000	1.579	0.633	0.889
252	1	675.500	82.500	1.000	1.000	1.000	1.000
253	4	83.000	84.000	1.000	1.000	1.000	1.000
254	7	309.929	85.214	0.943	1.936	0.517	0.933
255	2	323.000	83.500	1.000	2.000	0.500	1.000
256	17	418.735	85.441	1.000	1.288	0.776	0.829
257	2	971.500	84.000	1.000	2.000	0.500	1.000
258	2	179.000	85.000	0.785	2.646	0.378	0.667
259	12	354.667	85.583	0.967	1.579	0.633	0.889
260	8	754.625	85.625	1.000	1.229	0.814	0.941
261	3	619.167	85.833	1.000	1.464	0.683	0.857
262	3	627.833	86.167	1.000	1.464	0.683	0.857
263	2	742.000	85.500	1.000	2.000	0.500	1.000
264	4	766.000	87.000	1.000	1.000	1.000	1.000
265	1	811.500	86.500	1.000	1.000	1.000	1.000
266	2	962.500	87.000	1.000	2.000	0.500	1.000
267	15	189.100	89.433	1.000	1.295	0.772	0.857
268	3	380.833	88.167	1.000	1.464	0.683	0.857
269	5	729.300	87.900	1.000	1.553	0.644	0.909
270	5	779.900	88.700	1.000	1.553	0.644	0.909
271	1	893.500	87.500	1.000	1.000	1.000	1.000
272	7	1010.500	88.214	1.000	1.069	0.936	0.875
273	1	250.500	88.500	1.000	1.000	1.000	1.000
274	2	604.500	89.000	1.000	2.000	0.500	1.000
275	4	792.000	89.000	1.000	1.000	1.000	1.000
276	2	539.000	89.500	1.000	2.000	0.500	1.000
277	6	153.000	91.500	1.000	1.500	0.667	1.000
278	6	318.000	91.500	1.000	1.500	0.667	1.000
279	1	665.500	90.500	1.000	1.000	1.000	1.000
280	1	433.500	91.500	1.000	1.000	1.000	1.000
281	2	993.500	92.000	1.000	2.000	0.500	1.000
282	1	178.500	92.500	1.000	1.000	1.000	1.000
283	8	411.375	93.625	1.000	1.229	0.814	0.941
284	8	462.375	93.375	1.000	1.229	0.814	0.941
285	1	334.500	93.500	1.000	1.000	1.000	1.000
286	4	803.250	94.500	0.857	1.468	0.681	0.800
287	1	881.500	93.500	1.000	1.000	1.000	1.000
288	3	1001.167	93.833	1.000	1.464	0.683	0.857
289	2	143.500	95.000	1.000	2.000	0.500	1.000
290	4	955.000	95.000	1.000	1.000	1.000	1.000
291	8	1009.000	95.500	1.000	1.195	0.837	0.800
292	1	199.500	95.500	1.000	1.000	1.000	1.000
293	9	719.833	96.611	1.000	1.340	0.746	0.857
294	7	760.357	96.071	0.718	2.731	0.366	0.824
295	2	977.500	96.000	1.000	2.000	0.500	1.000
296	9	131.167	97.389	1.000	1.340	0.746	0.857
297	2	371.500	97.000	1.000	2.000	0.500	1.000
298	4	565.000	97.000	1.000	1.000	1.000	1.000
299	1	46.500	97.500	1.000	1.000	1.000	1.000
300	1	513.500	97.500	1.000	1.000	1.000	1.000
301	3	273.833	99.167	1.000	1.464	0.683	0.857
302	3	476.833	99.167	1.000	1.464	0.683	0.857
303	3	538.833	99.167	1.000	1.464	0.683	0.857
304	1	485.500	99.500	1.000	1.000	1.000	1.000
305	2	535.000	99.500	1.000	2.000	0.500	1.000
306	2	437.500	101.000	1.000	2.000	0.500	1.000
307	2	820.000	100.500	1.000	2.000	0.500	1.000
308	4	875.000	100.500	0.740	4.000	0.250	1.000
309	5	28.300	101.900	1.000	1.553	0.644	0.909
310	1	189.500	101.500	1.000	1.000	1.000	1.000
311	1	452.500	101.500	1.000	1.000	1.000	1.000
312	5	744.900	102.300	1.000	1.553	0.644	0.909
313	1	952.500	101.500	1.000	1.000	1.000	1.000
314	7	95.500	103.786	1.000	1.069	0.936	0.875
315	1	151.500	102.500	1.000	1.000	1.000	1.000
316	5	367.300	102.900	1.000	1.553	0.644	0.909
317	6	808.000	103.500	1.000	1.500	0.667	1.000
318	5	853.900	103.700	1.000	1.553	0.644	0.909
319	1	991.500	102.500	1.000	1.000	1.000	1.000
320	6	998.500	103.000	1.000	1.500	0.667	1.000
321	5	504.300	103.900	1.000	1.553	0.644	0.909
322	4	530.000	104.000	1.000	1.000	1.000	1.000
323	4	797.000	104.000	1.000	1.000	1.000	1.000
324	3	967.167	104.167	1.000	1.464	0.683	0.857
325	12	1007.667	104.417	0.967	1.579	0.633	0.889
326	6	44.500	106.000	1.000	1.500	0.667	1.000
327	3	235.833	105.833	1.000	1.464	0.683	0.857
328	5	580.300	105.900	1.000	1.553	0.644	0.909
329	1	68.500	106.500	1.000	1.000	1.000	1.000
330	4	612.500	107.250	1.000	1.468	0.681	0.800
331	3	720.833	107.167	1.000	1.464	0.683	0.857
332	2	475.000	107.500	1.000	2.000	0.500	1.000
333	1	819.500	107.500	1.000	1.000	1.000	1.000
334	4	864.750	108.500	0.857	1.468	0.681	0.800
335	7	990.071	108.786	0.943	1.936	0.517	0.933
336	1	189.500	108.500	1.000	1.000	1.000	1.000
337	6	734.000	109.500	1.000	1.500	0.667	1.000
338	2	844.500	109.000	1.000	2.000	0.500	1.000
339	5	104.900	110.300	1.000	1.553	0.644	0.909
340	3	151.167	110.167	1.000	1.464	0.683	0.857
341	4	283.000	110.000	1.000	1.000	1.000	1.000
342	4	346.000	110.000	1.000	1.000	1.000	1.000
343	4	410.000	110.000	1.000	1.000	1.000	1.000
344	4	751.000	110.000	1.000	1.000	1.000	1.000
345	6	22.000	111.500	1.000	1.500	0.667	1.000
346	4	209.000	111.000	1.000	1.000	1.000	1.000
347	4	448.000	111.000	1.000	1.000	1.000	1.000
348	6	791.000	111.500	1.000	1.500	0.667	1.000
349	4	12.500	112.250	1.000	1.468	0.681	0.800
350	2	123.500	112.000	1.000	2.000	0.500	1.000
351	5	535.900	112.700	1.000	1.553	0.644	0.909
352	7	888.214	112.357	1.000	1.380	0.725	0.875
353	4	714.000	113.000	1.000	1.000	1.000	1.000
354	7	851.500	113.500	1.000	1.596	0.626	0.875
355	2	958.500	113.000	1.000	2.000	0.500	1.000
356	12	1007.250	114.083	0.539	3.469	0.288	0.649
357	8	600.375	114.375	1.000	1.229	0.814	0.941
358	8	800.625	114.625	1.000	1.229	0.814	0.941
359	1	317.500	114.500	1.000	1.000	1.000	1.000
360	2	1013.500	115.000	1.000	2.000	0.500	1.000
361	14	583.929	116.857	0.911	1.211	0.826	0.848
362	9	810.389	117.167	1.000	1.340	0.746	0.857
363	3	904.500	116.500	0.809	3.000	0.333	1.000
364	1	225.500	116.500	1.000	1.000	1.000	1.000
365	9	727.167	118.167	0.884	1.915	0.522	0.783
366	1	740.500	116.500	1.000	1.000	1.000	1.000
367	1	921.500	116.500	1.000	1.000	1.000	1.000
368	1	168.500	117.500	1.000	1.000	1.000	1.000
369	4	272.000	118.000	1.000	1.000	1.000	1.000
370	6	334.667	118.333	1.000	1.291	0.775	0.800
371	4	879.750	118.500	0.857	1.468	0.681	0.800
372	6	866.500	119.000	1.000	1.500	0.667	1.000
373	8	93.625	120.625	1.000	1.229	0.814	0.941
374	4	254.000	120.000	1.000	1.000	1.000	1.000
375	2	282.000	119.500	1.000	2.000	0.500	1.000
376	1	498.500	119.500	1.000	1.000	1.000	1.000
377	1	647.500	119.500	1.000	1.000	1.000	1.000
378	5	113.100	121.300	1.000	1.553	0.644	0.909
379	10	484.700	121.500	1.000	1.236	0.809	0.909
380	9	933.389	122.167	1.000	1.340	0.746	0.857
381	3	16.167	122.167	1.000	1.464	0.683	0.857
382	7	445.500	122.500	1.000	1.596	0.626	0.875
383	10	510.300	122.500	1.000	1.236	0.809	0.909
384	1	548.500	121.500	1.000	1.000	1.000	1.000
385	2	717.000	121.500	1.000	2.000	0.500	1.000
386	4	520.000	123.000	1.000	1.000	1.000	1.000
387	1	834.500	122.500	1.000	1.000	1.000	1.000
388	2	133.500	124.000	1.000	2.000	0.500	1.000
389	4	761.000	124.000	1.000	1.000	1.000	1.000
390	1	948.500	123.500	1.000	1.000	1.000	1.000
391	2	1011.000	123.500	1.000	2.000	0.500	1.000
392	8	76.125	126.250	0.645	2.135	0.468	0.727
393	1	776.500	124.500	1.000	1.000	1.000	1.000
394	2	220.000	126.500	1.000	2.000	0.500	1.000
395	1	335.500	126.500	1.000	1.000	1.000	1.000
396	4	471.000	127.000	1.000	1.000	1.000	1.000
397	4	585.000	127.000	1.000	1.000	1.000	1.000
398	5	980.300	126.900	1.000	1.553	0.644	0.909
399	2	408.500	128.000	1.000	2.000	0.500	1.000
400	4	435.500	127.750	1.000	1.468	0.681	0.800
401	14	692.929	128.643	0.911	2.004	0.499	0.875
402	3	798.833	127.833	1.000	1.464	0.683	0.857
403	5	993.700	128.100	1.000	1.553	0.644	0.909
404	1	810.500	128.500	1.000	1.000	1.000	1.000
405	1	168.500	129.500	1.000	1.000	1.000	1.000
406	3	309.833	129.833	1.000	1.464	0.683	0.857
407	7	39.500	131.500	1.000	1.596	0.626	0.875
408	6	209.000	131.500	1.000	1.500	0.667	1.000
409	1	254.500	130.500	1.000	1.000	1.000	1.000
410	6	348.667	131.333	1.000	1.291	0.775	0.800
411	4	719.500	131.000	1.000	2.031	0.492	0.800
412	8	837.375	131.625	1.000	1.229	0.814	0.941
413	2	938.000	130.500	1.000	2.000	0.500	1.000
414	4	1009.000	131.000	1.000	1.000	1.000	1.000
415	2	94.000	131.500	1.000	2.000	0.500	1.000
416	7	291.071	132.786	0.943	1.936	0.517	0.933
417	5	400.100	132.700	1.000	1.553	0.644	0.909
418	3	848.167	132.167	1.000	1.464	0.683	0.857
419	5	480.100	133.300	1.000	1.553	0.644	0.909
420	2	59.500	134.000	1.000	2.000	0.500	1.000
421	9	383.167	134.611	1.000	1.340	0.746	0.857
422	14	141.643	136.000	0.993	1.344	0.744	0.824
423	7	428.929	136.214	0.943	1.936	0.517	0.933
424	3	669.167	135.167	1.000	1.464	0.683	0.857
425	1	947.500	134.500	1.000	1.000	1.000	1.000
426	2	489.500	136.000	1.000	2.000	0.500	1.000
427	1	793.500	135.500	1.000	1.000	1.000	1.000
428	9	985.389	136.611	0.799	2.113	0.473	0.818
429	1	409.500	137.500	1.000	1.000	1.000	1.000
430	5	524.900	138.700	1.000	1.553	0.644	0.909
431	2	540.000	137.500	1.000	2.000	0.500	1.000
432	1	915.500	137.500	1.000	1.000	1.000	1.000
433	3	923.500	137.500	0.967	3.000	0.333	1.000
434	6	963.333	138.500	1.000	1.809	0.553	0.800
435	3	311.500	138.500	0.967	3.000	0.333	1.000
436	1	340.500	138.500	1.000	1.000	1.000	1.000
437	1	454.500	138.500	1.000	1.000	1.000	1.000
438	15	23.567	141.233	1.000	1.435	0.697	0.882
439	3	170.167	140.167	1.000	1.464	0.683	0.857
440	5	529.900	140.700	1.000	1.553	0.644	0.909
441	3	186.500	140.500	0.967	3.000	0.333	1.000
442	1	265.500	140.500	1.000	1.000	1.000	1.000
443	1	680.500	140.500	1.000	1.000	1.000	1.000
444	14	867.857	142.857	0.911	1.531	0.653	0.848
445	1	1001.500	140.500	1.000	1.000	1.000	1.000
446	3	39.167	142.167	1.000	1.464	0.683	0.857
447	1	73.500	141.500	1.000	1.000	1.000	1.000
448	4	235.250	142.500	0.857	1.468	0.681	0.800
449	1	299.500	141.500	1.000	1.000	1.000	1.000
450	5	330.300	141.900	1.000	1.553	0.644	0.909
451	1	346.500	141.500	1.000	1.000	1.000	1.000
452	13	577.115	142.885	1.000	1.159	0.863	0.897
453	10	701.300	143.200	1.000	1.559	0.641	0.909
454	2	12.000	142.500	1.000	2.000	0.500	1.000
455	2	231.000	142.500	1.000	2.000	0.500	1.000
456	7	365.214	143.500	1.000	1.069	0.936	0.875
457	1	517.500	143.500	1.000	1.000	1.000	1.000
458	6	783.333	144.667	1.000	1.291	0.775	0.800
459	1	114.500	144.500	1.000	1.000	1.000	1.000
460	6	135.333	145.667	1.000	1.291	0.775	0.800
461	13	161.654	145.962	1.000	1.416	0.706	0.812
462	7	445.500	145.500	1.000	1.596	0.626	0.875
463	9	473.056	145.611	1.000	1.817	0.550	0.857
464	1	749.500	144.500	1.000	1.000	1.000	1.000
465	3	765.833	144.833	1.000	1.464	0.683	0.857
466	1	1013.500	144.500	1.000	1.000	1.000	1.000
467	7	142.500	146.500	1.000	1.596	0.626	0.875
468	1	487.500	145.500	1.000	1.000	1.000	1.000
469	1	609.500	145.500	1.000	1.000	1.000	1.000
470	2	123.500	147.000	1.000	2.000	0.500	1.000
471	2	431.500	147.000	1.000	2.000	0.500	1.000
472	1	626.500	146.500	1.000	1.000	1.000	1.000
473	8	891.250	147.375	0.914	1.939	0.516	0.842
474	1	954.500	146.500	1.000	1.000	1.000	1.000
475	8	84.375	148.375	1.000	1.229	0.814	0.941
476	5	244.700	148.900	0.674	2.188	0.457	0.769
477	3	394.833	148.167	1.000	1.464	0.683	0.857
478	10	300.500	150.300	1.000	1.236	0.809	0.909
479	2	409.500	149.000	1.000	2.000	0.500	1.000
480	5	105.700	149.900	1.000	1.553	0.644	0.909
481	10	181.300	151.000	1.000	1.327	0.753	0.909
482	4	805.000	150.000	1.000	1.000	1.000	1.000
483	11	28.409	151.682	0.976	1.772	0.564	0.846
484	8	96.125	152.000	0.785	1.260	0.793	0.696
485	13	228.885	151.885	1.000	1.159	0.863	0.897
486	2	264.000	150.500	1.000	2.000	0.500	1.000
487	2	422.500	151.000	1.000	2.000	0.500	1.000
488	2	526.000	150.500	1.000	2.000	0.500	1.000
489	1	935.500	150.500	1.000	1.000	1.000	1.000
490	3	170.500	152.500	0.809	3.000	0.333	1.000
491	1	188.500	151.500	1.000	1.000	1.000	1.000
492	9	533.500	152.500	1.000	1.000	1.000	1.000
493	11	132.773	154.227	0.887	1.603	0.624	0.880
494	4	576.000	153.000	1.000	1.000	1.000	1.000
495	6	19.667	154.333	1.000	1.291	0.775	0.800
496	5	492.900	153.900	0.764	2.610	0.383	0.769
497	9	984.944	154.611	1.000	1.817	0.550	0.857
