 	Area	XM	YM	Circ.	AR	Round	Solidity
160	5	349.700	53.900	1.000	1.553	0.644	0.909
161	2	454.500	54.000	1.000	2.000	0.500	1.000
162	15	774.433	55.233	1.000	1.435	0.697	0.882
163	8	55.125	55.250	0.914	1.605	0.623	0.800
164	5	90.900	55.300	1.000	1.553	0.644	0.909
165	2	175.000	54.500	1.000	2.000	0.500	1.000
166	9	210.167	55.389	1.000	1.340	0.746	0.857
167	3	387.833	55.167	1.000	1.464	0.683	0.857
168	2	603.000	54.500	1.000	2.000	0.500	1.000
169	9	945.389	56.389	0.923	1.343	0.745	0.857
170	2	1007.500	55.000	1.000	2.000	0.500	1.000
171	11	21.500	57.500	0.887	1.469	0.681	0.846
172	2	437.500	56.000	1.000	2.000	0.500	1.000
173	3	790.167	55.833	1.000	1.464	0.683	0.857
174	9	156.167	57.500	1.000	1.542	0.648	0.857
175	2	11.500	58.000	1.000	2.000	0.500	1.000
176	4	107.000	58.000	1.000	1.000	1.000	1.000
177	5	358.100	58.700	1.000	1.553	0.644	0.909
178	7	319.500	59.786	1.000	1.069	0.936	0.875
179	1	397.500	58.500	1.000	1.000	1.000	1.000
180	1	118.500	59.500	1.000	1.000	1.000	1.000
181	1	300.500	59.500	1.000	1.000	1.000	1.000
182	2	367.500	60.000	1.000	2.000	0.500	1.000
183	5	581.100	60.700	1.000	1.553	0.644	0.909
184	11	165.409	61.864	1.000	1.372	0.729	0.957
185	3	821.833	61.167	1.000	1.464	0.683	0.857
186	1	558.500	61.500	1.000	1.000	1.000	1.000
187	2	693.500	62.000	1.000	2.000	0.500	1.000
188	3	145.167	63.167	1.000	1.464	0.683	0.857
189	11	377.409	65.136	1.000	1.372	0.729	0.957
190	7	784.214	64.500	1.000	1.069	0.936	0.875
191	4	846.000	64.000	1.000	1.000	1.000	1.000
192	9	914.278	65.167	1.000	1.185	0.844	0.857
193	16	39.938	66.875	0.857	1.661	0.602	0.821
194	2	55.000	64.500	1.000	2.000	0.500	1.000
195	10	195.300	65.500	1.000	1.236	0.809	0.909
196	5	291.700	64.900	1.000	1.553	0.644	0.909
197	4	442.000	65.000	1.000	1.000	1.000	1.000
198	7	334.786	66.500	1.000	1.069	0.936	0.875
199	6	546.500	66.000	1.000	1.500	0.667	1.000
200	5	604.700	65.900	1.000	1.553	0.644	0.909
201	5	12.100	68.100	0.674	2.610	0.383	0.769
202	1	30.500	66.500	1.000	1.000	1.000	1.000
203	10	91.000	67.900	0.982	1.238	0.808	0.769
204	7	321.214	67.500	1.000	1.069	0.936	0.875
205	9	356.389	68.167	1.000	1.340	0.746	0.857
206	1	511.500	66.500	1.000	1.000	1.000	1.000
207	4	615.000	67.000	1.000	1.000	1.000	1.000
208	2	815.500	67.000	1.000	2.000	0.500	1.000
209	8	156.375	68.625	1.000	1.229	0.814	0.941
210	4	419.000	68.000	1.000	1.000	1.000	1.000
211	3	264.500	68.500	0.967	3.000	0.333	1.000
212	9	530.833	69.389	1.000	1.340	0.746	0.857
213	4	896.250	69.500	0.857	1.468	0.681	0.800
214	5	626.700	69.900	1.000	1.553	0.644	0.909
215	5	133.700	71.100	1.000	1.553	0.644	0.909
216	7	709.500	71.500	1.000	1.596	0.626	0.875
217	3	61.833	71.833	1.000	1.464	0.683	0.857
218	4	500.000	72.000	1.000	1.000	1.000	1.000
219	4	456.000	73.000	1.000	1.000	1.000	1.000
220	2	609.000	72.500	1.000	2.000	0.500	1.000
221	9	868.278	73.500	0.799	2.239	0.447	0.750
222	12	79.000	74.500	1.000	1.333	0.750	1.000
223	12	681.333	74.417	1.000	1.579	0.633	0.889
224	9	853.056	74.944	0.799	1.679	0.596	0.750
225	3	129.833	74.833	1.000	1.464	0.683	0.857
226	8	196.625	75.625	1.000	1.229	0.814	0.941
227	3	539.167	74.833	1.000	1.464	0.683	0.857
228	8	16.750	77.000	0.914	1.989	0.503	0.800
229	6	214.500	76.000	1.000	1.500	0.667	1.000
230	3	446.500	75.500	0.967	3.000	0.333	1.000
231	13	520.500	76.269	0.779	2.238	0.447	0.839
232	4	784.000	76.000	1.000	1.000	1.000	1.000
233	3	799.500	75.500	0.967	3.000	0.333	1.000
234	1	97.500	76.500	1.000	1.000	1.000	1.000
235	1	260.500	76.500	1.000	1.000	1.000	1.000
236	2	272.500	77.000	1.000	2.000	0.500	1.000
237	3	300.167	77.167	1.000	1.464	0.683	0.857
238	3	382.167	76.833	1.000	1.464	0.683	0.857
239	1	109.500	77.500	1.000	1.000	1.000	1.000
240	2	177.000	77.500	1.000	2.000	0.500	1.000
241	4	282.000	78.000	1.000	1.000	1.000	1.000
242	3	406.167	77.833	1.000	1.464	0.683	0.857
243	1	567.500	77.500	1.000	1.000	1.000	1.000
244	6	54.500	79.000	1.000	1.500	0.667	1.000
245	14	70.286	81.214	0.993	1.371	0.729	0.848
246	5	316.300	79.900	1.000	1.553	0.644	0.909
247	7	723.786	80.929	0.800	1.668	0.600	0.778
248	6	837.500	80.000	1.000	1.500	0.667	1.000
249	4	138.000	81.000	1.000	1.000	1.000	1.000
250	6	579.333	81.667	1.000	1.291	0.775	0.800
251	2	698.000	80.500	1.000	2.000	0.500	1.000
252	3	828.500	81.500	0.809	3.000	0.333	1.000
253	4	903.000	81.000	1.000	1.000	1.000	1.000
254	3	931.833	80.833	1.000	1.464	0.683	0.857
255	9	359.278	83.167	1.000	1.185	0.844	0.857
256	7	375.786	82.500	1.000	1.069	0.936	0.875
257	1	471.500	81.500	1.000	1.000	1.000	1.000
258	10	165.700	84.000	1.000	1.327	0.753	0.909
259	4	553.000	83.000	1.000	1.000	1.000	1.000
260	4	808.500	82.750	1.000	1.468	0.681	0.800
261	2	754.500	84.000	1.000	2.000	0.500	1.000
262	6	128.333	85.667	1.000	1.291	0.775	0.800
263	9	147.500	85.500	1.000	1.000	1.000	1.000
264	11	740.500	85.864	0.853	1.660	0.603	0.759
265	3	234.167	86.833	1.000	1.464	0.683	0.857
266	4	247.000	87.000	1.000	1.000	1.000	1.000
267	4	267.250	87.500	0.857	1.468	0.681	0.800
268	1	302.500	86.500	1.000	1.000	1.000	1.000
269	1	621.500	86.500	1.000	1.000	1.000	1.000
270	6	640.500	87.000	1.000	1.500	0.667	1.000
271	2	847.500	88.000	1.000	2.000	0.500	1.000
272	9	518.500	89.500	1.000	1.000	1.000	1.000
273	8	650.625	89.625	1.000	1.229	0.814	0.941
274	9	1009.611	89.833	1.000	1.340	0.746	0.857
275	4	348.750	90.500	0.857	1.468	0.681	0.800
276	7	470.071	90.786	0.943	1.936	0.517	0.933
277	4	763.000	90.000	1.000	1.000	1.000	1.000
278	12	999.750	90.917	1.000	1.281	0.780	0.857
279	5	120.300	90.900	1.000	1.553	0.644	0.909
280	2	675.000	90.500	1.000	2.000	0.500	1.000
281	4	505.000	92.000	1.000	1.000	1.000	1.000
282	12	823.250	92.750	0.967	2.000	0.500	0.889
283	5	876.100	92.300	1.000	1.553	0.644	0.909
284	2	36.500	93.000	1.000	2.000	0.500	1.000
285	9	72.167	93.389	1.000	1.340	0.746	0.857
286	5	167.900	93.300	1.000	1.553	0.644	0.909
287	5	391.900	93.700	1.000	1.553	0.644	0.909
288	3	410.167	93.833	1.000	1.464	0.683	0.857
289	8	508.625	94.375	1.000	1.229	0.814	0.941
290	4	734.000	94.500	0.857	2.031	0.492	0.800
291	6	526.000	94.833	0.916	1.809	0.553	0.857
292	4	857.000	95.000	1.000	1.000	1.000	1.000
293	4	14.500	96.000	1.000	2.031	0.492	0.800
294	2	25.500	96.000	1.000	2.000	0.500	1.000
295	2	129.500	96.000	1.000	2.000	0.500	1.000
296	1	145.500	95.500	1.000	1.000	1.000	1.000
297	1	148.500	95.500	1.000	1.000	1.000	1.000
298	17	328.029	97.735	0.985	1.538	0.650	0.872
299	1	539.500	95.500	1.000	1.000	1.000	1.000
300	5	868.500	96.500	0.873	1.000	1.000	0.714
301	7	47.500	97.500	1.000	1.596	0.626	0.875
302	6	297.500	97.000	1.000	1.500	0.667	1.000
303	7	315.786	97.071	1.000	1.936	0.517	0.933
304	10	453.200	98.400	0.887	1.090	0.917	0.800
305	3	968.167	97.167	1.000	1.464	0.683	0.857
306	1	233.500	97.500	1.000	1.000	1.000	1.000
307	8	342.375	99.375	1.000	1.229	0.814	0.941
308	1	742.500	99.500	1.000	1.000	1.000	1.000
309	2	945.500	100.000	1.000	2.000	0.500	1.000
310	8	121.375	101.375	1.000	1.229	0.814	0.941
311	9	155.167	101.389	1.000	1.340	0.746	0.857
312	9	815.833	101.944	0.884	1.390	0.720	0.750
313	2	1006.000	100.500	1.000	2.000	0.500	1.000
314	1	55.500	101.500	1.000	1.000	1.000	1.000
315	9	138.833	102.611	1.000	1.340	0.746	0.857
316	5	223.900	102.300	1.000	1.553	0.644	0.909
317	1	486.500	101.500	1.000	1.000	1.000	1.000
318	3	546.833	102.167	1.000	1.464	0.683	0.857
319	13	289.885	104.115	1.000	1.159	0.863	0.897
320	4	532.000	103.000	1.000	1.000	1.000	1.000
321	9	187.944	104.389	1.000	1.817	0.550	0.857
322	3	503.833	104.167	1.000	1.464	0.683	0.857
323	1	521.500	103.500	1.000	1.000	1.000	1.000
324	2	44.000	104.500	1.000	2.000	0.500	1.000
325	12	130.167	107.250	1.000	1.135	0.881	0.857
326	11	838.045	106.864	1.000	1.139	0.878	0.815
327	2	195.500	107.000	1.000	2.000	0.500	1.000
328	1	273.500	106.500	1.000	1.000	1.000	1.000
329	9	298.167	107.389	1.000	1.340	0.746	0.857
330	9	772.611	107.389	1.000	1.343	0.745	0.857
331	1	868.500	106.500	1.000	1.000	1.000	1.000
332	2	146.500	108.000	1.000	2.000	0.500	1.000
333	3	315.833	107.833	1.000	1.464	0.683	0.857
334	5	336.700	107.900	1.000	1.553	0.644	0.909
335	3	567.500	108.500	0.809	3.000	0.333	1.000
336	1	446.500	108.500	1.000	1.000	1.000	1.000
337	10	481.000	109.500	1.000	1.551	0.645	0.909
338	15	650.433	109.900	0.976	1.651	0.606	0.882
339	4	424.500	110.000	1.000	2.031	0.492	0.800
340	13	856.885	110.885	1.000	1.159	0.863	0.897
341	5	53.300	111.100	1.000	1.553	0.644	0.909
342	5	108.700	111.100	1.000	1.553	0.644	0.909
343	3	157.833	110.833	1.000	1.464	0.683	0.857
344	5	584.900	111.700	1.000	1.553	0.644	0.909
345	7	72.786	112.500	1.000	1.069	0.936	0.875
346	10	119.700	112.800	0.982	1.491	0.670	0.800
347	3	207.500	111.500	0.967	3.000	0.333	1.000
348	12	758.333	112.417	1.000	1.579	0.633	0.889
349	1	866.500	111.500	1.000	1.000	1.000	1.000
350	12	510.083	113.667	0.967	1.679	0.596	0.923
351	16	685.375	114.438	1.000	1.317	0.759	0.821
352	10	829.200	114.200	0.982	1.241	0.806	0.800
353	7	290.500	114.214	1.000	1.069	0.936	0.875
354	10	461.000	114.300	1.000	1.327	0.753	0.909
355	9	250.611	117.167	1.000	1.340	0.746	0.857
356	2	302.500	116.000	1.000	2.000	0.500	1.000
357	11	488.591	117.136	1.000	1.372	0.729	0.957
358	2	497.500	116.000	1.000	2.000	0.500	1.000
359	2	526.500	116.000	1.000	2.000	0.500	1.000
360	2	549.500	116.000	1.000	2.000	0.500	1.000
361	1	601.500	115.500	1.000	1.000	1.000	1.000
362	5	1012.900	116.700	1.000	1.553	0.644	0.909
363	1	64.500	116.500	1.000	1.000	1.000	1.000
364	8	149.625	117.125	0.914	1.767	0.566	0.842
365	18	477.611	118.056	0.965	1.137	0.879	0.878
366	1	112.500	117.500	1.000	1.000	1.000	1.000
367	8	593.875	119.500	0.740	2.232	0.448	0.889
368	8	627.500	119.000	0.914	1.195	0.837	0.800
369	2	217.000	118.500	1.000	2.000	0.500	1.000
370	7	46.786	119.929	1.000	1.936	0.517	0.933
371	2	259.500	120.000	1.000	2.000	0.500	1.000
372	8	839.375	120.625	1.000	1.229	0.814	0.941
373	9	877.611	121.167	1.000	1.340	0.746	0.857
374	4	53.500	121.000	1.000	2.031	0.492	0.800
375	6	294.000	121.500	1.000	1.500	0.667	1.000
376	4	585.500	121.000	1.000	2.031	0.492	0.800
377	12	73.917	123.250	1.000	1.281	0.780	0.857
378	1	858.500	121.500	1.000	1.000	1.000	1.000
379	21	25.690	123.548	0.824	2.056	0.486	0.875
380	2	139.000	122.500	1.000	2.000	0.500	1.000
381	10	284.700	123.500	0.887	2.212	0.452	0.833
382	3	308.833	122.833	1.000	1.464	0.683	0.857
383	7	796.786	123.071	1.000	1.936	0.517	0.933
384	12	807.583	124.917	0.883	1.610	0.621	0.889
385	4	224.000	124.000	1.000	1.000	1.000	1.000
386	7	357.929	125.214	0.943	1.936	0.517	0.933
387	4	369.000	124.000	1.000	1.000	1.000	1.000
388	3	438.500	123.500	0.967	3.000	0.333	1.000
389	3	467.833	123.833	1.000	1.464	0.683	0.857
390	1	707.500	123.500	1.000	1.000	1.000	1.000
391	1	755.500	123.500	1.000	1.000	1.000	1.000
392	6	868.667	125.333	0.555	3.003	0.333	0.750
393	2	339.500	125.000	1.000	2.000	0.500	1.000
394	3	187.833	125.833	1.000	1.464	0.683	0.857
395	9	251.389	127.167	1.000	1.340	0.746	0.857
396	5	973.100	126.700	1.000	1.553	0.644	0.909
397	8	379.250	127.750	0.914	1.416	0.706	0.800
398	2	753.500	127.000	1.000	2.000	0.500	1.000
399	4	100.500	128.000	1.000	2.031	0.492	0.800
400	6	147.333	128.667	1.000	1.291	0.775	0.800
401	9	232.167	128.389	1.000	1.340	0.746	0.857
402	9	314.389	129.167	1.000	1.340	0.746	0.857
403	2	399.000	127.500	1.000	2.000	0.500	1.000
404	1	477.500	127.500	1.000	1.000	1.000	1.000
405	6	538.667	128.500	1.000	1.809	0.553	0.800
406	1	858.500	127.500	1.000	1.000	1.000	1.000
407	4	204.750	129.500	0.857	1.468	0.681	0.800
408	3	422.833	128.833	1.000	1.464	0.683	0.857
409	8	508.750	129.250	1.000	1.416	0.706	0.800
410	3	557.167	128.833	1.000	1.464	0.683	0.857
411	4	916.500	128.750	1.000	1.468	0.681	0.800
412	4	1013.000	129.000	1.000	1.000	1.000	1.000
413	2	64.000	129.500	1.000	2.000	0.500	1.000
414	6	432.000	130.500	1.000	1.500	0.667	1.000
415	2	743.500	130.000	1.000	2.000	0.500	1.000
416	2	869.500	130.000	1.000	2.000	0.500	1.000
417	3	291.167	130.833	1.000	1.464	0.683	0.857
418	1	76.500	131.500	1.000	1.000	1.000	1.000
419	2	165.000	131.500	1.000	2.000	0.500	1.000
420	1	277.500	131.500	1.000	1.000	1.000	1.000
421	5	653.500	132.500	0.873	1.000	1.000	0.714
422	13	341.731	134.115	1.000	1.093	0.915	0.897
423	3	926.833	133.167	1.000	1.464	0.683	0.857
424	8	108.125	134.750	1.000	1.605	0.623	0.800
425	9	204.611	135.167	1.000	1.340	0.746	0.857
426	4	241.500	135.000	0.645	4.000	0.250	1.000
427	4	258.000	134.000	1.000	1.000	1.000	1.000
428	4	438.000	134.000	1.000	1.000	1.000	1.000
429	7	798.929	134.357	0.898	1.387	0.721	0.737
430	2	908.000	133.500	1.000	2.000	0.500	1.000
431	1	520.500	134.500	1.000	1.000	1.000	1.000
432	3	772.500	134.500	0.967	3.000	0.333	1.000
433	2	620.000	136.500	1.000	2.000	0.500	1.000
434	1	666.500	136.500	1.000	1.000	1.000	1.000
435	3	149.833	137.833	1.000	1.464	0.683	0.857
436	11	184.864	138.409	1.000	1.372	0.729	0.957
437	1	321.500	137.500	1.000	1.000	1.000	1.000
438	5	883.700	137.900	1.000	1.553	0.644	0.909
439	3	974.833	137.833	1.000	1.464	0.683	0.857
440	10	39.500	140.000	1.000	1.551	0.645	0.909
441	3	55.167	138.833	1.000	1.464	0.683	0.857
442	6	131.500	139.000	1.000	1.500	0.667	1.000
443	13	234.115	140.115	1.000	1.159	0.863	0.897
444	5	250.100	139.700	1.000	1.553	0.644	0.909
445	4	427.000	139.000	1.000	1.000	1.000	1.000
446	2	63.000	139.500	1.000	2.000	0.500	1.000
447	12	377.417	140.750	1.000	1.756	0.570	0.889
448	5	838.700	140.100	1.000	1.553	0.644	0.909
449	1	917.500	139.500	1.000	1.000	1.000	1.000
450	2	159.500	141.000	1.000	2.000	0.500	1.000
451	1	403.500	140.500	1.000	1.000	1.000	1.000
452	5	445.500	141.500	0.873	1.000	1.000	0.714
453	7	367.214	142.500	1.000	1.069	0.936	0.875
454	4	385.000	142.000	1.000	1.000	1.000	1.000
455	3	578.500	141.500	0.967	3.000	0.333	1.000
456	1	673.500	141.500	1.000	1.000	1.000	1.000
457	9	413.389	144.056	1.000	1.817	0.550	0.857
458	4	795.000	143.000	1.000	1.000	1.000	1.000
459	7	32.786	143.929	1.000	1.936	0.517	0.933
460	2	74.500	144.000	1.000	2.000	0.500	1.000
461	14	225.286	145.143	1.000	1.264	0.791	0.848
462	11	454.136	145.045	0.976	1.851	0.540	0.846
463	2	850.500	144.000	1.000	2.000	0.500	1.000
464	4	103.000	145.000	1.000	1.000	1.000	1.000
465	1	141.500	144.500	1.000	1.000	1.000	1.000
466	11	393.136	145.591	1.000	1.372	0.729	0.957
467	3	468.167	145.833	1.000	1.464	0.683	0.857
468	10	501.000	146.500	1.000	1.551	0.645	0.909
469	4	909.000	146.000	1.000	1.000	1.000	1.000
470	4	967.000	146.000	1.000	1.000	1.000	1.000
471	1	111.500	146.500	1.000	1.000	1.000	1.000
472	3	320.167	147.167	1.000	1.464	0.683	0.857
473	7	58.071	148.786	0.898	1.668	0.600	0.778
474	8	150.500	149.000	0.914	1.195	0.837	0.800
475	1	205.500	147.500	1.000	1.000	1.000	1.000
476	12	286.000	148.500	1.000	1.333	0.750	1.000
477	1	532.500	147.500	1.000	1.000	1.000	1.000
478	4	811.000	148.000	1.000	1.000	1.000	1.000
479	6	250.667	150.667	1.000	1.291	0.775	0.800
480	1	424.500	149.500	1.000	1.000	1.000	1.000
481	1	639.500	149.500	1.000	1.000	1.000	1.000
482	3	837.167	150.167	1.000	1.464	0.683	0.857
483	4	17.000	151.000	1.000	1.000	1.000	1.000
484	10	364.200	151.900	0.982	1.028	0.973	0.769
485	2	491.000	150.500	1.000	2.000	0.500	1.000
486	1	39.500	151.500	1.000	1.000	1.000	1.000
487	6	449.333	152.667	1.000	1.291	0.775	0.800
488	5	580.300	152.100	1.000	1.553	0.644	0.909
489	9	900.833	152.389	1.000	1.340	0.746	0.857
490	7	76.500	153.786	1.000	1.069	0.936	0.875
491	6	197.500	153.000	1.000	1.500	0.667	1.000
492	9	214.944	153.167	1.000	1.536	0.651	0.857
493	6	379.333	153.333	1.000	1.291	0.775	0.800
494	4	459.500	153.250	1.000	1.468	0.681	0.800
495	1	547.500	152.500	1.000	1.000	1.000	1.000
496	1	844.500	152.500	1.000	1.000	1.000	1.000
497	1	93.500	153.500	1.000	1.000	1.000	1.000
