 	Area	XM	YM	Circ.	AR	Round	Solidity
50	1	798.500	20.500	1.000	1.000	1.000	1.000
51	8	1009.625	21.375	1.000	1.229	0.814	0.941
52	1	731.500	21.500	1.000	1.000	1.000	1.000
53	1	86.500	22.500	1.000	1.000	1.000	1.000
54	2	689.000	22.500	1.000	2.000	0.500	1.000
55	8	116.000	25.000	1.000	2.000	0.500	1.000
56	4	570.000	24.000	1.000	1.000	1.000	1.000
57	5	619.700	23.900	1.000	1.553	0.644	0.909
58	4	710.250	24.500	0.857	1.468	0.681	0.800
59	2	813.000	23.500	1.000	2.000	0.500	1.000
60	4	822.000	24.000	1.000	1.000	1.000	1.000
61	3	136.833	24.833	1.000	1.464	0.683	0.857
62	1	971.500	24.500	1.000	1.000	1.000	1.000
63	1	28.500	25.500	1.000	1.000	1.000	1.000
64	8	240.125	26.750	0.914	1.435	0.697	0.842
65	9	610.611	27.167	1.000	1.340	0.746	0.857
66	1	700.500	25.500	1.000	1.000	1.000	1.000
67	2	505.000	26.500	1.000	2.000	0.500	1.000
68	8	757.875	27.250	1.000	1.605	0.623	0.800
69	3	107.167	27.833	1.000	1.464	0.683	0.857
70	6	165.167	28.167	0.916	1.593	0.628	0.857
71	5	551.900	28.700	1.000	1.553	0.644	0.909
72	7	842.786	28.500	1.000	1.069	0.936	0.875
73	7	315.500	29.500	1.000	1.596	0.626	0.875
74	7	628.786	29.071	1.000	1.936	0.517	0.933
75	10	745.000	30.100	0.982	1.238	0.808	0.769
76	3	78.500	30.500	0.809	3.000	0.333	1.000
77	3	453.167	30.167	1.000	1.464	0.683	0.857
78	1	683.500	29.500	1.000	1.000	1.000	1.000
79	8	980.375	30.375	1.000	1.229	0.814	0.941
80	2	1000.500	30.000	1.000	2.000	0.500	1.000
81	1	266.500	30.500	1.000	1.000	1.000	1.000
82	3	348.167	31.167	1.000	1.464	0.683	0.857
83	1	428.500	30.500	1.000	1.000	1.000	1.000
84	9	583.833	31.389	1.000	1.340	0.746	0.857
85	1	1009.500	30.500	1.000	1.000	1.000	1.000
86	2	18.500	32.000	1.000	2.000	0.500	1.000
87	8	61.375	32.625	1.000	1.229	0.814	0.941
88	9	88.167	32.611	1.000	1.340	0.746	0.857
89	7	212.214	32.071	0.943	1.936	0.517	0.933
90	2	437.000	31.500	1.000	2.000	0.500	1.000
91	7	593.786	32.500	1.000	1.069	0.936	0.875
92	3	117.833	33.833	1.000	1.464	0.683	0.857
93	6	136.000	34.500	1.000	1.500	0.667	1.000
94	1	619.500	33.500	1.000	1.000	1.000	1.000
95	6	258.667	35.667	1.000	1.291	0.775	0.800
96	5	400.300	34.900	1.000	1.553	0.644	0.909
97	1	561.500	34.500	1.000	1.000	1.000	1.000
98	6	240.000	36.500	1.000	1.500	0.667	1.000
99	1	386.500	35.500	1.000	1.000	1.000	1.000
100	7	699.786	36.500	1.000	1.069	0.936	0.875
101	1	866.500	35.500	1.000	1.000	1.000	1.000
102	1	282.500	36.500	1.000	1.000	1.000	1.000
103	6	375.000	37.500	1.000	1.500	0.667	1.000
104	9	783.500	37.500	1.000	1.000	1.000	1.000
105	1	794.500	36.500	1.000	1.000	1.000	1.000
106	1	426.500	37.500	1.000	1.000	1.000	1.000
107	3	923.833	38.167	1.000	1.464	0.683	0.857
108	1	469.500	38.500	1.000	1.000	1.000	1.000
109	8	22.375	41.000	0.914	1.308	0.764	0.800
110	10	39.500	41.000	1.000	1.551	0.645	0.909
111	8	569.625	40.625	1.000	1.229	0.814	0.941
112	2	49.000	41.000	0.785	2.646	0.378	0.667
113	3	126.833	40.833	1.000	1.464	0.683	0.857
114	7	198.929	41.214	0.898	1.668	0.600	0.778
115	5	810.300	41.100	1.000	1.553	0.644	0.909
116	7	59.500	42.500	1.000	1.596	0.626	0.875
117	2	266.000	41.500	1.000	2.000	0.500	1.000
118	14	743.714	42.643	0.911	1.885	0.530	0.875
119	1	1008.500	41.500	1.000	1.000	1.000	1.000
120	4	303.500	43.000	1.000	2.031	0.492	0.800
121	2	500.000	42.500	1.000	2.000	0.500	1.000
122	1	578.500	42.500	1.000	1.000	1.000	1.000
123	4	715.000	43.000	1.000	1.000	1.000	1.000
124	9	67.389	44.278	0.923	1.539	0.650	0.900
125	7	210.357	44.786	0.621	2.821	0.354	0.700
126	1	558.500	43.500	1.000	1.000	1.000	1.000
127	1	858.500	43.500	1.000	1.000	1.000	1.000
128	2	78.500	45.000	1.000	2.000	0.500	1.000
129	9	97.500	45.833	1.000	1.542	0.648	0.857
130	10	136.500	46.000	1.000	1.551	0.645	0.909
131	1	767.500	44.500	1.000	1.000	1.000	1.000
132	1	938.500	45.500	1.000	1.000	1.000	1.000
133	5	183.100	47.300	1.000	1.553	0.644	0.909
134	5	241.900	48.700	1.000	1.553	0.644	0.909
135	1	489.500	47.500	1.000	1.000	1.000	1.000
136	5	675.300	48.100	1.000	1.553	0.644	0.909
137	1	803.500	47.500	1.000	1.000	1.000	1.000
138	2	1008.500	48.000	1.000	2.000	0.500	1.000
139	8	613.625	49.625	1.000	1.229	0.814	0.941
140	14	145.214	51.429	0.993	1.468	0.681	0.848
141	15	567.633	50.967	1.000	1.127	0.887	0.857
142	1	988.500	49.500	1.000	1.000	1.000	1.000
143	7	287.643	51.929	0.800	1.387	0.721	0.737
144	1	469.500	50.500	1.000	1.000	1.000	1.000
145	9	760.833	51.389	1.000	1.340	0.746	0.857
146	7	946.500	51.214	1.000	1.069	0.936	0.875
147	2	249.000	51.500	1.000	2.000	0.500	1.000
148	1	305.500	51.500	1.000	1.000	1.000	1.000
149	6	456.500	52.000	1.000	1.500	0.667	1.000
150	7	695.786	52.500	1.000	1.069	0.936	0.875
151	8	750.750	52.125	0.914	1.435	0.697	0.842
152	6	87.500	53.000	1.000	1.500	0.667	1.000
153	16	174.000	54.500	1.000	1.209	0.827	0.889
154	5	231.700	53.100	1.000	1.553	0.644	0.909
155	8	578.625	53.625	1.000	1.229	0.814	0.941
156	1	1001.500	52.500	1.000	1.000	1.000	1.000
157	1	16.500	53.500	1.000	1.000	1.000	1.000
158	1	71.500	54.500	1.000	1.000	1.000	1.000
159	11	319.591	56.136	1.000	1.372	0.729	0.957
160	9	425.167	56.167	0.884	1.915	0.522	0.783
161	7	136.929	56.643	0.898	1.387	0.721	0.737
162	4	211.000	56.000	1.000	1.000	1.000	1.000
163	3	590.500	55.500	0.967	3.000	0.333	1.000
164	4	258.000	57.000	1.000	1.000	1.000	1.000
165	3	584.833	57.167	1.000	1.464	0.683	0.857
166	8	709.625	57.625	1.000	1.229	0.814	0.941
167	2	732.500	57.000	1.000	2.000	0.500	1.000
168	1	751.500	56.500	1.000	1.000	1.000	1.000
169	9	993.944	57.833	1.000	1.536	0.651	0.857
170	1	11.500	57.500	1.000	1.000	1.000	1.000
171	5	29.700	58.500	0.873	1.496	0.668	0.714
172	5	98.100	58.300	1.000	1.553	0.644	0.909
173	13	382.962	59.115	1.000	1.450	0.690	0.897
174	3	640.167	58.167	1.000	1.464	0.683	0.857
175	10	391.400	60.100	0.887	1.327	0.754	0.800
176	8	523.250	59.250	0.914	1.416	0.706	0.800
177	4	673.500	59.000	1.000	2.031	0.492	0.800
178	7	982.929	59.357	0.898	1.387	0.721	0.737
179	6	202.500	60.000	1.000	1.500	0.667	1.000
180	8	361.250	60.500	0.710	2.982	0.335	0.727
181	3	629.833	60.167	1.000	1.464	0.683	0.857
182	1	976.500	59.500	1.000	1.000	1.000	1.000
183	4	183.000	61.000	1.000	1.000	1.000	1.000
184	12	415.417	62.333	0.967	1.579	0.633	0.889
185	8	784.000	62.000	1.000	2.000	0.500	1.000
186	9	796.833	61.611	1.000	1.340	0.746	0.857
187	13	822.500	61.346	1.000	1.622	0.617	0.929
188	7	861.500	61.500	1.000	1.596	0.626	0.875
189	2	965.000	60.500	1.000	2.000	0.500	1.000
190	12	88.417	63.667	0.967	1.579	0.633	0.889
191	6	145.667	62.333	1.000	1.291	0.775	0.800
192	13	499.577	63.346	0.922	1.595	0.627	0.812
193	1	700.500	61.500	1.000	1.000	1.000	1.000
194	2	288.500	63.000	1.000	2.000	0.500	1.000
195	1	572.500	62.500	1.000	1.000	1.000	1.000
196	2	698.500	63.000	1.000	2.000	0.500	1.000
197	13	335.115	65.346	0.922	1.534	0.652	0.812
198	1	509.500	63.500	1.000	1.000	1.000	1.000
199	6	15.167	65.500	0.769	1.528	0.655	0.667
200	4	106.500	64.750	1.000	1.468	0.681	0.800
201	8	399.000	65.375	1.000	1.308	0.764	0.800
202	8	580.500	66.000	0.914	1.195	0.837	0.800
203	8	608.625	65.625	1.000	1.229	0.814	0.941
204	16	135.375	66.438	0.795	2.111	0.474	0.865
205	5	174.100	66.300	1.000	1.553	0.644	0.909
206	5	191.500	66.300	0.873	1.496	0.668	0.714
207	1	230.500	65.500	1.000	1.000	1.000	1.000
208	4	280.000	67.500	0.857	2.031	0.492	0.800
209	9	315.278	68.389	0.923	1.539	0.650	0.900
210	5	625.100	67.700	1.000	1.553	0.644	0.909
211	9	721.500	67.500	1.000	1.000	1.000	1.000
212	9	731.056	68.833	0.638	2.789	0.359	0.667
213	15	706.567	69.233	1.000	1.435	0.697	0.882
214	2	259.500	69.000	1.000	2.000	0.500	1.000
215	8	357.000	70.000	1.000	2.000	0.500	1.000
216	7	469.500	69.786	1.000	1.069	0.936	0.875
217	8	68.625	70.625	1.000	1.229	0.814	0.941
218	3	78.500	70.500	0.809	3.000	0.333	1.000
219	4	240.250	70.250	0.857	2.000	0.500	0.800
220	3	388.833	70.167	1.000	1.464	0.683	0.857
221	6	592.667	70.333	1.000	1.291	0.775	0.800
222	2	789.000	69.500	1.000	2.000	0.500	1.000
223	1	149.500	71.500	1.000	1.000	1.000	1.000
224	3	165.167	72.167	1.000	1.464	0.683	0.857
225	1	221.500	71.500	1.000	1.000	1.000	1.000
226	2	800.000	72.500	1.000	2.000	0.500	1.000
227	1	125.500	73.500	1.000	1.000	1.000	1.000
228	5	439.500	73.700	0.513	3.678	0.272	0.667
229	3	10.833	75.167	1.000	1.464	0.683	0.857
230	4	88.000	75.000	1.000	1.000	1.000	1.000
231	13	231.346	76.038	1.000	1.148	0.871	0.897
232	2	272.500	75.000	1.000	2.000	0.500	1.000
233	2	358.500	75.000	1.000	2.000	0.500	1.000
234	10	378.700	75.600	1.000	1.288	0.776	0.909
235	4	565.000	75.000	1.000	1.000	1.000	1.000
236	3	290.833	75.833	1.000	1.464	0.683	0.857
237	3	399.167	75.833	1.000	1.464	0.683	0.857
238	1	419.500	75.500	1.000	1.000	1.000	1.000
239	11	536.318	77.045	0.976	1.450	0.689	0.846
240	1	645.500	75.500	1.000	1.000	1.000	1.000
241	2	748.500	76.000	1.000	2.000	0.500	1.000
242	4	967.000	76.000	1.000	1.000	1.000	1.000
243	2	174.000	76.500	1.000	2.000	0.500	1.000
244	9	513.833	78.056	1.000	1.536	0.651	0.857
245	2	612.000	76.500	1.000	2.000	0.500	1.000
246	1	911.500	76.500	1.000	1.000	1.000	1.000
247	3	934.167	77.167	1.000	1.464	0.683	0.857
248	6	982.333	77.333	1.000	1.291	0.775	0.800
249	2	52.500	78.000	1.000	2.000	0.500	1.000
250	17	261.324	79.559	1.000	1.209	0.827	0.829
251	1	574.500	77.500	1.000	1.000	1.000	1.000
252	3	97.833	79.167	1.000	1.464	0.683	0.857
253	6	155.500	79.000	1.000	1.500	0.667	1.000
254	1	280.500	78.500	1.000	1.000	1.000	1.000
255	15	368.367	80.033	1.000	1.127	0.887	0.857
256	8	492.875	78.875	0.740	2.564	0.390	0.889
257	9	79.833	80.389	1.000	1.340	0.746	0.857
258	8	251.250	81.250	0.914	1.416	0.706	0.800
259	1	343.500	79.500	1.000	1.000	1.000	1.000
260	10	793.300	80.500	1.000	1.236	0.809	0.909
261	2	990.500	80.000	1.000	2.000	0.500	1.000
262	1	69.500	81.500	1.000	1.000	1.000	1.000
263	1	343.500	81.500	1.000	1.000	1.000	1.000
264	14	127.000	84.214	1.000	1.125	0.889	0.933
265	1	165.500	82.500	1.000	1.000	1.000	1.000
266	3	476.500	83.500	0.809	3.000	0.333	1.000
267	4	739.000	83.000	1.000	1.000	1.000	1.000
268	4	809.000	83.000	1.000	1.000	1.000	1.000
269	6	861.833	83.667	0.809	2.237	0.447	0.857
270	2	108.500	84.000	1.000	2.000	0.500	1.000
271	3	268.833	83.833	1.000	1.464	0.683	0.857
272	4	89.000	85.000	1.000	1.000	1.000	1.000
273	1	233.500	84.500	1.000	1.000	1.000	1.000
274	3	358.500	84.500	0.967	3.000	0.333	1.000
275	11	486.500	85.500	0.976	2.219	0.451	0.846
276	11	192.409	87.136	1.000	1.372	0.729	0.957
277	1	377.500	85.500	1.000	1.000	1.000	1.000
278	1	730.500	85.500	1.000	1.000	1.000	1.000
279	6	954.500	86.667	1.000	1.809	0.553	0.800
280	17	174.147	87.971	1.000	1.134	0.882	0.919
281	2	310.000	86.500	1.000	2.000	0.500	1.000
282	5	451.300	88.100	1.000	1.553	0.644	0.909
283	6	118.000	89.500	1.000	1.500	0.667	1.000
284	6	157.500	89.000	1.000	1.500	0.667	1.000
285	4	539.500	89.000	1.000	2.031	0.492	0.800
286	2	99.500	90.000	1.000	2.000	0.500	1.000
287	13	766.885	90.885	1.000	1.159	0.863	0.897
288	19	12.026	93.342	0.944	1.499	0.667	0.905
289	13	221.885	92.115	1.000	1.159	0.863	0.897
290	2	414.500	91.000	1.000	2.000	0.500	1.000
291	13	517.731	91.962	0.753	2.232	0.448	0.722
292	16	79.312	92.938	0.671	2.680	0.373	0.762
293	13	183.885	93.115	1.000	1.159	0.863	0.897
294	11	201.955	92.682	0.976	1.450	0.689	0.846
295	21	60.262	94.976	0.824	1.670	0.599	0.875
296	7	147.643	93.214	1.000	1.380	0.725	0.875
297	9	165.167	93.389	1.000	1.340	0.746	0.857
298	10	269.000	93.700	1.000	1.384	0.723	0.909
299	1	334.500	92.500	1.000	1.000	1.000	1.000
300	6	805.500	93.000	1.000	1.500	0.667	1.000
301	7	127.500	94.214	1.000	1.069	0.936	0.875
302	3	379.833	94.167	1.000	1.464	0.683	0.857
303	14	425.429	95.643	1.000	1.662	0.602	0.966
304	5	481.300	94.100	1.000	1.553	0.644	0.909
305	5	285.700	94.900	1.000	1.553	0.644	0.909
306	9	547.944	95.389	1.000	1.817	0.550	0.857
307	1	612.500	94.500	1.000	1.000	1.000	1.000
308	4	672.000	95.000	1.000	1.000	1.000	1.000
309	9	313.833	96.389	1.000	1.340	0.746	0.857
310	4	501.000	96.000	1.000	1.000	1.000	1.000
311	2	860.500	96.000	1.000	2.000	0.500	1.000
312	14	193.714	98.143	0.993	1.264	0.791	0.848
313	7	34.214	97.929	0.943	1.936	0.517	0.933
314	16	118.438	99.812	0.927	1.180	0.847	0.800
315	12	156.000	99.000	1.000	1.000	1.000	0.857
316	13	175.192	98.962	1.000	1.223	0.817	0.812
317	4	213.000	98.000	1.000	1.000	1.000	1.000
318	5	437.100	98.300	1.000	1.553	0.644	0.909
319	5	968.700	98.100	1.000	1.553	0.644	0.909
320	3	604.500	98.833	0.754	2.702	0.370	0.667
321	1	645.500	98.500	1.000	1.000	1.000	1.000
322	15	351.100	100.900	1.000	1.137	0.880	0.968
323	3	471.833	100.167	1.000	1.464	0.683	0.857
324	14	771.000	101.000	1.000	1.319	0.758	0.933
325	9	363.278	102.167	1.000	1.185	0.844	0.857
326	4	481.250	101.500	0.857	1.468	0.681	0.800
327	5	800.300	101.100	1.000	1.553	0.644	0.909
328	3	810.833	100.833	1.000	1.464	0.683	0.857
329	7	82.214	102.500	1.000	1.069	0.936	0.875
330	13	183.654	104.038	1.000	1.148	0.871	0.897
331	4	223.000	103.000	1.000	1.000	1.000	1.000
332	7	240.214	103.500	1.000	1.069	0.936	0.875
333	2	276.500	103.000	1.000	2.000	0.500	1.000
334	4	523.500	103.500	0.698	1.581	0.632	0.615
335	11	145.864	104.955	1.000	1.139	0.878	0.815
336	9	164.833	104.611	1.000	1.340	0.746	0.857
337	4	203.000	104.000	1.000	1.000	1.000	1.000
338	7	755.214	104.071	0.943	1.936	0.517	0.933
339	7	874.500	104.500	1.000	1.596	0.626	0.875
340	1	899.500	103.500	1.000	1.000	1.000	1.000
341	2	935.500	104.000	1.000	2.000	0.500	1.000
342	8	127.625	106.000	0.914	1.308	0.764	0.800
343	11	249.227	108.409	0.443	4.176	0.239	0.815
344	5	505.900	105.700	1.000	1.553	0.644	0.909
345	8	639.375	105.625	1.000	1.229	0.814	0.941
346	4	739.750	105.250	0.857	2.000	0.500	0.800
347	1	945.500	104.500	1.000	1.000	1.000	1.000
348	10	52.700	106.500	1.000	1.236	0.809	0.909
349	2	110.500	106.000	1.000	2.000	0.500	1.000
350	1	294.500	105.500	1.000	1.000	1.000	1.000
351	1	446.500	105.500	1.000	1.000	1.000	1.000
352	1	41.500	106.500	1.000	1.000	1.000	1.000
353	1	690.500	106.500	1.000	1.000	1.000	1.000
354	12	701.000	108.000	1.000	1.000	1.000	0.857
355	2	70.500	108.000	1.000	2.000	0.500	1.000
356	10	402.000	108.300	1.000	1.327	0.753	0.909
357	3	455.500	108.500	0.809	3.000	0.333	1.000
358	17	473.853	108.853	0.845	2.039	0.490	0.850
359	10	155.000	109.700	1.000	1.384	0.723	0.909
360	4	192.250	109.500	0.857	1.468	0.681	0.800
361	2	367.500	109.000	1.000	2.000	0.500	1.000
362	1	377.500	108.500	1.000	1.000	1.000	1.000
363	8	572.625	109.375	1.000	1.229	0.814	0.941
364	3	815.167	108.833	1.000	1.464	0.683	0.857
365	1	968.500	108.500	1.000	1.000	1.000	1.000
366	4	119.000	110.500	0.857	2.031	0.492	0.800
367	1	174.500	109.500	1.000	1.000	1.000	1.000
368	4	649.000	110.500	0.857	2.031	0.492	0.800
369	5	79.300	111.100	1.000	1.553	0.644	0.909
370	10	277.000	112.500	1.000	1.551	0.645	0.909
371	3	804.833	112.167	1.000	1.464	0.683	0.857
372	3	1010.167	112.167	1.000	1.464	0.683	0.857
373	14	165.643	115.214	0.750	1.882	0.531	0.778
374	9	202.833	115.167	0.884	1.915	0.522	0.783
375	10	302.800	114.700	1.000	1.559	0.641	0.909
376	5	40.100	115.700	1.000	1.553	0.644	0.909
377	10	146.400	115.600	0.887	1.577	0.634	0.800
378	5	183.700	115.100	1.000	1.553	0.644	0.909
379	3	466.833	115.167	1.000	1.464	0.683	0.857
380	9	509.167	115.389	1.000	1.340	0.746	0.857
381	6	739.667	115.667	1.000	1.291	0.775	0.800
382	3	19.833	115.833	1.000	1.464	0.683	0.857
383	5	563.300	116.100	1.000	1.553	0.644	0.909
384	1	866.500	115.500	1.000	1.000	1.000	1.000
385	12	108.667	117.417	0.967	1.579	0.633	0.889
386	12	550.000	118.000	1.000	1.000	1.000	0.857
387	7	89.357	118.214	1.000	1.380	0.725	0.875
388	8	69.750	119.750	0.914	1.416	0.706	0.800
389	4	194.000	119.000	1.000	1.000	1.000	1.000
390	3	212.833	118.833	1.000	1.464	0.683	0.857
391	10	377.500	119.000	0.925	2.500	0.400	1.000
392	2	748.500	119.000	1.000	2.000	0.500	1.000
393	2	822.000	118.500	1.000	2.000	0.500	1.000
394	15	156.833	121.233	0.976	1.186	0.843	0.882
395	11	79.500	121.500	0.976	1.469	0.681	0.846
396	2	175.000	120.500	1.000	2.000	0.500	1.000
397	4	454.250	121.250	0.857	2.000	0.500	0.800
398	1	476.500	120.500	1.000	1.000	1.000	1.000
399	1	560.500	120.500	1.000	1.000	1.000	1.000
400	16	99.250	123.125	1.000	1.150	0.869	0.889
401	1	585.500	121.500	1.000	1.000	1.000	1.000
402	15	221.900	124.500	0.869	1.151	0.869	0.789
403	4	278.500	122.750	1.000	1.468	0.681	0.800
404	1	363.500	122.500	1.000	1.000	1.000	1.000
405	7	485.500	123.786	1.000	1.069	0.936	0.875
406	1	956.500	122.500	1.000	1.000	1.000	1.000
407	5	117.900	124.300	1.000	1.553	0.644	0.909
408	9	595.611	125.167	1.000	1.340	0.746	0.857
409	2	831.000	123.500	1.000	2.000	0.500	1.000
410	9	146.611	126.167	1.000	1.340	0.746	0.857
411	7	184.500	125.214	1.000	1.069	0.936	0.875
412	5	202.700	125.100	1.000	1.553	0.644	0.909
413	3	242.833	125.167	1.000	1.464	0.683	0.857
414	3	410.500	124.500	0.967	3.000	0.333	1.000
415	4	128.000	126.000	1.000	1.000	1.000	1.000
416	7	165.500	126.500	1.000	1.596	0.626	0.875
417	2	467.000	125.500	1.000	2.000	0.500	1.000
418	11	768.409	126.318	0.887	2.173	0.460	0.846
419	8	108.625	127.375	1.000	1.229	0.814	0.941
420	4	737.500	127.000	1.000	2.031	0.492	0.800
421	14	38.786	129.429	0.993	1.468	0.681	0.848
422	2	329.500	128.000	1.000	2.000	0.500	1.000
423	1	427.500	127.500	1.000	1.000	1.000	1.000
424	4	535.000	128.000	1.000	1.000	1.000	1.000
425	4	704.750	128.500	0.857	1.468	0.681	0.800
426	8	841.375	128.625	1.000	1.229	0.814	0.941
427	9	899.056	128.722	0.799	1.709	0.585	0.750
428	2	966.000	127.500	1.000	2.000	0.500	1.000
429	4	88.500	129.250	1.000	1.468	0.681	0.800
430	10	156.000	131.700	1.000	1.384	0.723	0.909
431	6	175.500	131.000	1.000	1.500	0.667	1.000
432	8	213.375	131.375	1.000	1.229	0.814	0.941
433	6	361.667	131.667	1.000	1.291	0.775	0.800
434	3	388.167	131.167	1.000	1.464	0.683	0.857
435	4	460.000	131.000	1.000	1.000	1.000	1.000
436	4	563.000	131.000	1.000	1.000	1.000	1.000
437	2	790.500	131.000	1.000	2.000	0.500	1.000
438	7	137.500	132.500	1.000	1.596	0.626	0.875
439	3	295.833	131.833	1.000	1.464	0.683	0.857
440	2	404.000	131.500	1.000	2.000	0.500	1.000
441	9	683.500	132.500	1.000	1.000	1.000	1.000
442	3	119.833	133.167	1.000	1.464	0.683	0.857
443	6	258.333	133.667	1.000	1.291	0.775	0.800
444	8	100.000	134.000	1.000	2.000	0.500	1.000
445	2	482.500	134.000	1.000	2.000	0.500	1.000
446	8	203.500	136.000	0.914	1.195	0.837	0.800
447	9	241.500	135.500	1.000	1.000	1.000	1.000
448	4	500.000	135.000	1.000	1.000	1.000	1.000
449	19	530.237	135.605	0.879	2.364	0.423	0.950
450	7	544.500	135.786	1.000	1.069	0.936	0.875
451	6	372.500	136.000	1.000	1.500	0.667	1.000
452	8	423.125	136.750	1.000	1.605	0.623	0.800
453	1	430.500	135.500	1.000	1.000	1.000	1.000
454	9	554.278	137.500	0.726	1.721	0.581	0.750
455	5	758.900	136.300	1.000	1.553	0.644	0.909
456	14	1000.571	137.643	1.000	1.662	0.602	0.966
457	12	146.250	137.917	1.000	1.281	0.780	0.857
458	9	165.500	137.500	1.000	1.000	1.000	1.000
459	1	742.500	136.500	1.000	1.000	1.000	1.000
460	3	817.167	137.167	1.000	1.464	0.683	0.857
461	3	974.833	136.833	1.000	1.464	0.683	0.857
462	13	268.885	139.038	1.000	1.450	0.690	0.897
463	16	671.938	140.750	1.000	1.234	0.810	0.889
464	11	36.136	140.955	1.000	1.139	0.878	0.815
465	5	89.700	139.900	1.000	1.553	0.644	0.909
466	4	232.000	140.000	1.000	1.000	1.000	1.000
467	10	390.700	140.900	0.982	1.587	0.630	0.800
468	12	565.167	140.833	1.000	1.651	0.606	0.889
469	9	71.722	141.611	0.923	1.539	0.650	0.900
470	11	155.409	142.136	1.000	1.372	0.729	0.957
471	5	886.700	141.500	0.873	1.496	0.668	0.714
472	3	51.833	142.167	1.000	1.464	0.683	0.857
473	13	295.885	142.962	1.000	1.450	0.690	0.897
474	6	378.500	143.667	0.484	3.827	0.261	0.632
475	1	27.500	142.500	1.000	1.000	1.000	1.000
476	11	61.864	144.591	0.780	1.925	0.520	0.759
477	13	100.115	143.885	1.000	1.159	0.863	0.897
478	8	137.375	143.375	1.000	1.229	0.814	0.941
479	1	174.500	142.500	1.000	1.000	1.000	1.000
480	3	493.167	143.167	1.000	1.464	0.683	0.857
481	8	119.000	144.000	1.000	2.000	0.500	1.000
482	16	241.000	145.500	1.000	1.209	0.827	0.889
483	7	258.929	145.214	0.943	1.936	0.517	0.933
484	5	615.900	144.700	1.000	1.553	0.644	0.909
485	9	735.167	144.611	1.000	1.340	0.746	0.857
486	3	907.833	144.167	1.000	1.464	0.683	0.857
487	10	82.300	146.000	1.000	1.327	0.753	0.909
488	11	202.955	146.136	0.976	1.851	0.540	0.846
489	6	410.333	145.500	1.000	1.809	0.553	0.800
490	14	184.500	147.143	0.993	1.604	0.623	0.848
491	5	467.700	146.100	1.000	1.553	0.644	0.909
492	1	532.500	146.500	1.000	1.000	1.000	1.000
493	2	549.000	146.500	1.000	2.000	0.500	1.000
494	4	662.500	147.250	1.000	1.468	0.681	0.800
495	4	128.000	148.500	0.857	2.031	0.492	0.800
496	6	166.000	148.500	1.000	1.500	0.667	1.000
497	8	304.375	148.625	1.000	1.229	0.814	0.941
