 	Area	XM	YM	Circ.	AR	Round	Solidity
100	13	82.885	38.423	0.846	1.624	0.616	0.812
101	7	567.071	38.214	0.943	1.936	0.517	0.933
102	7	772.786	37.071	1.000	1.936	0.517	0.933
103	12	1002.750	37.917	1.000	1.281	0.780	0.857
104	6	532.667	38.333	1.000	1.291	0.775	0.800
105	12	589.000	40.750	0.430	2.615	0.382	0.632
106	4	624.000	38.000	1.000	1.000	1.000	1.000
107	14	718.714	38.857	0.993	1.264	0.791	0.848
108	9	916.167	38.611	1.000	1.340	0.746	0.857
109	4	171.500	39.250	1.000	1.468	0.681	0.800
110	2	241.000	38.500	1.000	2.000	0.500	1.000
111	9	553.167	39.278	1.000	1.185	0.844	0.857
112	4	971.000	39.000	1.000	1.000	1.000	1.000
113	10	468.700	40.600	1.000	1.288	0.776	0.909
114	1	957.500	39.500	1.000	1.000	1.000	1.000
115	9	374.611	42.167	1.000	1.340	0.746	0.857
116	9	513.611	42.056	1.000	1.817	0.550	0.857
117	3	779.167	40.833	1.000	1.464	0.683	0.857
118	8	42.875	42.750	1.000	1.605	0.623	0.800
119	1	858.500	41.500	1.000	1.000	1.000	1.000
120	16	310.125	43.375	0.795	2.457	0.407	0.889
121	2	598.500	43.000	1.000	2.000	0.500	1.000
122	5	17.700	44.100	1.000	1.553	0.644	0.909
123	1	56.500	43.500	1.000	1.000	1.000	1.000
124	3	447.833	43.833	1.000	1.464	0.683	0.857
125	5	13.300	44.900	1.000	1.553	0.644	0.909
126	4	92.750	45.500	0.857	1.468	0.681	0.800
127	5	104.700	44.900	1.000	1.553	0.644	0.909
128	9	74.167	46.389	1.000	1.340	0.746	0.857
129	2	296.000	45.500	1.000	2.000	0.500	1.000
130	8	380.625	46.375	1.000	1.229	0.814	0.941
131	1	938.500	45.500	1.000	1.000	1.000	1.000
132	3	343.167	47.167	1.000	1.464	0.683	0.857
133	8	621.000	47.000	1.000	2.000	0.500	1.000
134	2	1013.500	47.000	1.000	2.000	0.500	1.000
135	4	954.000	48.000	1.000	1.000	1.000	1.000
136	2	1000.000	47.500	1.000	2.000	0.500	1.000
137	6	242.667	49.667	1.000	1.291	0.775	0.800
138	2	486.000	48.500	1.000	2.000	0.500	1.000
139	11	659.955	50.136	0.780	1.532	0.653	0.733
140	3	846.833	49.167	1.000	1.464	0.683	0.857
141	1	899.500	48.500	1.000	1.000	1.000	1.000
142	2	31.500	50.000	1.000	2.000	0.500	1.000
143	1	718.500	49.500	1.000	1.000	1.000	1.000
144	4	738.000	50.000	1.000	1.000	1.000	1.000
145	1	969.500	49.500	1.000	1.000	1.000	1.000
146	1	366.500	50.500	1.000	1.000	1.000	1.000
147	8	469.000	51.000	1.000	2.000	0.500	1.000
148	2	520.000	50.500	1.000	2.000	0.500	1.000
149	2	855.000	50.500	1.000	2.000	0.500	1.000
150	3	945.833	50.833	1.000	1.464	0.683	0.857
151	2	100.500	52.000	1.000	2.000	0.500	1.000
152	4	198.000	52.000	1.000	1.000	1.000	1.000
153	1	288.500	51.500	1.000	1.000	1.000	1.000
154	1	563.500	51.500	1.000	1.000	1.000	1.000
155	1	892.500	51.500	1.000	1.000	1.000	1.000
156	5	562.700	55.100	1.000	1.553	0.644	0.909
157	3	704.500	54.500	0.967	3.000	0.333	1.000
158	4	469.500	56.750	1.000	1.468	0.681	0.800
159	6	682.000	57.500	1.000	1.500	0.667	1.000
160	3	776.833	57.167	1.000	1.464	0.683	0.857
161	7	746.500	58.500	1.000	1.596	0.626	0.875
162	5	46.700	59.900	0.674	2.188	0.457	0.769
163	1	232.500	58.500	1.000	1.000	1.000	1.000
164	1	643.500	58.500	1.000	1.000	1.000	1.000
165	7	459.214	60.500	1.000	1.069	0.936	0.875
166	2	835.500	60.000	1.000	2.000	0.500	1.000
167	1	129.500	60.500	1.000	1.000	1.000	1.000
168	1	434.500	60.500	1.000	1.000	1.000	1.000
169	4	662.250	61.750	0.857	2.000	0.500	0.800
170	12	919.583	64.917	0.883	1.610	0.621	0.889
171	4	702.000	64.000	1.000	1.000	1.000	1.000
172	7	80.929	65.643	0.898	1.387	0.721	0.737
173	11	346.318	65.955	0.976	1.450	0.689	0.846
174	6	693.000	65.500	1.000	1.500	0.667	1.000
175	14	61.071	66.643	0.911	2.004	0.499	0.875
176	5	1013.100	66.300	1.000	1.553	0.644	0.909
177	17	38.853	67.853	0.985	1.549	0.646	0.850
178	5	365.700	67.100	1.000	1.553	0.644	0.909
179	7	746.786	67.500	1.000	1.069	0.936	0.875
180	3	763.500	68.500	0.809	3.000	0.333	1.000
181	2	427.500	69.000	1.000	2.000	0.500	1.000
182	2	232.500	70.000	1.000	2.000	0.500	1.000
183	4	409.750	70.500	0.698	2.654	0.377	0.667
184	7	473.500	70.214	1.000	1.069	0.936	0.875
185	2	731.000	69.500	1.000	2.000	0.500	1.000
186	2	782.500	70.000	1.000	2.000	0.500	1.000
187	4	152.500	72.000	0.645	4.000	0.250	1.000
188	6	293.000	71.500	1.000	1.500	0.667	1.000
189	8	553.375	72.250	0.914	1.939	0.516	0.842
190	1	592.500	70.500	1.000	1.000	1.000	1.000
191	6	714.167	72.000	0.809	1.809	0.553	0.857
192	1	816.500	70.500	1.000	1.000	1.000	1.000
193	3	854.500	70.500	0.967	3.000	0.333	1.000
194	9	979.611	72.056	1.000	1.817	0.550	0.857
195	8	316.500	73.000	0.914	1.195	0.837	0.800
196	1	326.500	71.500	1.000	1.000	1.000	1.000
197	8	681.250	72.875	0.914	1.605	0.623	0.800
198	2	157.000	72.500	1.000	2.000	0.500	1.000
199	2	225.500	73.000	1.000	2.000	0.500	1.000
200	3	241.500	73.500	0.809	3.000	0.333	1.000
201	2	895.500	73.000	1.000	2.000	0.500	1.000
202	4	941.000	73.000	1.000	1.000	1.000	1.000
203	8	362.750	74.875	0.914	1.435	0.697	0.842
204	6	531.500	74.000	1.000	1.500	0.667	1.000
205	8	83.375	75.375	1.000	1.229	0.814	0.941
206	7	400.071	76.214	0.898	1.668	0.600	0.778
207	8	704.000	77.000	1.000	2.000	0.500	1.000
208	1	918.500	75.500	1.000	1.000	1.000	1.000
209	5	35.100	77.300	1.000	1.553	0.644	0.909
210	5	216.100	77.700	1.000	1.553	0.644	0.909
211	2	351.500	77.000	1.000	2.000	0.500	1.000
212	7	382.929	78.357	0.621	2.078	0.481	0.700
213	6	727.000	78.500	1.000	1.500	0.667	1.000
214	4	744.500	78.000	1.000	2.031	0.492	0.800
215	2	859.500	78.000	1.000	2.000	0.500	1.000
216	1	805.500	78.500	1.000	1.000	1.000	1.000
217	1	25.500	79.500	1.000	1.000	1.000	1.000
218	4	319.250	80.250	0.857	2.000	0.500	0.800
219	5	547.700	79.900	1.000	1.553	0.644	0.909
220	1	233.500	80.500	1.000	1.000	1.000	1.000
221	4	343.000	81.000	1.000	1.000	1.000	1.000
222	7	901.500	81.786	1.000	1.069	0.936	0.875
223	13	75.962	83.346	0.922	1.911	0.523	0.839
224	5	429.700	81.900	1.000	1.553	0.644	0.909
225	10	438.700	82.400	1.000	1.288	0.776	0.909
226	3	924.167	82.167	1.000	1.464	0.683	0.857
227	10	934.000	82.300	1.000	1.327	0.753	0.909
228	8	503.375	83.375	1.000	1.229	0.814	0.941
229	14	787.786	83.857	1.000	1.239	0.807	0.933
230	3	151.833	84.167	1.000	1.464	0.683	0.857
231	5	243.300	83.900	1.000	1.553	0.644	0.909
232	9	288.167	84.611	1.000	1.340	0.746	0.857
233	7	460.500	84.500	1.000	1.596	0.626	0.875
234	9	534.167	84.611	1.000	1.340	0.746	0.857
235	1	663.500	83.500	1.000	1.000	1.000	1.000
236	8	679.000	83.750	0.479	3.762	0.266	0.667
237	4	310.750	85.500	0.857	1.468	0.681	0.800
238	13	333.038	86.269	0.846	1.337	0.748	0.812
239	6	1002.500	85.000	1.000	1.500	0.667	1.000
240	3	66.167	86.167	1.000	1.464	0.683	0.857
241	4	139.000	86.000	1.000	1.000	1.000	1.000
242	11	582.864	86.591	1.000	1.372	0.729	0.957
243	5	867.300	86.100	1.000	1.553	0.644	0.909
244	6	1012.000	85.833	0.916	1.809	0.553	0.857
245	4	730.750	87.500	0.857	1.468	0.681	0.800
246	8	53.250	89.375	0.914	1.939	0.516	0.842
247	12	406.000	90.167	1.000	1.281	0.781	0.857
248	6	643.500	89.333	1.000	1.809	0.553	0.800
249	3	373.167	89.833	1.000	1.464	0.683	0.857
250	8	161.375	91.375	1.000	1.229	0.814	0.941
251	6	94.667	92.333	1.000	1.291	0.775	0.800
252	13	353.654	93.038	0.922	1.416	0.706	0.812
253	1	516.500	91.500	1.000	1.000	1.000	1.000
254	3	524.167	91.833	1.000	1.464	0.683	0.857
255	7	949.214	92.500	1.000	1.069	0.936	0.875
256	8	442.250	93.750	0.914	1.416	0.706	0.800
257	6	626.667	93.333	1.000	1.291	0.775	0.800
258	4	899.000	93.000	1.000	1.000	1.000	1.000
259	1	907.500	92.500	1.000	1.000	1.000	1.000
260	2	69.000	93.500	1.000	2.000	0.500	1.000
261	9	284.389	95.167	1.000	1.340	0.746	0.857
262	1	302.500	93.500	1.000	1.000	1.000	1.000
263	6	820.500	94.000	1.000	1.500	0.667	1.000
264	6	1013.000	94.500	1.000	1.500	0.667	1.000
265	7	133.214	95.500	1.000	1.069	0.936	0.875
266	1	952.500	94.500	1.000	1.000	1.000	1.000
267	2	104.000	95.500	1.000	2.000	0.500	1.000
268	6	389.167	96.833	0.916	1.593	0.628	0.857
269	11	889.682	97.136	0.976	1.714	0.583	0.846
270	2	255.500	97.000	1.000	2.000	0.500	1.000
271	1	983.500	96.500	1.000	1.000	1.000	1.000
272	9	424.500	98.500	1.000	1.000	1.000	1.000
273	1	18.500	98.500	1.000	1.000	1.000	1.000
274	8	499.750	99.250	1.000	1.416	0.706	0.800
275	3	563.167	98.833	1.000	1.464	0.683	0.857
276	6	913.167	100.000	0.809	1.809	0.553	0.857
277	1	169.500	99.500	1.000	1.000	1.000	1.000
278	3	269.833	100.167	1.000	1.464	0.683	0.857
279	16	719.562	101.438	0.927	2.064	0.484	0.821
280	3	793.167	101.167	1.000	1.464	0.683	0.857
281	1	928.500	100.500	1.000	1.000	1.000	1.000
282	3	179.167	102.167	1.000	1.464	0.683	0.857
283	13	58.962	103.654	1.000	1.148	0.871	0.897
284	13	246.962	104.115	1.000	1.450	0.690	0.897
285	6	295.500	103.000	1.000	1.500	0.667	1.000
286	10	414.800	104.200	0.982	1.241	0.806	0.800
287	7	755.214	103.500	1.000	1.069	0.936	0.875
288	8	1012.375	103.625	1.000	1.229	0.814	0.941
289	2	67.500	104.000	1.000	2.000	0.500	1.000
290	3	76.167	104.167	1.000	1.464	0.683	0.857
291	7	227.500	104.786	1.000	1.069	0.936	0.875
292	1	697.500	103.500	1.000	1.000	1.000	1.000
293	9	826.833	104.611	1.000	1.340	0.746	0.857
294	3	94.500	104.500	0.967	3.000	0.333	1.000
295	2	434.000	104.500	1.000	2.000	0.500	1.000
296	5	905.700	105.100	1.000	1.553	0.644	0.909
297	11	392.045	106.864	1.000	1.139	0.878	0.815
298	5	568.900	106.300	1.000	1.553	0.644	0.909
299	2	766.000	105.500	1.000	2.000	0.500	1.000
300	2	259.000	106.500	1.000	2.000	0.500	1.000
301	1	284.500	106.500	1.000	1.000	1.000	1.000
302	2	588.000	106.500	1.000	2.000	0.500	1.000
303	7	359.500	108.786	1.000	1.069	0.936	0.875
304	2	405.500	108.000	1.000	2.000	0.500	1.000
305	11	497.682	108.682	0.976	1.035	0.966	0.846
306	2	581.500	108.000	1.000	2.000	0.500	1.000
307	7	616.214	108.500	1.000	1.069	0.936	0.875
308	5	33.900	109.700	1.000	1.553	0.644	0.909
309	1	460.500	108.500	1.000	1.000	1.000	1.000
310	4	366.750	109.750	0.857	2.000	0.500	0.800
311	4	889.000	110.000	1.000	1.000	1.000	1.000
312	2	747.500	111.000	1.000	2.000	0.500	1.000
313	2	1001.000	110.500	1.000	2.000	0.500	1.000
314	6	44.167	113.000	0.809	1.809	0.553	0.857
315	5	107.300	112.100	1.000	1.553	0.644	0.909
316	10	918.700	113.200	0.806	2.198	0.455	0.833
317	9	950.389	112.833	1.000	1.340	0.746	0.857
318	7	973.500	112.214	1.000	1.069	0.936	0.875
319	5	732.100	113.100	0.764	2.610	0.383	0.769
320	4	879.500	112.750	1.000	1.468	0.681	0.800
321	6	77.333	114.333	1.000	1.291	0.775	0.800
322	9	555.278	113.944	0.923	2.386	0.419	0.947
323	3	95.167	114.833	1.000	1.464	0.683	0.857
324	1	244.500	114.500	1.000	1.000	1.000	1.000
325	5	467.100	115.700	1.000	1.553	0.644	0.909
326	3	476.167	114.833	1.000	1.464	0.683	0.857
327	6	489.833	115.667	0.686	2.778	0.360	0.706
328	9	21.500	116.500	1.000	1.000	1.000	1.000
329	6	191.000	117.000	0.809	2.082	0.480	0.857
330	4	208.750	116.250	0.857	2.000	0.500	0.800
331	10	636.000	116.500	1.000	1.551	0.645	0.909
332	4	819.000	116.000	1.000	1.000	1.000	1.000
333	1	836.500	115.500	1.000	1.000	1.000	1.000
334	2	121.500	117.000	1.000	2.000	0.500	1.000
335	5	383.700	117.100	1.000	1.553	0.644	0.909
336	3	909.500	117.500	0.809	3.000	0.333	1.000
337	2	105.500	118.000	1.000	2.000	0.500	1.000
338	2	359.000	117.500	1.000	2.000	0.500	1.000
339	11	599.045	118.682	0.976	1.450	0.689	0.846
340	12	885.000	119.500	1.000	1.333	0.750	1.000
341	6	964.333	119.667	1.000	1.291	0.775	0.800
342	4	281.000	120.000	1.000	1.000	1.000	1.000
343	8	331.500	121.250	0.914	1.554	0.644	0.800
344	4	660.000	120.000	1.000	1.000	1.000	1.000
345	10	856.000	120.300	1.000	1.327	0.753	0.909
346	4	992.000	120.000	1.000	1.000	1.000	1.000
347	7	181.500	121.500	1.000	1.596	0.626	0.875
348	9	200.167	121.389	1.000	1.340	0.746	0.857
349	7	163.214	122.500	1.000	1.069	0.936	0.875
350	1	619.500	121.500	1.000	1.000	1.000	1.000
351	4	127.000	123.000	1.000	1.000	1.000	1.000
352	5	484.300	122.900	1.000	1.553	0.644	0.909
353	7	691.214	123.500	1.000	1.069	0.936	0.875
354	6	447.500	124.000	1.000	1.500	0.667	1.000
355	8	589.375	124.375	1.000	1.229	0.814	0.941
356	4	116.000	125.000	1.000	1.000	1.000	1.000
357	2	215.000	124.500	1.000	2.000	0.500	1.000
358	7	309.357	125.214	0.718	2.423	0.413	0.824
359	5	557.300	124.900	1.000	1.553	0.644	0.909
360	2	263.000	125.500	1.000	2.000	0.500	1.000
361	15	363.700	127.100	0.976	1.486	0.673	0.857
362	2	651.500	126.000	1.000	2.000	0.500	1.000
363	8	1008.625	127.250	0.914	1.939	0.516	0.842
364	2	902.000	126.500	1.000	2.000	0.500	1.000
365	1	816.500	127.500	1.000	1.000	1.000	1.000
366	10	270.500	130.000	1.000	1.551	0.645	0.909
367	3	282.500	129.500	0.809	3.000	0.333	1.000
368	1	819.500	128.500	1.000	1.000	1.000	1.000
369	9	851.833	129.500	1.000	1.542	0.648	0.857
370	8	500.250	131.000	0.914	1.989	0.503	0.800
371	9	510.167	131.056	1.000	1.536	0.651	0.857
372	2	755.500	130.000	1.000	2.000	0.500	1.000
373	7	948.071	132.214	0.943	1.936	0.517	0.933
374	4	51.000	132.000	1.000	1.000	1.000	1.000
375	8	465.000	132.625	0.914	1.308	0.764	0.800
376	18	564.222	132.889	0.965	1.416	0.706	0.878
377	2	970.500	132.000	1.000	2.000	0.500	1.000
378	6	299.500	133.000	1.000	1.500	0.667	1.000
379	14	481.000	134.500	0.993	1.421	0.704	0.824
380	3	688.167	132.833	1.000	1.464	0.683	0.857
381	1	20.500	133.500	1.000	1.000	1.000	1.000
382	10	108.000	134.300	1.000	1.327	0.753	0.909
383	15	532.233	135.500	0.804	2.091	0.478	0.789
384	9	908.833	134.611	1.000	1.340	0.746	0.857
385	3	214.167	134.833	1.000	1.464	0.683	0.857
386	2	267.000	134.500	1.000	2.000	0.500	1.000
387	1	162.500	135.500	1.000	1.000	1.000	1.000
388	3	489.500	136.500	0.809	3.000	0.333	1.000
389	2	590.500	136.000	1.000	2.000	0.500	1.000
390	18	881.389	137.444	1.000	1.257	0.795	0.857
391	2	142.500	137.000	1.000	2.000	0.500	1.000
392	10	365.200	137.700	0.887	1.491	0.670	0.800
393	6	441.333	137.667	1.000	1.291	0.775	0.800
394	1	453.500	136.500	1.000	1.000	1.000	1.000
395	1	189.500	137.500	1.000	1.000	1.000	1.000
396	1	275.500	139.500	1.000	1.000	1.000	1.000
397	6	757.500	141.000	0.686	2.810	0.356	0.750
398	7	66.786	141.071	1.000	1.936	0.517	0.933
399	4	238.000	141.000	1.000	1.000	1.000	1.000
400	2	245.500	141.000	1.000	2.000	0.500	1.000
401	3	581.167	141.167	1.000	1.464	0.683	0.857
402	2	832.000	140.500	1.000	2.000	0.500	1.000
403	3	11.167	142.167	1.000	1.464	0.683	0.857
404	3	299.833	141.833	1.000	1.464	0.683	0.857
405	6	499.000	142.500	1.000	1.500	0.667	1.000
406	9	509.389	142.611	0.923	1.343	0.745	0.857
407	4	922.250	142.500	0.857	1.468	0.681	0.800
408	3	219.167	143.167	1.000	1.464	0.683	0.857
409	1	865.500	142.500	1.000	1.000	1.000	1.000
410	10	163.300	144.500	1.000	1.236	0.809	0.909
411	6	182.500	144.000	1.000	1.500	0.667	1.000
412	2	478.000	143.500	1.000	2.000	0.500	1.000
413	4	547.000	144.000	1.000	1.000	1.000	1.000
414	1	382.500	144.500	1.000	1.000	1.000	1.000
415	6	603.833	146.000	0.809	1.809	0.553	0.857
416	8	767.000	145.500	1.000	1.195	0.837	0.800
417	7	797.786	145.643	1.000	1.380	0.725	0.875
418	2	1013.500	145.000	1.000	2.000	0.500	1.000
419	1	115.500	145.500	1.000	1.000	1.000	1.000
420	3	310.500	145.500	0.967	3.000	0.333	1.000
421	5	346.900	146.300	0.764	2.188	0.457	0.769
422	2	975.000	146.500	1.000	2.000	0.500	1.000
423	3	1006.167	146.833	1.000	1.464	0.683	0.857
424	2	846.500	148.000	1.000	2.000	0.500	1.000
425	13	136.885	150.115	1.000	1.159	0.863	0.897
426	11	572.136	149.409	1.000	1.372	0.729	0.957
427	8	835.000	149.500	1.000	1.195	0.837	0.800
428	4	117.250	150.500	0.857	1.468	0.681	0.800
429	12	124.667	150.583	0.967	1.579	0.633	0.889
430	1	210.500	149.500	1.000	1.000	1.000	1.000
431	7	713.786	149.929	1.000	1.936	0.517	0.933
432	4	775.000	150.000	1.000	1.000	1.000	1.000
433	2	804.500	150.000	1.000	2.000	0.500	1.000
434	16	19.500	151.750	0.958	1.116	0.896	0.889
435	1	171.500	150.500	1.000	1.000	1.000	1.000
436	7	302.214	151.071	0.943	1.936	0.517	0.933
437	4	886.000	151.000	1.000	1.000	1.000	1.000
438	1	30.500	151.500	1.000	1.000	1.000	1.000
439	7	202.786	152.500	1.000	1.069	0.936	0.875
440	9	219.389	153.167	1.000	1.340	0.746	0.857
441	1	492.500	151.500	1.000	1.000	1.000	1.000
442	3	68.167	153.167	1.000	1.464	0.683	0.857
443	4	341.000	153.000	1.000	1.000	1.000	1.000
444	1	408.500	152.500	1.000	1.000	1.000	1.000
445	1	519.500	152.500	1.000	1.000	1.000	1.000
446	4	182.000	154.000	1.000	1.000	1.000	1.000
447	2	380.500	154.000	1.000	2.000	0.500	1.000
448	1	677.500	153.500	1.000	1.000	1.000	1.000
449	6	866.333	154.333	1.000	1.291	0.775	0.800
450	13	904.192	154.500	1.000	1.551	0.645	0.929
451	2	983.000	153.500	1.000	2.000	0.500	1.000
452	4	447.000	155.000	1.000	1.000	1.000	1.000
453	3	581.833	155.167	1.000	1.464	0.683	0.857
454	6	876.667	155.667	1.000	1.291	0.775	0.800
455	3	163.833	156.167	1.000	1.464	0.683	0.857
456	7	263.214	156.500	1.000	1.069	0.936	0.875
457	4	839.000	156.500	0.857	2.031	0.492	0.800
458	16	154.875	158.688	1.000	1.568	0.638	0.914
459	1	795.500	157.500	1.000	1.000	1.000	1.000
460	5	799.700	158.300	0.873	2.308	0.433	0.769
461	3	210.167	159.167	1.000	1.464	0.683	0.857
462	11	252.409	160.136	1.000	1.372	0.729	0.957
463	4	360.250	159.500	0.857	1.468	0.681	0.800
464	1	427.500	158.500	1.000	1.000	1.000	1.000
465	6	70.833	161.333	0.809	2.237	0.447	0.857
466	8	238.375	160.375	1.000	1.229	0.814	0.941
467	4	885.000	160.000	1.000	1.000	1.000	1.000
468	6	135.500	161.000	1.000	1.500	0.667	1.000
469	3	174.500	160.500	0.967	3.000	0.333	1.000
470	15	301.900	161.900	1.000	1.137	0.880	0.968
471	2	418.000	160.500	1.000	2.000	0.500	1.000
472	1	533.500	160.500	1.000	1.000	1.000	1.000
473	1	600.500	160.500	1.000	1.000	1.000	1.000
474	3	99.833	161.833	1.000	1.464	0.683	0.857
475	1	117.500	161.500	1.000	1.000	1.000	1.000
476	3	143.500	161.500	0.967	3.000	0.333	1.000
477	7	409.643	162.214	0.718	2.423	0.413	0.824
478	7	508.500	162.500	1.000	1.596	0.626	0.875
479	4	961.500	162.000	1.000	2.031	0.492	0.800
480	6	227.500	163.000	1.000	1.500	0.667	1.000
481	1	454.500	162.500	1.000	1.000	1.000	1.000
482	8	500.125	163.250	0.914	1.605	0.623	0.800
483	2	165.500	164.000	1.000	2.000	0.500	1.000
484	5	583.100	164.700	1.000	1.553	0.644	0.909
485	6	934.500	164.000	1.000	1.500	0.667	1.000
486	2	86.000	164.500	1.000	2.000	0.500	1.000
487	6	366.333	165.333	1.000	1.291	0.775	0.800
488	3	790.500	164.500	0.967	3.000	0.333	1.000
489	11	54.409	166.864	1.000	1.372	0.729	0.957
490	5	201.100	166.700	1.000	1.553	0.644	0.909
491	1	384.500	165.500	1.000	1.000	1.000	1.000
492	1	525.500	165.500	1.000	1.000	1.000	1.000
493	4	740.500	165.750	1.000	1.468	0.681	0.800
494	1	247.500	166.500	1.000	1.000	1.000	1.000
495	2	329.500	167.000	1.000	2.000	0.500	1.000
496	10	594.000	167.700	1.000	1.384	0.723	0.909
497	11	828.500	167.500	0.976	1.469	0.681	0.846
